turn,province_index,province,Ktarget_2018_MU,Kt_supply_private_MU,GovInv_before_MU,GovInv_after_MU,firm_K_total_MU,private_K_over_Ktarget,GovInv_before_over_Ktarget,GovInv_after_over_Ktarget,firm_K_total_over_Ktarget,firm_ra0,firm_ra_used,household_rah,firm_wage_raw,firm_wage_used,A,B,L,C,nk_gap,yt_gap,GDP_level_gap,Zt_before,Zt_after,govinv_action,adaptation_gate_open
14,4,内蒙古,82165502.99427319,208293.01106547393,131990809.60383992,131990809.60383992,132199102.61490539,0.0025350421219960356,1.6064017719582326,1.6064017719582326,1.6089368140802287,0.06975024344919384,0.06975024344919384,0.06493989239406554,0.8114500263344125,0.8114500263344125,7.310859729236332,4.673876124823548,0.6997377549866605,9.080553303871383,0.04446190017620966,6.584323354053012e-05,0.07271172596762532,0.3022375402710119,0.2817509429184086,NONE,True
14,5,辽宁,90061052.78222083,210419.8715770903,144703224.44580328,159173546.89038363,144913644.31738037,0.002336413633603779,1.6067236610670568,1.7673960271737628,1.6090600747006605,0.10088603592886837,0.09,0.08250820155415985,1.131774004657645,1.131774004657645,7.332585099623208,4.66352323502169,0.6926897992311899,8.502281811893608,0.044491851136218896,6.507937125399543e-05,0.07267868159862956,0.4060350388890644,0.3785243855913536,HIGH_RA_INCREASE_1P1,True
14,6,吉林,66308917.7271201,212051.91205218935,96771251.25344332,96771251.25344332,96983303.1654955,0.003197939573148257,1.4594002521905773,1.4594002521905773,1.4625981917637254,0.05899244718936694,0.05899244718936694,0.05707135523954377,0.5313564464042012,0.8,6.889359055462672,1.6186283575992488,0.676455380888666,8.667945788182564,0.004944526509347069,0.0005688207385494692,0.0005066170813121662,0.24764481231042018,0.24764481231042018,NONE,True
14,7,黑龙江,58424879.89838116,214795.30972297184,93745834.7682038,103120418.24502419,93960630.07792677,0.003676435622915562,1.6045533158349088,1.7650086474184,1.6082297514578243,0.08110230962703605,0.08110230962703605,0.08485260544658133,0.6682422503495092,0.8,7.358734961145925,4.647511693969862,0.7063339077954349,7.574706687780696,0.04418380852149917,0.0001164997471889695,0.0727577892895146,0.31208857087759323,0.29092174766150053,HIGH_RA_INCREASE_1P1,True
14,8,上海,66125294.30800852,211584.05372293264,106152578.82209449,116767836.70430395,106364162.87581742,0.003199744605103518,1.6053248599188195,1.7658573459107016,1.608524604523923,0.24485200443208546,0.09,0.07857913926197625,1.7282273820315768,1.3,7.3201439280419205,4.6745026954314355,0.6872266627107476,9.122195263679478,0.0441197227935366,0.00011427755845661025,0.07278537742076385,0.7748755588248837,0.7223024988352026,HIGH_RA_INCREASE_1P1,True
14,9,江苏,203535217.25929242,196125.8325793382,327477440.89341635,360225184.982758,327673566.72599566,0.0009635965471738727,1.6089473129174914,1.7698420442092404,1.609910909464665,0.1996826483468084,0.09,0.08037687096317367,4.521621271915746,1.3,7.311210758054055,4.67691567700534,0.6812353400383669,9.393863591514712,0.044147874619833605,9.199236969226199e-05,0.07287207426933451,0.8787394424505127,0.8190533275357799,HIGH_RA_INCREASE_1P1,True
14,10,浙江,124249656.20818298,207583.55972603013,199768873.9242435,219745761.31666788,199976457.48396954,0.0016706972563225399,1.6078022267484302,1.7685824494232736,1.6094729240047527,0.204311250694484,0.09,0.08331673695410202,2.790510343761473,1.3,7.314324342677911,4.672464362375897,0.6814286486111066,9.175736066097436,0.04414004580804587,9.831560300965769e-05,0.07284469242675717,0.7854011523825148,0.7320734845655528,HIGH_RA_INCREASE_1P1,True
14,11,安徽,70182433.35888097,217968.02258916973,112676968.06129578,123944664.86742537,112894936.08388495,0.003105734756653145,1.6054867673954412,1.7660354441349855,1.6085925021520944,0.21361205893088875,0.09,0.08895207023878413,1.607124556133853,1.3,7.313085816057278,4.669644479346977,0.6763929135348055,9.165204692886235,0.04412328718061809,0.00011195721993884078,0.072788156792714,0.6986477323468983,0.6512448221237143,HIGH_RA_INCREASE_1P1,True
14,12,福建,87795538.11850408,210513.88966325403,141054445.95037773,155159890.54541552,141264959.84004098,0.002397774353624987,1.606624311135108,1.767286742248619,1.609022085488733,0.1909282721696519,0.09,0.08223134262472459,1.8436638081305323,1.3,7.32049146441739,4.670114669589856,0.6857717634098948,8.959338640645399,0.04413247917928076,0.00010470760644154531,0.07281700065391927,0.6758434761730223,0.6299708857718251,HIGH_RA_INCREASE_1P1,True
14,13,江西,51050047.92908307,218662.09455558594,81862402.50650746,90048642.7571582,82081064.60106304,0.004283288722066307,1.6035715112398685,1.7639286623638553,1.6078547999619348,0.19324800931020847,0.09,0.08911478300351722,1.0954693788745142,1.0954693788745142,7.3162836333165355,4.6674839244369934,0.6783425442705038,9.021451288574747,0.04458464052855682,0.00010040388073351281,0.07250791558396474,0.5940900427435696,0.5539260215343923,HIGH_RA_INCREASE_1P1,True
14,14,山东,210016973.07581103,192804.57547307626,337913227.43617755,371704550.1797953,338106032.0116506,0.0009180428260123456,1.6089805623195945,1.769878618551554,1.6098986051456068,0.12846408322782293,0.09,0.08260894100756686,3.1608436878097925,1.3,9.08752049355721,0.9484859179672291,0.6297348340835724,9.259430684639318,0.044131980573363094,8.057055016785775e-05,0.07285970225029414,0.6126650142978438,0.5710579053466129,HIGH_RA_INCREASE_1P1,True
14,15,河南,168320556.01470312,205974.17292704663,270752797.6005159,297828077.3605675,270958771.7734429,0.0012237018330016353,1.6085545581067657,1.7694100139174425,1.6097782599397672,0.1181738407715622,0.09,0.08519195472430466,2.3378234861042353,1.3,7.309341906903526,4.673965079918973,0.6770437440731933,9.354126086657653,0.04414845948879864,9.329525604129252e-05,0.07286091896834224,0.5389896284914614,0.5023853688414254,HIGH_RA_INCREASE_1P1,True
14,16,湖北,101805153.6623069,211351.6292848875,163619218.3120282,179981140.14323103,163830569.9413131,0.002076040570460235,1.607180112460336,1.7678981237063698,1.6092561530307963,0.17665077486991382,0.09,0.08509535426265166,1.980771134449949,1.3,7.310368910579515,4.673410028727061,0.677762886928444,9.310158981685422,0.044136901919992644,0.00010148669615417383,0.07282885566599018,0.6566490096658275,0.6120724719491192,HIGH_RA_INCREASE_1P1,True
14,17,湖南,93791807.14892803,214377.43309879562,150705018.49713194,165775520.34684515,150919395.93023074,0.0022856733398727972,1.6068036545860966,1.7674840200447064,1.6090893279259695,0.1637532077648477,0.09,0.08719051285089079,1.7057063661111516,1.3,7.313902638221099,4.6699672989975785,0.6784223485220535,9.1321937961818,0.044136211973803796,0.00010266662569446972,0.07282058637578337,0.6029447430470444,0.5620182448995692,HIGH_RA_INCREASE_1P1,True
14,18,广东,191259406.86816654,206338.4624159911,307690750.96026266,338459826.05628896,307897089.42267865,0.0010788408570053677,1.6087613989744893,1.7696375388719385,1.6098402398314948,0.23313218829186286,0.09,0.08626736761376105,4.935882734300786,1.3,7.320115606891617,4.666794948063446,0.683016352122688,8.879966471599776,0.04414842797747731,9.137558160454695e-05,0.07286860546687812,0.9894419593925445,0.9222396427211803,HIGH_RA_INCREASE_1P1,True
14,19,广西,67306708.83876626,216280.56255823877,108049079.13769765,118853987.05146743,108265359.70025589,0.003213358167257004,1.605324060585551,1.7658564666441063,1.6085374187528079,0.11574363413198621,0.09,0.08755212277799566,0.9678054231512363,0.9678054231512363,7.3296795788822,4.660202837413871,0.6880045008742816,8.482561812657776,0.04451702389583523,7.274669702472814e-05,0.0726287971818691,0.4226587750310022,0.39404011540754713,HIGH_RA_INCREASE_1P1,True
14,20,海南,14673330.466888333,218863.73772118005,23277009.755140133,25604710.73065415,23495873.492861312,0.014915750600387924,1.586348089662859,1.7449828986291451,1.6012638402632469,0.1379530287008312,0.09,0.08664049008737026,0.24662580250199026,0.8,7.341198777855993,4.654496163994183,0.695480169920544,8.082103774866038,0.04396955387245938,0.00023856913877740027,0.07233359056915711,0.3276931707622012,0.30558883321772395,HIGH_RA_INCREASE_1P1,True
14,21,重庆,50663834.63130832,216043.00634705313,81246162.40002832,89370778.64003116,81462205.40637538,0.0042642450560492475,1.6036323146732618,1.763995546140588,1.6078965597293111,0.1835824137290234,0.09,0.08590658831703235,1.052354545194725,1.052354545194725,7.319068053660812,4.667676592641836,0.6826207576498516,8.928454668617972,0.04458070005266879,9.727754331656513e-05,0.07251631740388387,0.5696587733695413,0.5311422904487348,HIGH_RA_INCREASE_1P1,True
14,22,四川,94830047.41899477,217532.79382451987,152372340.7676115,167609574.84437266,152589873.56143603,0.0022939226515766493,1.6067938898561684,1.7674732788417853,1.609087812507745,0.19694860923355223,0.09,0.0890571207486446,2.0575359244551583,1.3,7.320023178746845,4.665108128787031,0.6808224654451064,8.858234129570073,0.044136521123474326,0.00010272505285446876,0.07281948662838555,0.7089512934596133,0.6608299926464583,HIGH_RA_INCREASE_1P1,True
14,23,贵州,39447014.665611394,219596.02262255727,63174182.974250205,69491601.27167523,63393778.99687276,0.005566860369131909,1.6014946507301444,1.761644115803159,1.6070615110992763,0.16492616638090246,0.09,0.08978907841052987,0.7848660502961139,0.8,7.324668797180942,4.661778759493156,0.6831800594174912,8.661371942400844,0.04414803606372342,0.0001354732677594228,0.07269258057958616,0.4941578839262681,0.46067055265663326,HIGH_RA_INCREASE_1P1,True
14,24,云南,68611984.86091176,215530.21638056528,110151096.96417381,121166206.6605912,110366627.18055438,0.0031412910851869678,1.6054206446216204,1.7659627090837826,1.6085619357068073,0.12206628120813431,0.09,0.08688151190286077,1.0257206764802076,1.0257206764802076,7.332565446886437,4.659085932500226,0.6902048573889575,8.385163184429565,0.044519514939886706,7.393759574259029e-05,0.07262621093645705,0.44271519137971205,0.4127394863800682,HIGH_RA_INCREASE_1P1,True
14,25,西藏,6325734.326183821,219213.61464400528,9832464.029230049,10815710.432153055,10051677.643874055,0.03465425567062222,1.5543593079037452,1.7097952386941202,1.5890135635743676,0.09440679035063967,0.09,0.08464180290643104,0.07808908072523967,0.8,8.164152970939583,1.95042440461624,0.661232622608259,7.664473506748607,0.04368221481365375,0.0004638368552125627,0.07156892772591927,0.19393119189274288,0.18097873769473996,HIGH_RA_INCREASE_1P1,True
14,26,陕西,73897910.2910824,212946.58575598273,118668275.53195181,130535103.08514701,118881222.1177078,0.002881632036916746,1.6058407479253451,1.7664248227178798,1.6087223799622619,0.1318641178780701,0.09,0.0840064169344623,1.135687529126934,1.135687529126934,7.314491279327373,4.671797575262476,0.6810874111661007,9.153044586825924,0.04452210961653491,7.535216102150244e-05,0.07262698195723116,0.4758968216330855,0.44367411004775653,HIGH_RA_INCREASE_1P1,True
14,27,甘肃,25177704.67938732,219832.54615592948,40192857.261962175,44212142.9881584,40412689.808118105,0.008731238568220386,1.5963670149355424,1.756003716429097,1.6050982535037628,0.13116509430814263,0.09,0.09,0.406219551230876,0.8,7.327198589155525,4.66006621105522,0.6846204186078403,8.556952619076938,0.044075947482112854,0.00016987946400037757,0.07256740125349626,0.36240803227945334,0.33788835261626593,HIGH_RA_INCREASE_1P1,True
14,28,青海,17578407.529567722,217900.70299787426,23105673.459270954,23105673.459270954,23323574.16226883,0.012395929644443323,1.3144349634860897,1.3144349634860897,1.326830893130533,0.06027425083562858,0.06027425083562858,0.051506920222852776,0.12653940998137583,0.8,6.0577844402271435,1.7023530395404571,0.6874460688088292,8.690435783405324,0.0008983273249791868,0.00024209261989138753,0.0004190547107287834,0.17195565348619854,0.17195565348619854,NONE,True
14,29,宁夏,18640640.44456374,217533.93066600882,29668537.757551536,29668537.757551536,29886071.688217543,0.01166987428961698,1.591605065597621,1.591605065597621,1.603274939887238,0.0661272531766277,0.0661272531766277,0.06604089609874264,0.17039641437994069,0.8,7.313591665910227,4.673504666186098,0.6995762294195534,9.02798028723466,0.04401671695194476,0.00020498356540232798,0.07245576957422672,0.19516888026170268,0.18198315100601886,NONE,True
14,30,新疆,49250553.031937115,214480.0243899603,78970151.23466973,86867166.35813671,79184631.2590597,0.004354875451873162,1.6034368422921177,1.7637805265213298,1.6077917177439909,0.10052676998660984,0.09,0.0834967955861609,0.6843459683261242,0.8,8.17588554901871,1.9544523118390225,0.6679505838896276,7.334462305310614,0.04417140055129476,0.00012348940807438424,0.07273546116450413,0.3551672925955933,0.3310856268422811,HIGH_RA_INCREASE_1P1,True
15,0,北京,58719043.066994764,204322.5081116101,103645597.72704378,103645597.72704378,103849920.23515539,0.0034796634522550186,1.7651104703595155,1.7651104703595155,1.7685901338117707,0.2291591267578391,0.09,0.07849672188824108,1.5904037530222108,1.3,7.3203561319301835,4.674507059798163,0.6873772525966421,9.118399045588518,0.11943093906727498,0.000298502507297016,0.07244674997712286,0.7249491928666326,0.7249491928666326,NONE,False
15,1,天津,64593598.72309723,202725.75926423297,114057639.8015065,114057639.8015065,114260365.56077074,0.003138480643156096,1.7657731115192075,1.7657731115192075,1.7689115921623637,0.06573928073822563,0.06573928073822563,0.054104123591200225,0.6656517857888643,0.8,6.459264195249807,1.6415475135730226,0.6699642580596119,9.618095705061682,0.11949837657037055,0.0002811827280619905,0.07247775064564577,0.27795463790264524,0.27795463790264524,NONE,False
15,2,河北,113705229.18254791,203812.2097046329,201057898.396688,201057898.396688,201261710.60639265,0.0017924611837985293,1.7682379239911639,1.7682379239911639,1.7700303851749624,0.10026132326633203,0.09,0.08637766489407439,1.5082423583933724,1.3,7.314669101498748,4.669984122446845,0.6795305964177508,9.106765550093222,0.11958890641848474,0.0002582601603683399,0.07255728706082376,0.4360074483432433,0.4360074483432433,NONE,False
15,3,山西,53478727.38884524,207985.865608098,94355609.52882148,94355609.52882148,94563595.39442958,0.0038891326657013972,1.7643577948809317,1.7643577948809317,1.768246927546633,0.10590287086413289,0.09,0.08640563236018889,0.8025690645481662,0.8025690645481662,7.317020197770818,4.668544736534757,0.6809882646965646,9.006429292403164,0.11997993280022312,0.00026574549374935863,0.07231576371555848,0.3816704074047826,0.3816704074047826,NONE,False
