stage,turn,province_index,province,HJB_converged,HJB_iterations,HJB_statistic,HJB_classification
OUTER_TRAJECTORY,18,4,内蒙古,True,12,4.623488614186044e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,5,辽宁,True,20,3.2593248100454275e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,6,吉林,True,12,1.9099024139990206e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,7,黑龙江,True,15,6.774385585828213e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,8,上海,True,25,3.426474481926789e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,9,江苏,True,16,1.1355494322629056e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,10,浙江,True,16,1.0480949441671328e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,11,安徽,True,13,7.973878668465773e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,12,福建,True,14,5.3389834775430245e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,13,江西,True,14,5.017857240829926e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,14,山东,False,100,4.9240476013145305,HJB_NONCONVERGED_DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,18,15,河南,True,13,6.136099628406555e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,16,湖北,True,13,3.8844607530563735e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,17,湖南,True,13,2.9159748393681184e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,18,广东,True,13,8.915209015469827e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,19,广西,True,13,1.8978119964430107e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,20,海南,True,13,1.2183800190967986e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,21,重庆,True,13,7.916720168310576e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,22,四川,True,14,1.5350631876742682e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,23,贵州,True,14,2.3462227716208872e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,24,云南,True,14,2.3381043767756182e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,25,西藏,True,28,7.718981009929848e-11,HJB_CONVERGED
OUTER_TRAJECTORY,18,26,陕西,True,18,2.0771961928289784e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,27,甘肃,True,14,2.1066064448405086e-09,HJB_CONVERGED
OUTER_TRAJECTORY,18,28,青海,True,12,1.222006984491486e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,29,宁夏,True,14,3.843633678002334e-08,HJB_CONVERGED
OUTER_TRAJECTORY,18,30,新疆,True,16,2.3261694792608978e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,0,北京,True,26,6.584199851999983e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,1,天津,True,12,8.199748879889057e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,2,河北,True,13,5.438638428501008e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,3,山西,True,13,7.689484249340239e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,4,内蒙古,True,12,4.4329123927155933e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,5,辽宁,True,25,5.088671706232617e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,6,吉林,True,12,1.8880180974178984e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,7,黑龙江,True,12,9.124340172306233e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,8,上海,True,27,9.651035526303531e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,9,江苏,True,16,2.852784675155817e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,10,浙江,True,15,1.2780176916749042e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,11,安徽,True,13,8.029909004392266e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,12,福建,True,15,1.0959423590861661e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,13,江西,True,14,4.978386591858452e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,14,山东,False,100,0.006295307434509567,HJB_NONCONVERGED_DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,19,15,河南,True,13,5.961571236667851e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,16,湖北,True,13,3.797528513871384e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,17,湖南,True,13,2.9580478511093133e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,18,广东,True,13,8.951078100949417e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,19,广西,True,13,1.896881496321612e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,20,海南,True,13,1.2132417737120704e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,21,重庆,True,13,7.94766119582846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,22,四川,True,14,1.5413830212196444e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,23,贵州,True,14,2.335946103215747e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,24,云南,True,14,2.2751995842895667e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,25,西藏,True,15,7.520833911200953e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,26,陕西,True,13,9.699627212533812e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,27,甘肃,True,14,2.094364237592572e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,28,青海,True,12,1.215891032302352e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,29,宁夏,True,14,3.8406815505709346e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,30,新疆,True,15,8.784306793074848e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,0,北京,True,26,6.751132985982622e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,1,天津,True,12,8.130697004560261e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,2,河北,True,13,5.4212758726635e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,3,山西,True,13,7.667311407999478e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,4,内蒙古,True,12,4.4338121174547496e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,5,辽宁,True,25,5.040169170911213e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,6,吉林,True,12,1.8875048191091537e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,7,黑龙江,True,12,9.07353654433507e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,8,上海,True,27,9.912692888747188e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,9,江苏,True,16,2.8429036902366533e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,10,浙江,True,15,1.248077197146813e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,11,安徽,True,13,8.013408292484314e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,12,福建,True,15,1.0998737920431267e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,13,江西,True,14,4.986326906930572e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,14,山东,False,100,0.07014096257969094,HJB_NONCONVERGED_DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,20,15,河南,True,13,5.9923483952672996e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,16,湖北,True,13,3.810999960052186e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,17,湖南,True,13,2.9450306637812673e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,18,广东,True,13,8.942463658456745e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,19,广西,True,13,1.8968076442860138e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,20,海南,True,13,1.2139642180386545e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,21,重庆,True,13,7.939139123891437e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,22,四川,True,14,1.5396124375399722e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,23,贵州,True,14,2.338096383169841e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,24,云南,True,14,2.285686750980176e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,25,西藏,True,15,7.520136202643357e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,26,陕西,True,14,6.802625129864737e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,27,甘肃,True,14,2.0971082648202355e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,28,青海,True,12,1.217057876701233e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,29,宁夏,True,14,3.840010620592693e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,30,新疆,True,15,8.782328286827124e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,0,北京,True,25,2.5865620756349017e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,1,天津,True,12,8.527442307837418e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,2,河北,True,25,2.729967363279684e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,3,山西,True,16,1.3522969410928454e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,4,内蒙古,True,12,4.2334888927797465e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,5,辽宁,True,23,3.0013902474479437e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,6,吉林,True,12,1.8700787141057162e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,7,黑龙江,True,12,1.3234036533305016e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,8,上海,True,26,8.554046360131906e-11,HJB_CONVERGED
OUTER_TRAJECTORY,21,9,江苏,True,15,1.5211911730261818e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,10,浙江,True,15,1.2601919507915227e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,11,安徽,True,13,8.115890359761124e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,12,福建,True,15,1.4137850445905542e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,13,江西,True,14,4.926286045758843e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,14,山东,False,100,0.0669377194814007,HJB_NONCONVERGED_DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,21,15,河南,True,24,9.847024973197449e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,16,湖北,True,13,3.6965364103025422e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,17,湖南,True,13,3.02508174065963e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,18,广东,True,13,9.001470679947943e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,19,广西,True,27,1.5031655919983677e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,20,海南,True,13,1.2070560995169899e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,21,重庆,True,13,7.99395305506323e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,22,四川,True,14,1.5504775241481639e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,23,贵州,True,14,2.321852932141155e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,24,云南,True,15,5.396184432626683e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,25,西藏,True,13,1.853830911002774e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,26,陕西,True,14,2.4485347083214037e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,27,甘肃,True,14,2.07754702330476e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,28,青海,True,12,1.2082274292168904e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,29,宁夏,True,14,3.837557915886691e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,30,新疆,True,15,3.2075133660214306e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,0,北京,True,26,1.9524071248611108e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,1,天津,True,12,8.580177013328694e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,2,河北,True,26,1.5155903199115528e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,3,山西,True,16,7.545108982043303e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,4,内蒙古,True,12,4.254913177348385e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,5,辽宁,True,23,6.184608380976897e-11,HJB_CONVERGED
OUTER_TRAJECTORY,22,6,吉林,True,12,1.7968878385232756e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,7,黑龙江,True,12,1.1988126491502271e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,8,上海,True,25,1.4736705189477561e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,9,江苏,True,15,1.1225038676343502e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,10,浙江,True,16,1.0584035869953823e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,11,安徽,True,13,8.779099047728778e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,12,福建,True,16,1.3161954637297413e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,13,江西,True,14,4.659526098294009e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,14,山东,True,69,1.9549637464422176e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,15,河南,True,26,1.0912195591572527e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,16,湖北,True,13,3.327353059745519e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,17,湖南,True,13,3.4913934410241154e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,18,广东,True,13,9.671300205127409e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,19,广西,True,26,4.417612942120286e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,20,海南,True,13,1.1861111204325425e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,21,重庆,True,13,8.248753236017592e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,22,四川,True,14,1.595366505569018e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,23,贵州,True,14,2.256054010274511e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,24,云南,True,15,3.969563566741385e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,25,西藏,True,13,1.78333912081996e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,26,陕西,True,16,1.2757008782671164e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,27,甘肃,True,13,1.9710769016967333e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,28,青海,True,12,1.169313312843201e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,29,宁夏,True,14,3.848913721071767e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,30,新疆,True,15,3.2141205252855798e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,0,北京,True,25,9.121947641688166e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,1,天津,True,12,9.079424323488183e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,2,河北,True,26,5.390656809822758e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,3,山西,True,24,3.6331937458555785e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,4,内蒙古,True,12,4.2360713603528666e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,5,辽宁,True,19,3.2939008409726966e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,6,吉林,True,12,1.8093482712089326e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,7,黑龙江,True,12,1.3812010202229885e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,8,上海,True,25,1.4234968759296862e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,9,江苏,True,15,1.1344738481966488e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,10,浙江,True,16,4.205243930854863e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,11,安徽,True,13,8.629875258847619e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,12,福建,True,16,1.3173045321224208e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,13,江西,True,14,4.701474765056446e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,14,山东,True,26,3.4296241402387295e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,15,河南,True,23,3.585755248280975e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,16,湖北,True,13,3.3586062819779272e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,17,湖南,True,13,3.388484959288007e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,18,广东,True,13,9.553459801026065e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,19,广西,True,25,8.397573791896207e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,20,海南,True,31,2.7860158624548603e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,21,重庆,True,13,8.19900147774888e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,22,四川,True,14,1.5869261460466078e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,23,贵州,True,14,2.2658284137833107e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,24,云南,True,25,5.407983394434268e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,25,西藏,True,12,3.4371002488597924e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,26,陕西,True,26,5.7188032087651663e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,27,甘肃,True,15,2.3594024067818964e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,28,青海,True,12,1.1792724574632985e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,29,宁夏,True,14,3.840677553768046e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,30,新疆,True,12,1.1227141438752142e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,0,北京,True,25,1.1323608717361822e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,1,天津,True,12,8.972849574462316e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,2,河北,True,26,5.442197803517956e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,3,山西,True,24,6.429801846508099e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,4,内蒙古,True,12,4.315501378471254e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,5,辽宁,True,19,3.309325302680577e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,6,吉林,True,12,1.8149721725535528e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,7,黑龙江,True,12,1.2930502890640128e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,8,上海,True,25,1.7642687311081318e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,9,江苏,True,15,1.1446421588345856e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,10,浙江,True,16,4.962110722317448e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,11,安徽,True,13,8.556257080627461e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,12,福建,True,16,1.3256128195138217e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,13,江西,True,14,4.734337366585351e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,14,山东,True,26,4.991826063616145e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,15,河南,True,23,7.426566472901186e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,16,湖北,True,13,3.399429626682604e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,17,湖南,True,13,3.323884456563064e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,18,广东,True,13,9.452058247205741e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,19,广西,True,26,8.009637397776714e-11,HJB_CONVERGED
OUTER_TRAJECTORY,24,20,海南,True,33,4.706124290265734e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,21,重庆,True,13,8.161782805160556e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,22,四川,True,14,1.580827024838527e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,23,贵州,True,14,2.2763679830006822e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,24,云南,True,25,5.840977035376227e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,25,西藏,True,12,3.358441880152441e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,26,陕西,True,27,1.3155965206124165e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,27,甘肃,True,15,1.6855252749081728e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,28,青海,True,12,1.1825719514746424e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,29,宁夏,True,14,3.841835205520283e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,30,新疆,True,12,1.1923154907833577e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,0,北京,True,25,9.464606876008475e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,1,天津,True,12,9.591902383476736e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,2,河北,True,22,8.004686247176096e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,3,山西,True,22,2.766451068225706e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,4,内蒙古,True,12,4.11971772251718e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,5,辽宁,True,19,3.3112218744690836e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,6,吉林,True,12,1.8091743658743553e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,7,黑龙江,True,12,1.6803881397464693e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,8,上海,True,25,1.2075052069349113e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,9,江苏,True,15,1.1373417763138605e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,10,浙江,True,16,1.3850266711301629e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,11,安徽,True,13,8.5739547017738e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,12,福建,True,16,1.3138523602407304e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,13,江西,True,14,4.715734469584731e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,14,山东,True,23,1.7104319738336926e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,15,河南,True,21,8.635760506692236e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,16,湖北,True,13,3.363370026931989e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,17,湖南,True,13,3.3385839426358643e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,18,广东,True,13,9.488529517653888e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,19,广西,True,15,2.526418629855698e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,20,海南,True,24,2.7774080813003366e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,21,重庆,True,13,8.173034249381317e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,22,四川,True,14,1.5820984522463277e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,23,贵州,True,14,2.2705917146481625e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,24,云南,False,100,0.08864212728704768,HJB_NONCONVERGED_DIAGNOSTIC_ONLY
OUTER_TRAJECTORY,25,25,西藏,True,12,3.6748168508182744e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,26,陕西,True,24,4.402433972927611e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,27,甘肃,True,25,6.730349610961639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,28,青海,True,12,1.189705534088148e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,29,宁夏,True,14,3.833914830053686e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,30,新疆,True,12,1.0634786828944698e-08,HJB_CONVERGED
