step,index_0,index_1,name,mt,ra0,wt0,ra,wjt,rk,divrate,Zt_used,Zt_after,GovInv_used,GovInv_after,Zt_changed,GovInv_ratio,Yt,Kt,Lt_supply,Y_over_K,Kt_supply_derived,alpha,N,Kt0,Zt_init,production_identity_pass,nk_gap,yt_gap,Y_over_target,z_reset_candidate,provenance,raw_price_gap,gate,expected_gov_multiplier,inferred_ra_trigger,captured_action_class,enabled_action_is_source_multiplier,gov_expectation_matches,zt_expectation_matches,action_evidence
12,4,5,内蒙古,,,,,,,,0.4739259903073497,0.4739259903073497,75090289.96721743,75090289.96721743,False,1.0,17360020.101013333,75187345.76038758,3170748.134820189,0.23089018405221387,97055.7931701541,0.772866243094144,130400.0,56986309.349860296,0.0006509396292199082,True,0.12271733563797915,0.001720861663227824,1.0755392001995776,0.44064036923936184,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,5,6,辽宁,,,,,,,,0.6095696634599314,0.6095696634599314,88357103.94483577,88357103.94483577,False,1.0,25286950.68574507,88454348.80783124,3154359.416640393,0.2858757203750542,97244.86299547553,0.772866243094144,226100.0,67054545.412681095,0.0002864698302222306,True,0.12195975524458436,0.0020537289506210588,1.0755598854020574,0.5667463725016731,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,6,7,吉林,,,,,,,,0.3581952419549604,0.3581952419549604,69034192.22560129,69034192.22560129,False,1.0,12104287.474800037,69131961.45844707,2958423.725057659,0.17508959993961004,97769.23284578323,0.772866243094144,147424.0,52390313.5226049,0.00047331941528535383,True,0.12267865005064915,0.0017859566557525408,1.0755724039058805,0.3330275494743027,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,7,8,黑龙江,,,,,,,,0.4652090857036285,0.4652090857036285,58274543.39556375,58274543.39556375,False,1.0,13816276.226085609,58373403.716964275,2979526.7268677163,0.2366878637585831,98860.32140052319,0.772866243094144,163500.0,44224774.7160286,0.0005703841154289705,True,0.12283909703666573,0.001761832545892128,1.0754895283606904,0.43255566273408647,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,8,9,上海,,,,,,,,1.101857271780713,1.101857271780713,71183068.42866078,71183068.42866078,False,1.0,38731683.492021844,71280543.12136146,3171119.303970029,0.5433696461329947,97474.69270068407,0.772866243094144,137600.0,54021103.923275396,0.0015030642394494576,True,0.1218447564042826,0.0020772918824009112,1.075526965646886,1.0244813072799066,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,9,10,江苏,,,,,,,,1.2977085527454002,1.2977085527454002,196829595.88121834,196829595.88121834,False,1.0,99596336.65900624,196921501.3058541,3108800.942868854,0.5057666938274832,91905.42463576794,0.772866243094144,488700.0,149374736.001046,0.0001820044285805966,True,0.12219169878868819,0.0020705741446153114,1.0756078234880593,1.2064885773488485,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,10,11,浙江,,,,,,,,1.1220437031450519,1.1220437031450519,129320922.19574732,129320922.19574732,False,1.0,62386957.43000124,129416737.92768374,3137722.0243095285,0.4820625092935212,95815.73193642497,0.772866243094144,369100.0,98142144.3554609,0.0004481765543902068,True,0.12205005700870042,0.0020714358952919065,1.0755845305161134,1.0431943481063692,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,11,12,安徽,,,,,,,,1.0341526056831976,1.0341526056831976,71568020.13917337,71568020.13917337,False,1.0,36579366.7973587,71669472.09028336,3199667.938708124,0.5103897898296083,101451.95110999048,0.772866243094144,438530.0,54313245.2543264,0.000641551386937363,True,0.12194240312299298,0.002085726098917773,1.0755186143904618,0.9615385469356029,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,12,13,福建,,,,,,,,0.8458139319401737,0.8458139319401737,99567493.22452235,99567493.22452235,False,1.0,38509768.58085331,99664534.66793376,3166274.498952716,0.3863939033996565,97041.44341140985,0.772866243094144,279100.0,75562152.8770214,0.0007909691648437431,True,0.12190716720213635,0.0020647135316625986,1.0755704825727297,0.786386336966978,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,13,14,江西,,,,,,,,0.8962043332511257,0.8962043332511257,50918971.23808871,50918971.23808871,False,1.0,24431720.849478386,51019399.53045495,3231275.237441908,0.47887119555169183,100428.29236623645,0.772866243094144,229500.0,38642602.7655129,0.0005972473033647159,True,0.12182059570711878,0.0020784412550853837,1.0754818351665443,0.8333049466264053,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,14,15,山东,,,,,,,,0.8960792358475359,0.8960792358475359,207256834.78670895,207256834.78670895,False,1.0,71688838.16034922,207348867.21334675,3131579.54147954,0.34574019681808377,92032.42663779855,0.772866243094144,562100.0,157288007.639664,0.00033054728607754435,True,0.12206234533275673,0.00204935556186836,1.0756197090865791,0.8330818302023215,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,15,16,河南,,,,,,,,0.7810662646214637,0.7810662646214637,169847119.07825935,169847119.07825935,False,1.0,53711672.76931535,169941365.89906675,3165197.2067545,0.31606002744038386,94246.82080739737,0.772866243094144,499200.0,128897630.76160501,0.0006181110089804474,True,0.12196506204597002,0.0020478954227614032,1.0756123904708905,0.726159601303516,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,16,17,湖北,,,,,,,,0.9793360775939547,0.9793360775939547,101174139.42677276,101174139.42677276,False,1.0,45197588.17858772,101271261.4351852,3182991.3546647797,0.44630221385673874,97122.00841243565,0.772866243094144,358000.0,76781442.8482972,0.0006926198455034483,True,0.12193953567247684,0.002055312500791384,1.0755709380118657,0.9105267193293675,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,17,18,湖南,,,,,,,,0.9654367567821311,0.9654367567821311,85614069.40010369,85614069.40010369,False,1.0,39178229.3849544,85713514.22174622,3186914.8553006127,0.45708345691669894,99444.82164253294,0.772866243094144,373858.0,64972845.9653664,0.0006933324069686307,True,0.12190388123170415,0.0020490094786348445,1.0755632243140545,0.8976104193203918,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,18,19,广东,,,,,,,,1.314162273048621,1.314162273048621,207080039.14596644,207080039.14596644,False,1.0,104634799.69250146,207173857.76015228,3075123.5754449544,0.5050579297202568,93818.61418583989,0.772866243094144,696000.0,157153836.749134,0.0009725027967433352,True,0.121960868315929,0.002041011623261535,1.075629094833295,1.2217615527146883,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,19,20,广西,,,,,,,,0.6102240041858565,0.6102240041858565,69600094.72172163,69600094.72172163,False,1.0,21110646.61378674,69699275.19365628,3190500.516822291,0.30288186720926097,99180.47193464637,0.772866243094144,256200.0,52819779.099576995,0.0006223369520165091,True,0.12177882574527854,0.0020394690329298415,1.0755477362877846,0.5673611533896425,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,20,21,海南,,,,,,,,0.5576555818722908,0.5576555818722908,13216956.506445615,13216956.506445615,False,1.0,5278942.751509557,13318042.556994477,2962780.4363515857,0.396375272786399,101086.05054886267,0.772866243094144,53600.0,10030399.0365303,0.00038281495183633223,True,0.12139027329242635,0.002094652352548687,1.074990022076237,0.5187541934531021,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,21,22,重庆,,,,,,,,0.7936738798380872,0.7936738798380872,51786479.76549782,51786479.76549782,False,1.0,21900751.953127466,51885920.15079334,3218754.7496622116,0.4220943155576398,99440.38529551774,0.772866243094144,166323.0,39300958.3175844,0.0006868337888017926,True,0.12171805021941351,0.0020369228429018005,1.0755069295688675,0.7379532925522321,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,22,23,四川,,,,,,,,1.0829412584117875,1.0829412584117875,91620403.28269945,91620403.28269945,False,1.0,46145159.078283526,91720624.05961582,3137685.1210774165,0.5031055943131227,100220.7769163698,0.772866243094144,469000.0,69531075.8089531,0.0007046610342276092,True,0.12183052931389993,0.0020141415689349795,1.0755920823988459,1.0068326795382792,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,23,24,贵州,,,,,,,,0.6898853213458604,0.6898853213458604,43224760.334102914,43224760.334102914,False,1.0,16509661.367953511,43325195.653320394,3175541.3058612645,0.38106374637198503,100435.31921748072,0.772866243094144,188600.0,32803436.570136297,0.0006090843098101169,True,0.12327685575168079,0.0017079251928284744,1.0753230997266052,0.6415609610927729,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,24,25,云南,,,,,,,,0.6408096356169706,0.6408096356169706,70936893.47911227,70936893.47911227,False,1.0,22458345.480722986,71036310.83930045,3166613.12791204,0.3161530380079652,99417.36018818617,0.772866243094144,282200.0,53834280.8089249,0.0007110216288681008,True,0.1217394562406251,0.002024455226789179,1.0755588064499484,0.5957922819041981,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,25,26,西藏,,,,,,,,0.24893159046720797,0.24893159046720797,7927046.433138976,7927046.433138976,False,1.0,1587807.7632938086,8027953.944055181,2916307.525443579,0.19778486204067025,100907.51091620512,0.772866243094144,7853.660000000001,6015865.97237512,0.0007579273359250301,True,0.12057897351429103,0.0020963386091930047,1.0745638375600175,0.23165826148816818,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,26,27,陕西,,,,,,,,0.7682156829418633,0.7682156829418633,66644568.902369276,66644568.902369276,False,1.0,25750424.156488527,66743395.834437944,3217598.9542561998,0.385812316477939,98826.9320686683,0.772866243094144,211200.0,50576819.2081364,0.000652876469041312,True,0.12180070822744193,0.0020412083378668067,1.0755389366452646,0.71426115481976,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,27,28,甘肃,,,,,,,,0.5872064362392574,0.5872064362392574,24277054.9658422,24277054.9658422,False,1.0,8867086.240047783,24378306.11480121,2959269.831879761,0.3637285625297879,101251.14895901084,0.772866243094144,133700.0,18423950.2203418,0.0005131096729274248,True,0.12179758987246303,0.002050088759299573,1.0753066589112166,0.546082767527752,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,28,29,青海,,,,,,,,0.25531012860284097,0.25531012860284097,17180052.048706908,17180052.048706908,False,1.0,2954549.7868230273,17280536.873389885,2957324.6723983428,0.17097557839031652,100484.82468297705,0.772866243094144,32930.0,13038007.4590434,0.0005277056201467056,True,0.12149452391026383,0.002054261816257341,1.0751636778831977,0.23746163849721957,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,29,30,宁夏,,,,,,,,0.3094172809896014,0.3094172809896014,18291154.303300396,18291154.303300396,False,1.0,3774123.80159077,18391571.826858796,3015856.857502658,0.20520942076734802,100417.52355840057,0.772866243094144,34500.0,13881227.2259032,0.000594643144096446,True,0.12157950738210777,0.0020677463602476465,1.075184619037257,0.28778060577788045,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
12,30,31,新疆,,,,,,,,0.5283131612574514,0.5283131612574514,46583239.89371251,46583239.89371251,False,1.0,13119440.789888887,46681395.00093252,2899199.919642217,0.2810421751455116,98155.10722000897,0.772866243094144,44039.04,35352199.6021162,0.0006624231201077291,True,0.1228720552497018,0.0017151417112535317,1.0754450983097812,0.49125070362752365,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",CLOSED,1.0,no price inference,UNCHANGED,True,True,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,0,1,北京,,,,,,,,0.9957082897116624,0.9258567704483893,64923163.86060455,71415480.246665,True,1.1,32607479.248945773,65020490.642783925,3174254.51507483,0.5014954351557881,97326.78217937797,0.772866243094144,123780.0,49270438.3129602,0.0016341152925786636,True,0.04570768043729312,7.717490792846782e-05,1.0754452756547257,0.9258567704483893,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,1,2,天津,,,,,,,,0.42739151055990104,0.39740899245874073,67645991.70140028,74410590.87154031,True,1.1,14371085.387263983,67742638.10318057,3101487.8950715647,0.2121423934712287,96646.40178029239,0.772866243094144,89700.0,51336802.8150781,0.0006331796953290661,True,0.0460915403687574,8.539509920824084e-05,1.0754449916084197,0.39740899245874073,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,2,3,河北,,,,,,,,0.6676901733670653,0.6208132482355311,119062220.29253377,130968442.32178716,True,1.1,34948231.483716734,119159070.33068268,3185275.2935480378,0.293290568537759,96850.0381489098,0.772866243094144,419600.0,90356776.0949341,0.00020325561576148244,True,0.04580905546771241,7.491701016237862e-05,1.075508899439191,0.6208132482355311,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,3,4,山西,,,,,,,,0.6419549776183036,0.5970074574974974,49753781.32239793,54729159.45463773,True,1.1,17159586.297166016,49853080.499491625,3205740.3416858693,0.34420312897898053,99299.17709369212,0.772866243094144,178900.0,37758335.6649879,0.0006904139506587265,True,0.04618338167646008,7.605733507720647e-05,1.0752880379572052,0.5970074574974974,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,4,5,内蒙古,,,,,,,,0.4739259903073497,0.4406780486168959,75090289.96721743,82599318.96393918,True,1.1,17358535.76397082,75186870.69115895,3169622.844477996,0.23087190096358098,96580.72394151986,0.772866243094144,130400.0,56986309.349860296,0.0006509396292199082,True,0.04608515999707574,8.550318685562885e-05,1.0754472381703724,0.4406780486168959,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,5,6,辽宁,,,,,,,,0.6095696634599314,0.566787850141661,88357103.94483577,97192814.33931935,True,1.1,25285100.182004254,88453873.73494418,3153400.869526465,0.2858563352213623,96769.7901084125,0.772866243094144,226100.0,67054545.412681095,0.0002864698302222306,True,0.04576968366574752,7.318018545665606e-05,1.0754811757301739,0.566787850141661,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,6,7,吉林,,,,,,,,0.3581952419549604,0.33305718230030024,69034192.22560129,75937611.44816142,True,1.1,12103210.529867977,69131486.3883629,2957334.186133869,0.1750752249398379,97294.16276161373,0.772866243094144,147424.0,52390313.5226049,0.00047331941528535383,True,0.04608515956661852,8.897218727677014e-05,1.0754767078765304,0.33305718230030024,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,7,8,黑龙江,,,,,,,,0.4652090857036285,0.4325905711330343,58274543.39556375,64101997.73512013,True,1.1,13815161.305616561,58372928.64643713,2978550.7882584473,0.2366706900949673,98385.25087337941,0.772866243094144,163500.0,44224774.7160286,0.0005703841154289705,True,0.04609690103138875,8.069616232353471e-05,1.0754027404831326,0.4325905711330343,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,8,9,上海,,,,,,,,1.101857271780713,1.024557930974273,71183068.42866078,78301375.27152686,True,1.1,38728786.862569794,71280068.04921238,3170147.192960828,0.543332630320037,96999.62055160105,0.772866243094144,137600.0,54021103.923275396,0.0015030642394494576,True,0.04573116993479842,7.478707845598453e-05,1.0754465301273246,1.024557930974273,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,9,10,江苏,,,,,,,,1.2977085527454002,1.206575890807307,196829595.88121834,216512555.4693402,True,1.1,99589129.40360713,196921026.23316622,3107836.1150088436,0.5057313142665003,91430.35194787383,0.772866243094144,488700.0,149374736.001046,0.0001820044285805966,True,0.04586012025256658,7.236466360993621e-05,1.0755299874897364,1.206575890807307,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,10,11,浙江,,,,,,,,1.1220437031450519,1.0432713356071055,129320922.19574732,142253014.41532207,True,1.1,62382353.626784235,129416262.85549681,3136741.906622372,0.48202870528288183,95340.659749493,0.772866243094144,369100.0,98142144.3554609,0.0004481765543902068,True,0.045811709377335585,7.379432186871426e-05,1.0755051584850714,1.0432713356071055,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,11,12,安徽,,,,,,,,1.0341526056831976,0.961610284113516,71568020.13917337,78724822.15309072,True,1.1,36576637.936626606,71668997.01903513,3198689.3016815484,0.5103550971546585,100976.87986175716,0.772866243094144,438530.0,54313245.2543264,0.000641551386937363,True,0.04576440657917269,7.460109266543835e-05,1.0754383795266462,0.961610284113516,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,12,13,福建,,,,,,,,0.8458139319401737,0.7864478060267623,99567493.22452235,109524242.5469746,True,1.1,38506758.64268699,99664059.59603487,3165236.4165466772,0.386365544397501,96566.37151251733,0.772866243094144,279100.0,75562152.8770214,0.0007909691648437431,True,0.04577712619533991,7.816038052788077e-05,1.0754864155745272,0.7864478060267623,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,13,14,江西,,,,,,,,0.8962043332511257,0.8333743967616615,50918971.23808871,56010868.36189759,True,1.1,24429684.806225643,51018849.24920372,3230208.3896992607,0.47883645291366367,99878.0111150071,0.772866243094144,229500.0,38642602.7655129,0.0005972473033647159,True,0.04574316493232922,8.333605583032977e-05,1.0753922087522843,0.8333743967616615,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,14,15,山东,,,,,,,,0.8960792358475359,0.8331427730422709,207256834.78670895,227982518.26537988,True,1.1,71683594.255545,207348392.14021474,3130595.552407575,0.34571569866367985,91557.35350579023,0.772866243094144,562100.0,157288007.639664,0.00033054728607754435,True,0.045819355268845285,7.314813489489591e-05,1.075541029511003,0.8331427730422709,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,15,16,河南,,,,,,,,0.7810662646214637,0.7262143768430855,169847119.07825935,186831830.9860853,True,1.1,53707621.50573404,169940890.8266102,3164176.3475369927,0.31603707174003015,93771.74835085869,0.772866243094144,499200.0,128897630.76160501,0.0006181110089804474,True,0.04579372647317492,7.542612941335847e-05,1.0755312611915284,0.7262143768430855,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,16,17,湖北,,,,,,,,0.9793360775939547,0.9105903300345968,101174139.42677276,111291553.36945005,True,1.1,45194430.83069607,101271630.2027896,3181973.0935709807,0.44626941168219836,97490.7760168463,0.772866243094144,358000.0,76781442.8482972,0.0006926198455034483,True,0.0457888494871328,6.98565569290377e-05,1.0754958023294032,0.9105903300345968,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,17,18,湖南,,,,,,,,0.9654367567821311,0.8976832267581151,85614069.40010369,94175476.34011407,True,1.1,39175051.79801614,85713039.15027367,3185837.097735805,0.4570489179520717,98969.75016997755,0.772866243094144,373858.0,64972845.9653664,0.0006933324069686307,True,0.0457859754755916,8.110593531529542e-05,1.075475989752756,0.8976832267581151,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,18,19,广东,,,,,,,,1.314162273048621,1.2218613538957228,207080039.14596644,227788043.06056312,True,1.1,104626253.16097125,207173382.68861067,3074041.8689974956,0.5050178348356092,93343.54264423251,0.772866243094144,696000.0,157153836.749134,0.0009725027967433352,True,0.04582337842056061,8.16796281477572e-05,1.075541237848804,1.2218613538957228,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,19,20,广西,,,,,,,,0.6102240041858565,0.5674107476036752,69600094.72172163,76560104.1938938,True,1.1,21108801.449713003,69698800.12224455,3189346.9168529618,0.3028574582731744,98705.40052291751,0.772866243094144,256200.0,52819779.099576995,0.0006223369520165091,True,0.04576566047462172,8.740443187227331e-05,1.0754537286489427,0.5674107476036752,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
13,20,21,海南,,,,,,,,0.5576555818722908,0.5188110847810745,13216956.506445615,14538652.157090178,True,1.1,5278363.877865114,13317567.485740518,2961709.784575276,0.39634594557277836,100610.97929490358,0.772866243094144,53600.0,10030399.0365303,0.00038281495183633223,True,0.04560021977155171,0.00010965711728483374,1.0748721417693061,0.5188110847810745,CAPTURED_SCALARS_WITH_DERIVED_GAPS,"missing current household Lt used as Lt_prev, and carried rk",ENABLED,,ra > ramax-.02,INCREASE_1P1,True,,True,CAPTURED_BEFORE_AFTER_STATES__NO_ACTION_EVENT
