stage,turn,province,HJB_converged,HJB_iterations,HJB_statistic,HJB_classification
OUTER_TRAJECTORY,18,宁夏,True,27,3.017635030744259e-10,HJB_CONVERGED
OUTER_TRAJECTORY,18,新疆,True,16,2.6740840652905717e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,北京,True,25,1.2138690053120627e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,天津,True,25,8.814480256802426e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,河北,True,13,2.9254581423998616e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,山西,True,13,9.674997114572648e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,内蒙古,True,25,2.6087088045301243e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,辽宁,True,15,9.504107012503482e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,吉林,True,25,4.862233682345618e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,黑龙江,True,26,2.0279314671967086e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,上海,True,25,2.6926381124781074e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,江苏,True,15,6.951350606243523e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,浙江,True,18,6.720979328633803e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,安徽,True,14,1.40838007922639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,福建,True,15,6.80214018444758e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,江西,True,14,4.3881964728598177e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,山东,True,16,5.62179192087342e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,河南,True,13,3.849176088976947e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,湖北,True,13,3.063019615723306e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,湖南,True,13,5.134087910363405e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,广东,True,13,1.146080608194211e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,广西,True,13,1.8952956093443163e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,海南,True,14,8.445194765727138e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,重庆,True,13,8.974003762318716e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,贵州,True,14,2.041960822651845e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,云南,True,14,1.458867693315824e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,西藏,True,16,2.7161313198575954e-09,HJB_CONVERGED
OUTER_TRAJECTORY,19,陕西,True,25,4.311173640303423e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,甘肃,True,13,2.0505400932790963e-08,HJB_CONVERGED
OUTER_TRAJECTORY,19,青海,True,26,9.653167154510811e-11,HJB_CONVERGED
OUTER_TRAJECTORY,19,宁夏,True,27,3.0175950627153725e-10,HJB_CONVERGED
OUTER_TRAJECTORY,19,新疆,True,16,2.674077403952424e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,北京,True,25,1.2138676730444331e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,天津,True,25,8.814481144980846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,河北,True,13,2.9254581868087826e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,山西,True,13,9.674996981345885e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,内蒙古,True,25,2.608712357243803e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,辽宁,True,15,9.504106390778588e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,吉林,True,25,4.862233726754539e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,黑龙江,True,26,2.0279316448323925e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,上海,True,25,2.6926461060838847e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,江苏,True,15,6.951283992862045e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,浙江,True,18,6.721467826764638e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,安徽,True,14,1.4083756383342916e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,福建,True,15,6.802134411287852e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,江西,True,14,4.388192031967719e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,山东,True,16,5.6212590138216e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,河南,True,13,3.849174312620107e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,湖北,True,13,3.063019171634096e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,湖南,True,13,5.134087865954484e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,广东,True,13,1.146080785829895e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,广西,True,13,1.8952958313889212e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,海南,True,14,8.445184995764521e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,重庆,True,13,8.974005094586346e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,贵州,True,14,2.0419612667410547e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,云南,True,14,1.4588699137618732e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,西藏,True,16,2.7161313198575954e-09,HJB_CONVERGED
OUTER_TRAJECTORY,20,陕西,True,25,4.311218049224408e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,甘肃,True,13,2.0505398712344913e-08,HJB_CONVERGED
OUTER_TRAJECTORY,20,青海,True,26,9.653033927747856e-11,HJB_CONVERGED
OUTER_TRAJECTORY,20,宁夏,True,27,3.0176128262837665e-10,HJB_CONVERGED
OUTER_TRAJECTORY,20,新疆,True,16,2.674082733022942e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,北京,True,25,1.2138672289552233e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,天津,True,25,8.814482477248475e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,河北,True,13,2.9254580091730986e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,山西,True,13,9.67499724779941e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,内蒙古,True,25,2.608712801333013e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,辽宁,True,15,9.504106301960746e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,吉林,True,25,4.862233993208065e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,黑龙江,True,26,2.0279311563342617e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,上海,True,25,2.692644773816255e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,江苏,True,15,6.951372810704015e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,浙江,True,18,6.721156964317743e-11,HJB_CONVERGED
OUTER_TRAJECTORY,21,安徽,True,14,1.40838007922639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,福建,True,15,6.802136631733902e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,江西,True,14,4.388192031967719e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,山东,True,16,5.621392240584555e-11,HJB_CONVERGED
OUTER_TRAJECTORY,21,河南,True,13,3.849175200798527e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,湖北,True,13,3.063019171634096e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,湖南,True,13,5.134087910363405e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,广东,True,13,1.146080697012053e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,广西,True,13,1.8952957425710792e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,海南,True,14,8.44518899256741e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,重庆,True,13,8.974004650497136e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,四川,True,14,1.671974114714203e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,贵州,True,14,2.041960822651845e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,云南,True,14,1.4588659169589846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,西藏,True,16,2.7161308757683855e-09,HJB_CONVERGED
OUTER_TRAJECTORY,21,陕西,True,25,4.311662138434258e-11,HJB_CONVERGED
OUTER_TRAJECTORY,21,甘肃,True,13,2.0505397824166494e-08,HJB_CONVERGED
OUTER_TRAJECTORY,21,青海,True,26,9.653300381273766e-11,HJB_CONVERGED
OUTER_TRAJECTORY,21,宁夏,True,27,3.0176394716363575e-10,HJB_CONVERGED
OUTER_TRAJECTORY,21,新疆,True,16,2.6740760716847944e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,北京,True,25,1.2138698934904824e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,天津,True,25,8.814473595464278e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,河北,True,13,2.9254580979909406e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,山西,True,13,9.674997158981569e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,内蒙古,True,25,2.608706584084075e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,辽宁,True,15,9.504106746049956e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,吉林,True,25,4.862233904390223e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,黑龙江,True,26,2.0279309786985777e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,上海,True,25,2.6926443297270453e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,江苏,True,15,6.951372810704015e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,浙江,True,18,6.720846101870848e-11,HJB_CONVERGED
OUTER_TRAJECTORY,22,安徽,True,14,1.40838007922639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,福建,True,15,6.802137964001531e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,江西,True,14,4.388183150183522e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,山东,True,16,5.621303422742585e-11,HJB_CONVERGED
OUTER_TRAJECTORY,22,河南,True,13,3.849177421244576e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,湖北,True,13,3.0630182834556763e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,湖南,True,13,5.134087954772326e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,广东,True,13,1.146080608194211e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,广西,True,13,1.8952957425710792e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,海南,True,14,8.44518988074583e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,重庆,True,13,8.974004206407926e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,四川,True,14,1.6719754469818326e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,贵州,True,14,2.041960378562635e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,云南,True,14,1.4588690255834535e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,西藏,True,16,2.7161255466978673e-09,HJB_CONVERGED
OUTER_TRAJECTORY,22,陕西,True,25,4.311484502750318e-11,HJB_CONVERGED
OUTER_TRAJECTORY,22,甘肃,True,13,2.0505399156434123e-08,HJB_CONVERGED
OUTER_TRAJECTORY,22,青海,True,26,9.653744470483616e-11,HJB_CONVERGED
OUTER_TRAJECTORY,22,宁夏,True,27,3.017635030744259e-10,HJB_CONVERGED
OUTER_TRAJECTORY,22,新疆,True,16,2.674082733022942e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,北京,True,25,1.2138676730444331e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,天津,True,25,8.814481144980846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,河北,True,13,2.9254581868087826e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,山西,True,13,9.67499724779941e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,内蒙古,True,25,2.6087145776898524e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,辽宁,True,15,9.504106568414272e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,吉林,True,25,4.86223377116346e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,黑龙江,True,26,2.0279309786985777e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,上海,True,25,2.692645217905465e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,江苏,True,15,6.951426101409197e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,浙江,True,18,6.721689871369563e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,安徽,True,14,1.4083667565500946e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,福建,True,15,6.802135299466272e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,江西,True,14,4.3881875910756207e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,山东,True,16,5.621747511952435e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,河南,True,13,3.849174312620107e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,湖北,True,13,3.0630182834556763e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,湖南,True,13,5.134087865954484e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,广东,True,13,1.146080652603132e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,广西,True,13,1.8952958313889212e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,海南,True,14,8.44518899256741e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,重庆,True,13,8.974004650497136e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,四川,True,14,1.671974558803413e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,贵州,True,14,2.041963043097894e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,云南,True,14,1.4588654728697747e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,西藏,True,16,2.716129543500756e-09,HJB_CONVERGED
OUTER_TRAJECTORY,23,陕西,True,25,4.311306867066378e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,甘肃,True,13,2.0505399600523333e-08,HJB_CONVERGED
OUTER_TRAJECTORY,23,青海,True,26,9.653966515088541e-11,HJB_CONVERGED
OUTER_TRAJECTORY,23,宁夏,True,27,3.0176128262837665e-10,HJB_CONVERGED
OUTER_TRAJECTORY,23,新疆,True,16,2.6740796243984732e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,北京,True,25,1.2138654525983839e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,天津,True,25,8.814481589070056e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,河北,True,13,2.9254582312177035e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,山西,True,13,9.67499720339049e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,内蒙古,True,25,2.6087114690653834e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,辽宁,True,15,9.504106524005351e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,吉林,True,25,4.862233460301013e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,黑龙江,True,26,2.027930445791526e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,上海,True,25,2.692645661994675e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,江苏,True,15,6.95132840178303e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,浙江,True,18,6.720934919712818e-11,HJB_CONVERGED
OUTER_TRAJECTORY,24,安徽,True,14,1.4083756383342916e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,福建,True,15,6.802132190841803e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,江西,True,14,4.388183150183522e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,山东,True,16,5.6218141253339127e-11,HJB_CONVERGED
OUTER_TRAJECTORY,24,河南,True,13,3.849175644887737e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,湖北,True,13,3.0630178393664664e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,湖南,True,13,5.134087777136642e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,广东,True,13,1.146080608194211e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,广西,True,13,1.8952956981621583e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,海南,True,14,8.445192101191878e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,重庆,True,13,8.974003318229506e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,四川,True,14,1.6719758910710425e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,贵州,True,14,2.0419612667410547e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,云南,True,14,1.4588610319776762e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,西藏,True,16,2.716135760749694e-09,HJB_CONVERGED
OUTER_TRAJECTORY,24,陕西,True,25,4.310862777856528e-11,HJB_CONVERGED
OUTER_TRAJECTORY,24,甘肃,True,13,2.0505398268255703e-08,HJB_CONVERGED
OUTER_TRAJECTORY,24,青海,True,26,9.653255972352781e-11,HJB_CONVERGED
OUTER_TRAJECTORY,24,宁夏,True,27,3.0176305898521605e-10,HJB_CONVERGED
OUTER_TRAJECTORY,24,新疆,True,16,2.674082733022942e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,北京,True,25,1.2138663407768036e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,天津,True,25,8.814481144980846e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,河北,True,13,2.9254580091730986e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,山西,True,13,9.67499720339049e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,内蒙古,True,25,2.608712801333013e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,辽宁,True,15,9.504106746049956e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,吉林,True,25,4.862233815572381e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,黑龙江,True,26,2.0279313783788666e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,上海,True,25,2.6926434415486256e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,江苏,True,15,6.951408337840803e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,浙江,True,18,6.721156964317743e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,安徽,True,14,1.40838007922639e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,福建,True,15,6.802134411287852e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,江西,True,14,4.388183150183522e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,山东,True,16,5.62134783166357e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,河南,True,13,3.849175644887737e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,湖北,True,13,3.063019171634096e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,湖南,True,13,5.134087865954484e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,广东,True,13,1.146080519376369e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,广西,True,13,1.8952956981621583e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,海南,True,14,8.445194321637928e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,重庆,True,13,8.974005538675556e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,四川,True,14,1.6719763351602523e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,贵州,True,14,2.041960822651845e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,云南,True,14,1.4588663610481944e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,西藏,True,16,2.7161335403036446e-09,HJB_CONVERGED
OUTER_TRAJECTORY,25,陕西,True,25,4.311662138434258e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,甘肃,True,13,2.0505397824166494e-08,HJB_CONVERGED
OUTER_TRAJECTORY,25,青海,True,26,9.653700061562631e-11,HJB_CONVERGED
OUTER_TRAJECTORY,25,宁夏,True,27,3.0176394716363575e-10,HJB_CONVERGED
OUTER_TRAJECTORY,25,新疆,True,16,2.6740760716847944e-09,HJB_CONVERGED
