step,province,identity,captured,derived,absolute_error,pass_128eps
6,福建,capital_addition,68006110.15344429,68006110.15344429,0.0,True
6,江西,ra0_decomposition,0.4601775990440253,0.4601775990440253,0.0,True
6,江西,rk_decomposition,0.4851775990440253,0.4851775990440253,0.0,True
6,江西,mt_decomposition,1.0504272599870235,1.0504272599870232,2.220446049250313e-16,True
6,江西,tax_clipping,13819673.013970857,13819673.013970857,0.0,True
6,江西,current_household_Lt,0.700954199921365,0.700954199921365,0.0,True
6,江西,capital_addition,34778520.94828223,34778520.94828223,0.0,True
6,山东,ra0_decomposition,0.31381431152172334,0.31381431152172334,0.0,True
6,山东,rk_decomposition,0.33881431152172337,0.33881431152172337,0.0,True
6,山东,mt_decomposition,1.0211122593930149,1.0211122593930146,2.220446049250313e-16,True
6,山东,tax_clipping,41887086.7590857,41887086.7590857,0.0,True
6,山东,current_household_Lt,0.699503900622553,0.699503900622553,0.0,True
6,山东,capital_addition,141559369.81648725,141559369.81648725,0.0,True
6,河南,ra0_decomposition,0.2841644435618187,0.2841644435618187,0.0,True
6,河南,rk_decomposition,0.3091644435618187,0.3091644435618187,0.0,True
6,河南,mt_decomposition,1.0146198473286798,1.0146198473286796,2.220446049250313e-16,True
6,河南,tax_clipping,29133902.801828407,29133902.801828407,0.0,True
6,河南,current_household_Lt,0.6969404967599098,0.6969404967599098,0.0,True
6,河南,capital_addition,116008034.2006038,116008034.2006038,0.0,True
6,湖北,ra0_decomposition,0.4237676664649259,0.4237676664649259,0.0,True
6,湖北,rk_decomposition,0.44876766646492594,0.44876766646492594,0.0,True
6,湖北,mt_decomposition,1.0431783957188576,1.0431783957188574,2.220446049250313e-16,True
6,湖北,tax_clipping,28224881.41356498,28224881.41356498,0.0,True
6,湖北,current_household_Lt,0.6979203359508114,0.6979203359508114,0.0,True
6,湖北,capital_addition,69103472.11171708,69103472.11171708,0.0,True
6,湖南,ra0_decomposition,0.43579346018155124,0.43579346018155124,0.0,True
6,湖南,rk_decomposition,0.46079346018155126,0.46079346018155126,0.0,True
6,湖南,mt_decomposition,1.0455606396450134,1.0455606396450134,0.0,True
6,湖南,tax_clipping,24181236.185326345,24181236.185326345,0.0,True
6,湖南,current_household_Lt,0.6995855884910165,0.6995855884910165,0.0,True
6,湖南,capital_addition,58475737.834366485,58475737.834366485,0.0,True
6,广东,ra0_decomposition,0.4888236175948363,0.4888236175948363,0.0,True
6,广东,rk_decomposition,0.5138236175948363,0.5138236175948363,0.0,True
6,广东,mt_decomposition,1.0559857642660002,1.0559857642660002,0.0,True
6,广东,tax_clipping,73947723.33772954,73947723.33772954,0.0,True
6,广东,current_household_Lt,0.7030895070158447,0.7030895070158447,0.0,True
6,广东,capital_addition,141438618.69094265,141438618.69094265,0.0,True
6,广西,ra0_decomposition,0.27119913017412317,0.27119913017412317,0.0,True
6,广西,rk_decomposition,0.2961991301741232,0.2961991301741232,0.0,True
6,广西,mt_decomposition,1.011794711564298,1.0117947115642978,2.220446049250313e-16,True
6,广西,tax_clipping,8790664.45368328,8790664.45368328,0.0,True
6,广西,current_household_Lt,0.7073893689026715,0.7073893689026715,0.0,True
6,广西,capital_addition,47537977.52906918,47537977.52906918,0.0,True
6,海南,ra0_decomposition,0.3635919235318291,0.3635919235318291,0.0,True
6,海南,rk_decomposition,0.38859192353182914,0.38859192353182914,0.0,True
6,海南,mt_decomposition,1.0328698070189888,1.0328698070189888,0.0,True
6,海南,tax_clipping,1232571.4715123922,1232571.4715123922,0.0,True
6,海南,current_household_Lt,0.7145375852437691,0.7145375852437691,0.0,True
6,海南,capital_addition,9027539.284227675,9027539.284227675,0.0,True
6,重庆,ra0_decomposition,0.39824237517580524,0.39824237517580524,0.0,True
6,重庆,rk_decomposition,0.42324237517580526,0.42324237517580526,0.0,True
6,重庆,mt_decomposition,1.0379688091531971,1.037968809153197,2.220446049250313e-16,True
6,重庆,tax_clipping,11305496.77492832,11305496.77492832,0.0,True
6,重庆,current_household_Lt,0.7021465746187174,0.7021465746187174,0.0,True
6,重庆,capital_addition,35371039.361713566,35371039.361713566,0.0,True
6,四川,ra0_decomposition,0.48671530602805,0.48671530602805,0.0,True
6,四川,rk_decomposition,0.51171530602805,0.51171530602805,0.0,True
6,四川,mt_decomposition,1.055633479717636,1.055633479717636,0.0,True
6,四川,tax_clipping,30339408.113234308,30339408.113234308,0.0,True
6,四川,current_household_Lt,0.7026110817632893,0.7026110817632893,0.0,True
6,四川,capital_addition,62578146.35565834,62578146.35565834,0.0,True
6,贵州,ra0_decomposition,0.3518595305871155,0.3518595305871155,0.0,True
6,贵州,rk_decomposition,0.3768595305871155,0.3768595305871155,0.0,True
6,贵州,mt_decomposition,1.0290204094635944,1.0290204094635942,2.220446049250313e-16,True
6,贵州,tax_clipping,7730950.048608004,7730950.048608004,0.0,True
6,贵州,current_household_Lt,0.7047000475170239,0.7047000475170239,0.0,True
6,贵州,capital_addition,29523271.62305085,29523271.62305085,0.0,True
6,云南,ra0_decomposition,0.2852229065852175,0.2852229065852175,0.0,True
6,云南,rk_decomposition,0.3102229065852175,0.3102229065852175,0.0,True
6,云南,mt_decomposition,1.0146998175066613,1.0146998175066613,0.0,True
6,云南,tax_clipping,9944697.53579296,9944697.53579296,0.0,True
6,云南,current_household_Lt,0.7085479118093583,0.7085479118093583,0.0,True
6,云南,capital_addition,48451029.48802536,48451029.48802536,0.0,True
6,西藏,ra0_decomposition,0.1625570543030587,0.1625570543030587,0.0,True
6,西藏,rk_decomposition,0.1875570543030587,0.1875570543030587,0.0,True
6,西藏,mt_decomposition,0.9892834478318384,0.9892834478318383,1.1102230246251565e-16,True
6,西藏,tax_clipping,-1539046.4243144079,-1539046.4243144079,0.0,True
6,西藏,current_household_Lt,0.7250017991759066,0.7250017991759066,0.0,True
6,西藏,capital_addition,5414459.815223885,5414459.815223885,0.0,True
6,陕西,ra0_decomposition,0.3586756940141909,0.3586756940141909,0.0,True
6,陕西,rk_decomposition,0.38367569401419094,0.38367569401419094,0.0,True
6,陕西,mt_decomposition,1.0299745197005519,1.0299745197005516,2.220446049250313e-16,True
6,陕西,tax_clipping,13366812.269396367,13366812.269396367,0.0,True
6,陕西,current_household_Lt,0.6996392171685781,0.6996392171685781,0.0,True
6,陕西,capital_addition,45519312.88288835,45519312.88288835,0.0,True
6,甘肃,ra0_decomposition,0.3281784563269617,0.3281784563269617,0.0,True
6,甘肃,rk_decomposition,0.3531784563269617,0.3531784563269617,0.0,True
6,甘肃,mt_decomposition,1.0253656031382417,1.0253656031382414,2.220446049250313e-16,True
6,甘肃,tax_clipping,3404011.843969304,3404011.843969304,0.0,True
6,甘肃,current_household_Lt,0.7062084554791846,0.7062084554791846,0.0,True
6,甘肃,capital_addition,16581735.619097792,16581735.619097792,0.0,True
6,青海,ra0_decomposition,0.13490346491397642,0.13490346491397642,0.0,True
6,青海,rk_decomposition,0.15990346491397642,0.15990346491397642,0.0,True
6,青海,mt_decomposition,0.9830644077807248,0.9830644077807248,0.0,True
6,青海,tax_clipping,-1184187.5408719555,-1184187.5408719555,0.0,True
6,青海,current_household_Lt,0.714999520475054,0.714999520475054,0.0,True
6,青海,capital_addition,11734386.170243703,11734386.170243703,0.0,True
6,宁夏,ra0_decomposition,0.16835029164175008,0.16835029164175008,0.0,True
6,宁夏,rk_decomposition,0.19335029164175008,0.19335029164175008,0.0,True
6,宁夏,mt_decomposition,0.9905846156527707,0.9905846156527708,1.1102230246251565e-16,True
6,宁夏,tax_clipping,-618945.5272264769,-618945.5272264769,0.0,True
6,宁夏,current_household_Lt,0.7050433211165588,0.7050433211165588,0.0,True
6,宁夏,capital_addition,12493283.765879774,12493283.765879774,0.0,True
6,新疆,ra0_decomposition,0.24552971492143486,0.24552971492143486,0.0,True
6,新疆,rk_decomposition,0.27052971492143485,0.27052971492143485,0.0,True
6,新疆,mt_decomposition,1.0070550841408212,1.0070550841408212,0.0,True
6,新疆,tax_clipping,4948513.552714868,4948513.552714868,0.0,True
6,新疆,current_household_Lt,0.7308444845352688,0.7308444845352688,0.0,True
6,新疆,capital_addition,31817158.253100306,31817158.253100306,0.0,True
7,北京,ra0_decomposition,0.5392950825358298,0.5392950825358298,0.0,True
7,北京,rk_decomposition,0.5642950825358298,0.5642950825358298,0.0,True
7,北京,mt_decomposition,1.0783875121591218,1.0783875121591215,2.220446049250313e-16,True
7,北京,tax_clipping,25904363.74695474,25904363.74695474,0.0,True
7,北京,current_household_Lt,0.6777286913581243,0.6777286913581243,0.0,True
7,北京,capital_addition,48874831.94760524,48874831.94760524,0.0,True
7,天津,ra0_decomposition,0.19951494339625983,0.19951494339625983,0.0,True
7,天津,rk_decomposition,0.22451494339625983,0.22451494339625983,0.0,True
7,天津,mt_decomposition,1.0182789924164293,1.0182789924164293,0.0,True
7,天津,tax_clipping,5576484.676272968,5576484.676272968,0.0,True
7,天津,current_household_Lt,0.6843730240155799,0.6843730240155799,0.0,True
7,天津,capital_addition,50919851.69636144,50919851.69636144,0.0,True
7,河北,ra0_decomposition,0.29129169936227745,0.29129169936227745,0.0,True
7,河北,rk_decomposition,0.31629169936227747,0.31629169936227747,0.0,True
7,河北,mt_decomposition,1.0343155522442413,1.034315552244241,2.220446049250313e-16,True
7,河北,tax_clipping,22173656.372395627,22173656.372395627,0.0,True
7,河北,current_household_Lt,0.6709357675958039,0.6709357675958039,0.0,True
7,河北,capital_addition,89549829.56678866,89549829.56678866,0.0,True
7,山西,ra0_decomposition,0.34916180576411315,0.34916180576411315,0.0,True
7,山西,rk_decomposition,0.3741618057641132,0.3741618057641132,0.0,True
7,山西,mt_decomposition,1.0447783474190975,1.0447783474190973,2.220446049250313e-16,True
7,山西,tax_clipping,9713338.82376514,9713338.82376514,0.0,True
7,山西,current_household_Lt,0.6723114046799357,0.6723114046799357,0.0,True
7,山西,capital_addition,37479823.83100902,37479823.83100902,0.0,True
7,内蒙古,ra0_decomposition,0.21967544381406603,0.21967544381406603,0.0,True
7,内蒙古,rk_decomposition,0.24467544381406603,0.24467544381406603,0.0,True
7,内蒙古,mt_decomposition,1.0207892417702116,1.0207892417702114,2.220446049250313e-16,True
7,内蒙古,tax_clipping,7328322.111936461,7328322.111936461,0.0,True
7,内蒙古,current_household_Lt,0.6829718148628138,0.6829718148628138,0.0,True
7,内蒙古,capital_addition,56512797.61528412,56512797.61528412,0.0,True
7,辽宁,ra0_decomposition,0.2828227466212995,0.2828227466212995,0.0,True
7,辽宁,rk_decomposition,0.30782274662129955,0.30782274662129955,0.0,True
7,辽宁,mt_decomposition,1.0325134264314573,1.032513426431457,2.220446049250313e-16,True
7,辽宁,tax_clipping,14699305.592116559,14699305.592116559,0.0,True
7,辽宁,current_household_Lt,0.6833510288081102,0.6833510288081102,0.0,True
7,辽宁,capital_addition,66480540.56449507,66480540.56449507,0.0,True
7,吉林,ra0_decomposition,0.15928540770319702,0.15928540770319702,0.0,True
7,吉林,rk_decomposition,0.184285407703197,0.184285407703197,0.0,True
7,吉林,mt_decomposition,1.012122251551266,1.0121222515512658,2.220446049250313e-16,True
7,吉林,tax_clipping,3600310.5759702176,3600310.5759702176,0.0,True
7,吉林,current_household_Lt,0.6914951956650408,0.6914951956650408,0.0,True
7,吉林,capital_addition,51963475.35967648,51963475.35967648,0.0,True
7,黑龙江,ra0_decomposition,0.22690429049857333,0.22690429049857333,0.0,True
7,黑龙江,rk_decomposition,0.2519042904985733,0.2519042904985733,0.0,True
7,黑龙江,mt_decomposition,1.023432153077593,1.0234321530775927,2.220446049250313e-16,True
7,黑龙江,tax_clipping,6007453.863164827,6007453.863164827,0.0,True
7,黑龙江,current_household_Lt,0.6978569731568682,0.6978569731568682,0.0,True
7,黑龙江,capital_addition,43880683.66073181,43880683.66073181,0.0,True
7,上海,ra0_decomposition,0.5917176270705881,0.5917176270705881,0.0,True
7,上海,rk_decomposition,0.6167176270705881,0.6167176270705881,0.0,True
7,上海,mt_decomposition,1.0879506265280119,1.0879506265280117,2.220446049250313e-16,True
7,上海,tax_clipping,32436602.1440881,32436602.1440881,0.0,True
7,上海,current_household_Lt,0.6777079915152024,0.6777079915152024,0.0,True
7,上海,capital_addition,53577663.81404625,53577663.81404625,0.0,True
7,江苏,ra0_decomposition,0.5444013060708238,0.5444013060708238,0.0,True
7,江苏,rk_decomposition,0.5694013060708238,0.5694013060708238,0.0,True
7,江苏,mt_decomposition,1.080184445737354,1.080184445737354,0.0,True
7,江苏,tax_clipping,87925573.58043647,87925573.58043647,0.0,True
7,江苏,current_household_Lt,0.6711097327483107,0.6711097327483107,0.0,True
7,江苏,capital_addition,147972187.81035018,147972187.81035018,0.0,True
7,浙江,ra0_decomposition,0.5150192016256593,0.5150192016256593,0.0,True
7,浙江,rk_decomposition,0.5400192016256593,0.5400192016256593,0.0,True
7,浙江,mt_decomposition,1.074487741287472,1.074487741287472,0.0,True
7,浙江,tax_clipping,52658460.65298177,52658460.65298177,0.0,True
7,浙江,current_household_Lt,0.672324859001,0.672324859001,0.0,True
7,浙江,capital_addition,97255834.27604245,97255834.27604245,0.0,True
7,安徽,ra0_decomposition,0.5504585675034316,0.5504585675034316,0.0,True
7,安徽,rk_decomposition,0.5754585675034316,0.5754585675034316,0.0,True
7,安徽,mt_decomposition,1.0808194467316565,1.0808194467316563,2.220446049250313e-16,True
7,安徽,tax_clipping,29722920.767260883,29722920.767260883,0.0,True
7,安徽,current_household_Lt,0.66766958526227,0.66766958526227,0.0,True
7,安徽,capital_addition,53870862.783011675,53870862.783011675,0.0,True
7,福建,ra0_decomposition,0.39937084965995606,0.39937084965995606,0.0,True
7,福建,rk_decomposition,0.4243708496599561,0.4243708496599561,0.0,True
7,福建,mt_decomposition,1.053141105171791,1.0531411051717907,2.220446049250313e-16,True
7,福建,tax_clipping,28365655.33932182,28365655.33932182,0.0,True
7,福建,current_household_Lt,0.6759734650726678,0.6759734650726678,0.0,True
7,福建,capital_addition,74902869.03009628,74902869.03009628,0.0,True
7,江西,ra0_decomposition,0.5116943605382519,0.5116943605382519,0.0,True
7,江西,rk_decomposition,0.5366943605382519,0.5366943605382519,0.0,True
7,江西,mt_decomposition,1.0738916087471533,1.0738916087471533,0.0,True
7,江西,tax_clipping,17989973.825721946,17989973.825721946,0.0,True
7,江西,current_household_Lt,0.670586376762952,0.670586376762952,0.0,True
7,江西,capital_addition,38355827.42515441,38355827.42515441,0.0,True
7,山东,ra0_decomposition,0.35156785582049377,0.35156785582049377,0.0,True
7,山东,rk_decomposition,0.3765678558204938,0.3765678558204938,0.0,True
7,山东,mt_decomposition,1.0449512580038072,1.0449512580038072,0.0,True
7,山东,tax_clipping,53892716.93661602,53892716.93661602,0.0,True
7,山东,current_household_Lt,0.6702090231657636,0.6702090231657636,0.0,True
7,山东,capital_addition,155806453.65769482,155806453.65769482,0.0,True
7,河南,ra0_decomposition,0.3170867140280116,0.3170867140280116,0.0,True
7,河南,rk_decomposition,0.3420867140280116,0.3420867140280116,0.0,True
7,河南,mt_decomposition,1.038230688380961,1.038230688380961,0.0,True
7,河南,tax_clipping,37690376.93679915,37690376.93679915,0.0,True
7,河南,current_household_Lt,0.668706150978534,0.668706150978534,0.0,True
7,河南,capital_addition,127702196.19476497,127702196.19476497,0.0,True
7,湖北,ra0_decomposition,0.4712876269430409,0.4712876269430409,0.0,True
7,湖北,rk_decomposition,0.4962876269430409,0.4962876269430409,0.0,True
7,湖北,mt_decomposition,1.0663436672100934,1.0663436672100932,2.220446049250313e-16,True
7,湖北,tax_clipping,35950107.21147477,35950107.21147477,0.0,True
7,湖北,current_household_Lt,0.6684323127340218,0.6684323127340218,0.0,True
7,湖北,capital_addition,76110890.91573736,76110890.91573736,0.0,True
7,湖南,ra0_decomposition,0.4845117286547993,0.4845117286547993,0.0,True
7,湖南,rk_decomposition,0.5095117286547993,0.5095117286547993,0.0,True
7,湖南,mt_decomposition,1.0687688457680755,1.0687688457680753,2.220446049250313e-16,True
7,湖南,tax_clipping,30885605.213011824,30885605.213011824,0.0,True
7,湖南,current_household_Lt,0.6693910588751342,0.6693910588751342,0.0,True
7,湖南,capital_addition,64421859.585080154,64421859.585080154,0.0,True
7,广东,ra0_decomposition,0.5431909264615655,0.5431909264615655,0.0,True
7,广东,rk_decomposition,0.5681909264615655,0.5681909264615655,0.0,True
7,广东,mt_decomposition,1.0792495071933315,1.0792495071933315,0.0,True
7,广东,tax_clipping,92516385.50927089,92516385.50927089,0.0,True
7,广东,current_household_Lt,0.6745279739883991,0.6745279739883991,0.0,True
7,广东,capital_addition,155675412.02982458,155675412.02982458,0.0,True
7,广西,ra0_decomposition,0.3021967527692457,0.3021967527692457,0.0,True
7,广西,rk_decomposition,0.3271967527692457,0.3271967527692457,0.0,True
7,广西,mt_decomposition,1.03550350064419,1.03550350064419,0.0,True
7,广西,tax_clipping,11974418.159613812,11974418.159613812,0.0,True
7,广西,current_household_Lt,0.6795009107831338,0.6795009107831338,0.0,True
7,广西,capital_addition,52390058.904599875,52390058.904599875,0.0,True
7,海南,ra0_decomposition,0.41514566269394176,0.41514566269394176,0.0,True
7,海南,rk_decomposition,0.4401456626939418,0.4401456626939418,0.0,True
7,海南,mt_decomposition,1.0596223453200493,1.059622345320049,2.220446049250313e-16,True
7,海南,tax_clipping,2168780.369059111,2168780.369059111,0.0,True
7,海南,current_household_Lt,0.686128099638413,0.686128099638413,0.0,True
7,海南,capital_addition,10030478.968247926,10030478.968247926,0.0,True
7,重庆,ra0_decomposition,0.4424602122535769,0.4424602122535769,0.0,True
7,重庆,rk_decomposition,0.4674602122535769,0.4674602122535769,0.0,True
7,重庆,mt_decomposition,1.0611949752927885,1.0611949752927885,0.0,True
7,重庆,tax_clipping,14889500.855921973,14889500.855921973,0.0,True
7,重庆,current_household_Lt,0.673992512295198,0.673992512295198,0.0,True
7,重庆,capital_addition,39006686.31315989,39006686.31315989,0.0,True
7,四川,ra0_decomposition,0.5411612638692754,0.5411612638692754,0.0,True
7,四川,rk_decomposition,0.5661612638692755,0.5661612638692755,0.0,True
7,四川,mt_decomposition,1.0790522042896513,1.079052204289651,2.220446049250313e-16,True
7,四川,tax_clipping,38459330.70263924,38459330.70263924,0.0,True
7,四川,current_household_Lt,0.6719794999289428,0.6719794999289428,0.0,True
7,四川,capital_addition,68935283.35630995,68935283.35630995,0.0,True
7,贵州,ra0_decomposition,0.3929166789671452,0.3929166789671452,0.0,True
7,贵州,rk_decomposition,0.41791667896714524,0.41791667896714524,0.0,True
7,贵州,mt_decomposition,1.0530389800041382,1.0530389800041382,0.0,True
7,贵州,tax_clipping,9867551.753640618,9867551.753640618,0.0,True
7,贵州,current_household_Lt,0.6754306548778163,0.6754306548778163,0.0,True
7,贵州,capital_addition,32575135.140415512,32575135.140415512,0.0,True
7,云南,ra0_decomposition,0.31741949159603383,0.31741949159603383,0.0,True
7,云南,rk_decomposition,0.34241949159603385,0.34241949159603385,0.0,True
7,云南,mt_decomposition,1.0382044143201115,1.0382044143201115,0.0,True
7,云南,tax_clipping,13367250.408964243,13367250.408964243,0.0,True
7,云南,current_household_Lt,0.6806926464520436,0.6806926464520436,0.0,True
7,云南,capital_addition,53394652.55378336,53394652.55378336,0.0,True
7,西藏,ra0_decomposition,0.1871825094361234,0.1871825094361234,0.0,True
7,西藏,rk_decomposition,0.2121825094361234,0.2121825094361234,0.0,True
7,西藏,mt_decomposition,1.0195361204121527,1.0195361204121525,2.220446049250313e-16,True
7,西藏,tax_clipping,-1385781.215821215,-1385781.215821215,0.0,True
7,西藏,current_household_Lt,0.668912685135695,0.668912685135695,0.0,True
7,西藏,capital_addition,6055897.7822008515,6055897.7822008515,0.0,True
7,陕西,ra0_decomposition,0.3989207155168434,0.3989207155168434,0.0,True
7,陕西,rk_decomposition,0.4239207155168434,0.4239207155168434,0.0,True
7,陕西,mt_decomposition,1.053214270528138,1.0532142705281378,2.220446049250313e-16,True
7,陕西,tax_clipping,17532486.70256789,17532486.70256789,0.0,True
7,陕西,current_household_Lt,0.6713426462290297,0.6713426462290297,0.0,True
7,陕西,capital_addition,50169174.847619094,50169174.847619094,0.0,True
7,甘肃,ra0_decomposition,0.3747442611512034,0.3747442611512034,0.0,True
7,甘肃,rk_decomposition,0.39974426115120343,0.39974426115120343,0.0,True
7,甘肃,mt_decomposition,1.0516485515573846,1.0516485515573846,0.0,True
7,甘肃,tax_clipping,4989367.106437365,4989367.106437365,0.0,True
7,甘肃,current_household_Lt,0.6763528432861596,0.6763528432861596,0.0,True
7,甘肃,capital_addition,18340259.80274485,18340259.80274485,0.0,True
7,青海,ra0_decomposition,0.15623117688144791,0.15623117688144791,0.0,True
7,青海,rk_decomposition,0.1812311768814479,0.1812311768814479,0.0,True
7,青海,mt_decomposition,1.0127951847530665,1.0127951847530665,0.0,True
7,青海,tax_clipping,-830974.9348296693,-830974.9348296693,0.0,True
7,青海,current_household_Lt,0.6936134591067685,0.6936134591067685,0.0,True
7,青海,capital_addition,13007409.6944088,13007409.6944088,0.0,True
7,宁夏,ra0_decomposition,0.19386961309174722,0.19386961309174722,0.0,True
7,宁夏,rk_decomposition,0.2188696130917472,0.2188696130917472,0.0,True
7,宁夏,mt_decomposition,1.019387036930941,1.0193870369309408,2.220446049250313e-16,True
7,宁夏,tax_clipping,-104452.90411712416,-104452.90411712416,0.0,True
7,宁夏,current_household_Lt,0.6825017087373207,0.6825017087373207,0.0,True
7,宁夏,capital_addition,13842129.957065776,13842129.957065776,0.0,True
7,新疆,ra0_decomposition,0.2770908252505478,0.2770908252505478,0.0,True
7,新疆,rk_decomposition,0.3020908252505478,0.3020908252505478,0.0,True
7,新疆,mt_decomposition,1.032664194817968,1.0326641948179678,2.220446049250313e-16,True
7,新疆,tax_clipping,6566162.852474001,6566162.852474001,0.0,True
7,新疆,current_household_Lt,0.6761535494729246,0.6761535494729246,0.0,True
7,新疆,capital_addition,35096124.26841746,35096124.26841746,0.0,True
8,北京,ra0_decomposition,0.46811418959815293,0.46811418959815293,0.0,True
8,北京,rk_decomposition,0.49311418959815295,0.49311418959815295,0.0,True
8,北京,mt_decomposition,1.0540359766601624,1.0540359766601621,2.220446049250313e-16,True
8,北京,tax_clipping,24008089.111809745,24008089.111809745,0.0,True
8,北京,current_household_Lt,0.6738508886932943,0.6738508886932943,0.0,True
8,北京,capital_addition,53753842.3059714,53753842.3059714,0.0,True
8,天津,ra0_decomposition,0.17179568383276422,0.17179568383276422,0.0,True
8,天津,rk_decomposition,0.19679568383276422,0.19679568383276422,0.0,True
8,天津,mt_decomposition,0.9869455661052259,0.9869455661052259,0.0,True
8,天津,tax_clipping,4580839.121567204,4580839.121567204,0.0,True
8,天津,current_household_Lt,0.6803602783393621,0.6803602783393621,0.0,True
8,天津,capital_addition,56003433.27323946,56003433.27323946,0.0,True
8,河北,ra0_decomposition,0.24989908036672684,0.24989908036672684,0.0,True
8,河北,rk_decomposition,0.27489908036672683,0.27489908036672683,0.0,True
8,河北,mt_decomposition,1.0046446636906334,1.0046446636906332,2.220446049250313e-16,True
8,河北,tax_clipping,19585271.374331135,19585271.374331135,0.0,True
8,河北,current_household_Lt,0.6304702855901374,0.6304702855901374,0.0,True
8,河北,capital_addition,98495369.01176175,98495369.01176175,0.0,True
8,山西,ra0_decomposition,0.30375747198956565,0.30375747198956565,0.0,True
8,山西,rk_decomposition,0.3287574719895657,0.3287574719895657,0.0,True
8,山西,mt_decomposition,1.0166214252171104,1.0166214252171102,2.220446049250313e-16,True
8,山西,tax_clipping,8810816.524619956,8810816.524619956,0.0,True
8,山西,current_household_Lt,0.6432099146834246,0.6432099146834246,0.0,True
8,山西,capital_addition,41218753.396606624,41218753.396606624,0.0,True
8,内蒙古,ra0_decomposition,0.19004298050047785,0.19004298050047785,0.0,True
8,内蒙古,rk_decomposition,0.21504298050047785,0.21504298050047785,0.0,True
8,内蒙古,mt_decomposition,0.9912234829182948,0.9912234829182948,0.0,True
8,内蒙古,tax_clipping,6218239.500678641,6218239.500678641,0.0,True
8,内蒙古,current_household_Lt,0.678925562024368,0.678925562024368,0.0,True
8,内蒙古,capital_addition,62155680.184367746,62155680.184367746,0.0,True
8,辽宁,ra0_decomposition,0.24244731625737195,0.24244731625737195,0.0,True
8,辽宁,rk_decomposition,0.26744731625737195,0.26744731625737195,0.0,True
8,辽宁,mt_decomposition,1.0028731522552385,1.0028731522552385,0.0,True
8,辽宁,tax_clipping,12814017.262267917,12814017.262267917,0.0,True
8,辽宁,current_household_Lt,0.6792970595407386,0.6792970595407386,0.0,True
8,辽宁,capital_addition,73120178.15222663,73120178.15222663,0.0,True
8,吉林,ra0_decomposition,0.13630884722875405,0.13630884722875405,0.0,True
8,吉林,rk_decomposition,0.16110973731240685,0.16110973731240685,0.0,True
8,吉林,mt_decomposition,0.9787535136989826,0.9787535136989826,0.0,True
8,吉林,tax_clipping,2650406.4524320667,2650406.4524320667,0.0,True
8,吉林,current_household_Lt,0.6871672258844801,0.6871672258844801,0.0,True
8,吉林,capital_addition,57151353.9430357,57151353.9430357,0.0,True
8,黑龙江,ra0_decomposition,0.1957226440847121,0.1957226440847121,0.0,True
8,黑龙江,rk_decomposition,0.2207226440847121,0.2207226440847121,0.0,True
8,黑龙江,mt_decomposition,0.9922688819505124,0.9922688819505124,0.0,True
8,黑龙江,tax_clipping,5102193.082101858,5102193.082101858,0.0,True
8,黑龙江,current_household_Lt,0.6933705975382347,0.6933705975382347,0.0,True
8,黑龙江,capital_addition,48260172.89175664,48260172.89175664,0.0,True
8,上海,ra0_decomposition,0.514611627151117,0.514611627151117,0.0,True
8,上海,rk_decomposition,0.539611627151117,0.539611627151117,0.0,True
8,上海,mt_decomposition,1.064558644810598,1.064558644810598,0.0,True
8,上海,tax_clipping,30264059.062099066,30264059.062099066,0.0,True
8,上海,current_household_Lt,0.6742928647774489,0.6742928647774489,0.0,True
8,上海,capital_addition,58926989.942726105,58926989.942726105,0.0,True
8,江苏,ra0_decomposition,0.4729872579597885,0.4729872579597885,0.0,True
8,江苏,rk_decomposition,0.49798725795978854,0.49798725795978854,0.0,True
8,江苏,mt_decomposition,1.0553621592050237,1.0553621592050235,2.220446049250313e-16,True
8,江苏,tax_clipping,82134623.2507485,82134623.2507485,0.0,True
8,江苏,current_household_Lt,0.6676363836350374,0.6676363836350374,0.0,True
8,江苏,capital_addition,162761527.49010113,162761527.49010113,0.0,True
8,浙江,ra0_decomposition,0.4469539162983867,0.4469539162983867,0.0,True
8,浙江,rk_decomposition,0.47195391629838673,0.47195391629838673,0.0,True
8,浙江,mt_decomposition,1.0493998813409213,1.0493998813409213,0.0,True
8,浙江,tax_clipping,48962926.001825646,48962926.001825646,0.0,True
8,浙江,current_household_Lt,0.6689611112576629,0.6689611112576629,0.0,True
8,浙江,capital_addition,106973144.34806295,106973144.34806295,0.0,True
8,安徽,ra0_decomposition,0.47791438864117675,0.47791438864117675,0.0,True
8,安徽,rk_decomposition,0.5029143886411768,0.5029143886411768,0.0,True
8,安徽,mt_decomposition,1.0563156843904908,1.0563156843904906,2.220446049250313e-16,True
8,安徽,tax_clipping,27601707.48350564,27601707.48350564,0.0,True
8,安徽,current_household_Lt,0.6413254545065351,0.6413254545065351,0.0,True
8,安徽,capital_addition,59249107.8499246,59249107.8499246,0.0,True
8,福建,ra0_decomposition,0.34491946005635593,0.34491946005635593,0.0,True
8,福建,rk_decomposition,0.36991946005635595,0.36991946005635595,0.0,True
8,福建,mt_decomposition,1.0261907927954126,1.0261907927954126,0.0,True
8,福建,tax_clipping,25862081.015551973,25862081.015551973,0.0,True
8,福建,current_household_Lt,0.6727626492177641,0.6727626492177641,0.0,True
8,福建,capital_addition,82384758.99215081,82384758.99215081,0.0,True
8,江西,ra0_decomposition,0.4432795011709191,0.4432795011709191,0.0,True
