step,index_0,province,phase,path_scope,Kt,Lt,Yt,mt,KNratio,wt0,wjt,rk,Thetat,It,PIt,Corptax,ra0,ra,Govinc,input_name,input_N,input_alpha,input_Zt,input_Kt0,input_Kt,input_Kt_prev,input_Lt,input_Lt_prev,input_Yt0,input_Yt,input_Zt_1,input_GovInv,input_inter_prv_ratio,input_rb_gap,input_rah,input_ra,input_it,input_rb,input_rk,input_wjt,input_w,input_Tt,input_pit,input_pit_1,input_totalpit,input_epsilon_pi,input_tau,input_At,input_Bt,input_mt,input_Ct,input_AtTax,input_GovSurplus,input_corptau,input_ramin,input_ramax,input_wjtmin,input_wjtmax,kt_supply,lt_supply,ra_below,ra_above,ra_exact_lower,ra_exact_upper,ra_near_lower,ra_near_upper,ra_lower_distance,ra_upper_distance,wjt_below,wjt_above,wjt_exact_lower,wjt_exact_upper,wjt_near_lower,wjt_near_upper,wjt_lower_distance,wjt_upper_distance,ra0_below,ra0_above,wt0_below,wt0_above,divrate_derived,delta,Y_over_K,private_share,state_share,mt_derived,mt_prior_rk,mt_Z_change,mt_K_change,mt_L_change,input_convergent,input_Lt_supply,input_Kt_supply,input_Yt_1,input_KNratio,input_wt0,input_Thetat,input_It,input_PIt,input_Corptax,input_ra0,input_Govinc
6,10,浙江,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,88328100.00900717,2999085.8037658418,52911300.698981054,1.0509895750954314,29.4516748730886,4.211527485078475,1.3,0.48657780640948345,1058226.013979621,2208245.768860199,0.0,41552682.39343728,0.4615778064094834,0.09,49652150.276418276,浙江,369100.0,0.772866243094144,1.2916178021881062,98142144.3554609,88328056.74037215,88328056.74037215,3140212.0214400366,0.7016376225332728,58002840.0,53466795.143476464,1.2916178021881062,88327929.91991481,0.06276806168696052,0.07,0.018843396414647478,0.09,0.04,0.02,0.5278137931110699,1.3,16.33081279437573,0.1,0.02,0.02,0.02,0.0,0.05,0.010390177107226464,1.8290956684524675,1.128212532036382,7.8815154414934945,3.7023916383389054e-07,0.0,0.25,0.02,0.09,0.8,1.3,170.08909235863686,2999085.8037658418,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.5990313466901867,1.9256509801670384e-06,0.9999980743490199,1.0509895750954314,0.5278137931110699,0.0,-3.7859828738585156e-07,-0.2271337037678001,True,3140212.0214400366,126.82045733594242,20126.31982309932,28.128055092237602,4.363126301307333,1069335.9028695293,-7606013.014702052,0.0,46081906.17567728,0.5028137931110699,54188430.369541876
6,11,安徽,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,48882101.59108236,3057421.667726881,31105895.357173283,1.0572732228138628,15.988014380569567,2.443184616175737,1.3,0.5199773295686956,622117.9071434657,1222098.5576276963,0.0,23291340.381769955,0.49497732956869556,0.09,27843584.23075723,安徽,438530.0,0.772866243094144,1.1943048929490467,54313245.2543264,48882055.57323172,48882055.57323172,3164988.6032337295,0.6992115595529411,34010910.0,31351131.198167745,1.1943048929490467,48881920.728893764,0.0,0.07,0.02,0.09,0.04,0.02,0.559231681527326,1.3,16.729782558779,0.1,0.02,0.02,0.02,0.0,0.05,0.012897286900927476,1.8510071894817004,1.1281937077141866,8.057493873930737,4.900605086756698e-07,0.0,0.25,0.02,0.09,0.8,1.3,180.86218859570425,3057421.667726881,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.6363452949995092,3.6999675281698454e-06,0.9999963000324719,1.0572732228138628,0.559231681527326,0.0,-7.275800790019808e-07,-0.22713370496190924,True,3164988.6032337295,134.84433795474058,18269.829262461823,15.444622935857648,2.53832029744308,627022.623963355,-4209273.133575339,0.0,25634227.37236928,0.534231681527326,30191849.56813176
6,12,福建,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,68006110.15344429,3024407.190740775,32828189.985333618,1.0300558120771384,22.485765263898674,2.5395052649115097,1.3,0.38429443841553634,656563.7997066723,1700196.6329255523,0.0,22062435.878756303,0.3592944384155363,0.09,28334190.52133244,福建,279100.0,0.772866243094144,0.9789553231386148,75562152.8770214,68006066.27435485,68006066.27435485,3096388.9846562864,0.702946323509612,35804040.0,33004028.24325883,0.9789553231386148,68005937.58931926,0.0649064986932153,0.07,0.018803899703814988,0.09,0.04,0.02,0.42314485760040144,1.3,16.117713358238184,0.1,0.02,0.02,0.02,0.0,0.05,0.0102001077877161,1.825770191628833,1.128146324522457,7.792884916127595,3.635703283226782e-07,0.0,0.25,0.02,0.09,0.8,1.3,172.56412503524504,3024407.190740775,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.4827241245126704,2.5374797153650353e-06,0.9999974625202847,1.0300558120771381,0.42314485760040144,0.0,-4.986708831476291e-07,-0.2271337041144066,True,3096388.9846562864,128.68503558047993,28928.686475738206,21.963024223167437,2.7312317571693034,660080.5648651766,-5856063.628446883,0.0,25387369.855463833,0.3981448576004014,31662723.58773564
6,13,江西,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,34778520.94828223,3087307.8986150045,20784593.110704813,1.0504272599870235,11.26499918064026,1.6062356143543506,1.3,0.4851775990440253,415691.8622140963,869508.4388809216,0.0,13819673.013970857,0.4601775990440253,0.09,17104089.132908598,江西,229500.0,0.772866243094144,1.0358910220589348,38642602.7655129,34778475.53310836,34778475.53310836,3190556.197689228,0.700954199921365,22717000.0,20940450.700888608,1.0358910220589348,34778342.48896161,0.019675113595976762,0.07,0.019638019283150888,0.09,0.04,0.02,0.525001585359144,1.3,16.440288985155384,0.1,0.02,0.02,0.02,0.0,0.05,0.011960241575835018,1.8422068854684035,1.1281862248550536,7.935666590675728,4.4638667078108953e-07,0.0,0.25,0.02,0.09,0.8,1.3,178.45932061663856,3087307.8986150045,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.5976272867271373,5.13130851314863e-06,0.9999948686914868,1.0504272599870232,0.525001585359144,0.0,-1.0092394342291359e-06,-0.22713370533653865,True,3190556.197689228,133.04414675069552,13097.581407327178,10.90044286268858,1.681830031901371,418809.01401777216,-2994798.385702686,0.0,15477480.279695423,0.500001585359144,18767058.813586757
6,14,山东,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,141559369.81648725,2993335.488001952,60774660.03519887,1.0211122593930149,47.29151489497022,4.7089309083663,1.3,0.33881431152172337,1215493.2007039774,3539025.8162697065,0.0,41887086.7590857,0.31381431152172334,0.09,54777082.05229895,山东,562100.0,0.772866243094144,1.030822106554423,157288007.639664,141559328.24562973,141559328.24562973,3139575.5790990544,0.699503900622553,66648869.99999999,61436666.00975185,1.030822106554423,141559206.8756976,0.06892202679478683,0.07,0.01872971683987593,0.09,0.04,0.02,0.37842736617463696,1.3,16.685788050285446,0.1,0.02,0.02,0.02,0.0,0.05,0.010434202314424853,1.8328717578204192,1.128207674467641,8.065243983022668,3.6585125422103045e-07,0.0,0.25,0.02,0.09,0.8,1.3,162.9407896373479,2993335.488001952,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.42932276481581594,1.151042067003963e-06,0.999998848957933,1.0211122593930146,0.37842736617463696,0.0,-2.269628108623271e-07,-0.22713370382762624,True,3139575.5790990544,121.36993210745817,21371.87683360178,45.088683065324446,5.014497642697467,1228733.320195037,-12189817.555743111,0.0,48952547.084831096,0.35342736617463694,61849854.3825991
6,15,河南,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,116008034.2006038,3023908.2364882096,45737236.03427561,1.0146198473286798,38.363609318822704,3.4856706208265615,1.3,0.3091644435618187,914744.7206855123,2900243.385384973,0.0,29133902.801828407,0.2841644435618187,0.09,39725806.20534321,河南,499200.0,0.772866243094144,0.9026999657194398,128897630.76160501,116007991.67023392,116007991.67023392,3110277.08516122,0.6969404967599098,49935900.0,46030717.684402846,0.9026999657194398,116007867.6854445,0.05937102807378291,0.07,0.018906126738810855,0.09,0.04,0.02,0.34596524874166934,1.3,17.122596796491933,0.1,0.02,0.02,0.02,0.0,0.05,0.010992181211202486,1.840285175607201,1.1281537741716723,8.246328481055777,3.877062770440325e-07,0.0,0.25,0.02,0.09,0.8,1.3,166.51515929700432,3023908.2364882096,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.39425921100590083,1.4353760965301975e-06,0.9999985646239035,1.0146198473286796,0.34596524874166934,0.0,-2.8334492012881926e-07,-0.22713370455680937,True,3110277.08516122,123.98478942268125,34192.89986207875,37.29828195169328,3.7922647617308476,920614.3536880569,-9989563.282208972,0.0,34545448.63070332,0.3209652487416693,45141670.476651676
6,16,湖北,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,69103472.11171708,3041083.1517999982,38464359.469505735,1.0431783957188576,22.723308986410043,2.996887761572284,1.3,0.44876766646492594,769287.1893901147,1727631.0238620543,0.0,28224881.41356498,0.4237676664649259,0.09,34596232.34186747,湖北,358000.0,0.772866243094144,1.1315118859239708,76781442.8482972,69103427.89064795,69103427.89064795,3136670.8185058003,0.6979203359508114,42021950.0,38735673.80446434,1.1315118859239708,69103298.56346747,0.040044697087704216,0.07,0.01926271798470133,0.09,0.04,0.02,0.48875777923824976,1.3,16.95241251538005,0.1,0.02,0.02,0.02,0.0,0.05,0.011545389681429324,1.8429769409492789,1.1281785034696419,8.155652175632783,4.181404692763153e-07,0.0,0.25,0.02,0.09,0.8,1.3,173.5482496003882,3041083.1517999982,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.5566197803682252,2.5114258994080507e-06,0.9999974885741005,1.0431783957188574,0.48875777923824976,0.0,-4.94576763187623e-07,-0.2271337047792748,True,3136670.8185058003,129.3271804729493,25722.431093144773,22.030819263197785,3.1644750515304407,774713.4760892869,-5950558.585159339,0.0,31676188.232126735,0.46375777923824973,38052318.543764405
6,17,湖南,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,58475737.834366485,3044685.6334825405,33344825.768922172,1.0455606396450134,19.205837604810903,2.6008595762253495,1.3,0.46079346018155126,666896.5153784434,1461938.3760937955,0.0,24181236.185326345,0.43579346018155124,0.09,29596270.890195597,湖南,373858.0,0.772866243094144,1.1157419407292595,64972845.9653664,58475692.90413185,58475692.90413185,3139201.6111270725,0.6995855884910165,36425780.0,33577147.0651062,1.1157419407292595,58475561.368829764,0.02206701218325156,0.07,0.01959397819085186,0.09,0.04,0.02,0.5006688996712602,1.3,16.668596715945935,0.1,0.02,0.02,0.02,0.0,0.05,0.012032961183254382,1.8446267425142833,1.1281786063233974,8.041742668791251,4.4600318564302216e-07,0.0,0.25,0.02,0.09,0.8,1.3,176.46553672077943,3044685.6334825405,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.5702335191284281,3.017756479116536e-06,0.9999969822435208,1.0455606396450134,0.5006688996712602,0.0,-5.938370840365086e-07,-0.22713370471672317,True,3139201.6111270725,131.5353020909865,22635.31807955771,18.62756845462284,2.7408428072614073,671542.941302124,-5035392.271475572,0.0,27075352.201786913,0.47566889967126014,32495112.705538273
6,18,广东,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,141438618.69094265,2937908.312999413,89047076.65206805,1.0559857642660002,48.142625168088735,7.269778459793163,1.3,0.5138236175948363,1780941.533041361,3536007.593435887,0.0,73947723.33772954,0.4888236175948363,0.09,86824079.43005978,广东,696000.0,0.772866243094144,1.5177874850713224,157153836.749134,141438576.56478032,141438576.56478032,3029518.5349258822,0.7030895070158447,97277770.0,89670270.63526939,1.5177874850713224,141438453.0742206,0.045048029371518965,0.07,0.019170448987774116,0.09,0.04,0.02,0.5527948885900262,1.3,16.093216073248765,0.1,0.02,0.02,0.02,0.0,0.05,0.010863671502473811,1.831262246793302,1.1281817662316345,7.799807766835212,3.9535821943484026e-07,0.0,0.25,0.02,0.09,0.8,1.3,165.61672204040275,2937908.312999413,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.6295810682840781,1.1709441422239258e-06,0.9999988290558577,1.0559857642660002,0.5527948885900262,0.0,-2.301909415536987e-07,-0.2271337025490334,True,3029518.5349258822,123.49055971885801,62329.47913752855,46.68681671169926,7.584651443589667,1793405.412705388,-12179419.258557264,0.0,80960553.9034135,0.5277948885900262,93841490.50683995
6,19,广西,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,47537977.52906918,3047141.3589525106,18006434.92986544,1.011794711564298,15.60084417790545,1.3580295609389508,1.3,0.2961991301741232,360128.6985973088,1188494.2827585188,0.0,8790664.45368328,0.27119913017412317,0.09,13221423.528697042,广西,256200.0,0.772866243094144,0.706954145079166,52819779.099576995,47537932.68453739,47537932.68453739,3112056.750384901,0.7073893689026715,19627810.0,18092842.70419557,0.706954145079166,47537801.189619295,0.03637382456647036,0.07,0.019330393185101852,0.09,0.04,0.02,0.331839124567847,1.3,15.415007294784706,0.1,0.02,0.02,0.02,0.0,0.05,0.010782581579795638,1.825234637496854,1.1281237282467522,7.549253146853854,3.9804993724328356e-07,0.0,0.25,0.02,0.09,0.8,1.3,176.33944988495674,3047141.3589525106,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.37877999582238464,3.7094436711601004e-06,0.9999962905563289,1.0117947115642978,0.331839124567847,0.0,-7.29076553292846e-07,-0.22713370417708964,True,3112056.750384901,131.49491809407462,17278.50601794164,15.275406747855053,1.4896962273145073,361856.8540839114,-4093529.590387808,0.0,10898429.131816989,0.30683912456784695,15332433.976402259
6,20,海南,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,9027539.284227675,2835309.0616992237,4394538.1186600095,1.0328698070189888,3.1839701026516654,0.3636135817669586,0.8,0.38859192353182914,87890.7623732002,225734.30584358887,0.0,1232571.4715123922,0.3635919235318291,0.09,2186799.146556699,海南,53600.0,0.772866243094144,0.6332644132752523,10030399.0365303,9027493.460489778,9027493.460489778,3230335.8100981526,0.7145375852437691,4910690.0,4526661.697729635,0.6332644132752523,9027359.13287727,0.027963724364002344,0.07,0.019485371754230936,0.09,0.04,0.02,0.43721141236533545,0.8,14.35807678011812,0.1,0.02,0.02,0.02,0.0,0.05,0.010342399314944267,1.8099691102065936,1.1281745406959782,7.099834319349337,3.9164019010240383e-07,0.0,0.25,0.02,0.09,0.8,1.3,180.15135040417601,2835309.0616992237,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,True,False,True,False,0.0,0.5,False,True,True,False,0.0,0.025,0.4867924669503082,1.995575369236273e-05,0.9999800442463075,1.0328698070189888,0.43721141236533545,0.0,-3.923064640089094e-06,-0.22713369966496882,True,3230335.8100981526,134.32761250812,2968.5633937810658,2.7945990730342927,0.3590776265788287,90533.23395459271,-777352.5645850681,0.0,1484434.0856873614,0.41221141236533543,2458413.098151501
6,21,重庆,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,35371039.361713566,3074590.556276832,18661576.19946975,1.0379688091531971,11.504308854882467,1.4309584421947916,1.3,0.42324237517580526,373231.523989395,884321.0095641473,0.0,11305496.77492832,0.39824237517580524,0.09,14642603.826466886,重庆,166323.0,0.772866243094144,0.9188777579272271,39300958.3175844,35370994.33619226,35370994.33619226,3154562.575482407,0.7021465746187174,20363190.0,18770716.850066945,0.9188777579272271,35370862.48582596,0.049686711943930977,0.07,0.019084874864253837,0.09,0.04,0.02,0.46270935691169834,1.3,16.24660209725379,0.1,0.02,0.02,0.02,0.0,0.05,0.010868669237480016,1.8335182301491466,1.1281591061876366,7.91320103176486,3.9015398156931787e-07,0.0,0.25,0.02,0.09,0.8,1.3,176.87588760432578,3074590.556276832,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.527594793260994,5.000584964313499e-06,0.9999949994150358,1.037968809153197,0.46270935691169834,0.0,-9.83819139181931e-07,-0.2271337050351479,True,3154562.575482407,131.85036629375077,15220.878750335844,11.212646282910777,1.5247328231269432,375414.3370013389,-3045820.9708430483,0.0,13007759.447283497,0.4377093569116983,16348865.099782242
6,22,四川,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,62578146.35565834,2997801.2498846943,39249452.92571409,1.055633479717636,20.874681521353462,3.1392478925323286,1.3,0.51171530602805,784989.0585142819,1564499.0049233628,0.0,30339408.113234308,0.48671530602805,0.09,36121315.2162542,四川,469000.0,0.772866243094144,1.2506653829501253,69531075.8089531,62578101.00962643,62578101.00962643,3099161.081019722,0.7026110817632893,42902100.0,39546993.65959705,1.2506653829501253,62577968.228057794,0.010782650770128166,0.07,0.019801685822735875,0.09,0.04,0.02,0.5510331348744737,1.3,16.16815023011857,0.1,0.02,0.02,0.02,0.0,0.05,0.01223695984714699,1.843590857407243,1.128190092766993,7.90158465234311,4.581104342316392e-07,0.0,0.25,0.02,0.09,0.8,1.3,178.12760054366728,2997801.2498846943,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.6272070237210716,2.846482532916396e-06,0.9999971535174671,1.055633479717636,0.5510331348744737,0.0,-5.600424326706386e-07,-0.2271337036712746,True,3099161.081019722,132.78156863941334,24172.283465002485,20.191948522093682,3.269891111408824,790939.873191941,-5388655.053181141,0.0,33391135.424043793,0.5260331348744737,39178110.51862032
6,23,贵州,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,29523271.62305085,3010269.708366899,13989933.742368203,1.0290204094635944,9.807517094229912,1.0862153160539667,1.0862153160539667,0.3768595305871155,279798.6748473641,738127.2645219225,0.0,7730950.048608004,0.3518595305871155,0.09,10538541.79620782,贵州,188600.0,0.772866243094144,0.7959168756872512,32803436.570136297,29523226.1491052,29523226.1491052,3167401.528437568,0.7047000475170239,15353210.0,14152536.295135114,0.7959168756872512,29523092.91312267,0.02212936068262254,0.07,0.019592830090328927,0.09,0.04,0.02,0.417967153157569,1.1449333084612503,15.833930348702316,0.1,0.02,0.02,0.02,0.0,0.05,0.011560928816609757,1.83533270810321,1.1281513054473615,7.734622697169991,4.3069660657108627e-07,0.0,0.25,0.02,0.09,0.8,1.3,178.70992818272097,3010269.708366899,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,False,False,False,0.28621531605396666,0.21378468394603334,False,True,False,False,0.0,0.025,0.4738612278811708,6.05318849700891e-06,0.999993946811503,1.0290204094635942,0.417967153157569,0.0,-1.1904262502761558e-06,-0.2271337037341522,True,3167401.528437568,133.23598253018608,11749.216032321367,9.320961009849789,1.1449333084612503,283050.7259027023,-2542263.000762159,0.0,8944567.778421499,0.39296715315756897,11760016.117024733
6,24,云南,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,48451029.48802536,3024096.9481234537,19166153.007954687,1.0146998175066613,16.02165218879333,1.4606915189660545,1.3,0.3102229065852175,383323.06015909376,1211320.6974795922,0.0,9944697.53579296,0.2852229065852175,0.09,14456479.028722456,云南,282200.0,0.772866243094144,0.7427824542350093,53834280.8089249,48450984.5277464,48450984.5277464,3081157.5254456406,0.7085479118093583,20880630.0,19247687.323492434,0.7427824542350093,48450852.72803241,0.029568731957169938,0.07,0.019455802482018072,0.09,0.04,0.02,0.346364666661478,1.3,15.237535063835821,0.1,0.02,0.02,0.02,0.0,0.05,0.010946246047201146,1.8255672734703483,1.1281147950511845,7.506885670441603,4.063116320518652e-07,0.0,0.25,0.02,0.09,0.8,1.3,176.75999295141992,3024096.9481234537,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.39557782797353336,3.648219549083184e-06,0.999996351780451,1.0146998175066613,0.346364666661478,0.0,-7.171835615048325e-07,-0.2271337036882668,True,3081157.5254456406,131.79971399342014,19987.789789249407,15.724929390209848,1.600661989543789,384953.7464698487,-4172153.4652432585,0.0,12136232.836380778,0.321364666661478,16650867.35817627
6,25,西藏,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,5414459.815223885,2787937.203043262,1328199.9408265657,0.9892834478318384,1.9421025012018054,0.10704906945518534,0.8,0.1875570543030587,26563.998816531315,135407.39061901806,0.0,-1539046.4243144079,0.1625570543030587,0.09,-912364.5203997494,西藏,7853.660000000001,0.772866243094144,0.2852230749303066,6015865.97237512,5414413.919985464,5414413.919985464,3114969.0048799994,0.7250017991759066,1477630.0,1362077.4817250178,0.2852230749303066,5414279.3751376085,0.2837596352791583,0.07,0.014729461722625348,0.09,0.04,0.02,0.21927699018006364,0.8,12.965548455117544,0.1,0.02,0.02,0.02,0.0,0.05,0.004031633188164545,1.7217861360899036,1.1278162896922672,6.629114257409008,1.1059133857462119e-07,0.0,0.25,0.02,0.09,0.8,1.3,180.44008627643422,2787937.203043262,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,True,False,True,False,0.0,0.5,False,True,True,False,0.0,0.025,0.24530608521501152,3.3325593398826086e-05,0.9999666744066013,0.9892834478318383,0.21927699018006364,0.0,-6.551139301940578e-06,-0.227133697839826,True,3114969.0048799994,134.54484785527399,3926.527226650772,1.7381919086524098,0.11201292314704288,27241.549634500356,-466226.24666085787,0.0,-1578459.6329898317,0.19427699018006364,-935426.1389833706
6,26,陕西,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,45519312.88288835,3073630.5075666495,21939623.241684612,1.0299745197005519,14.809624244302986,1.6698815738386499,1.3,0.38367569401419094,438792.46483369224,1138027.5531390987,0.0,13366812.269396367,0.3586756940141909,0.09,17617216.050634142,陕西,211200.0,0.772866243094144,0.8890036273020985,50576819.2081364,45519268.15182146,45519268.15182146,3154582.6858787695,0.6996392171685781,23941880.0,22069537.606565025,0.8890036273020985,45519137.28732276,0.05109219959757891,0.07,0.019058940853329893,0.09,0.04,0.02,0.4227381338158043,1.3,16.6617773612363,0.1,0.02,0.02,0.02,0.0,0.05,0.011064665076801743,1.8382172444076876,1.128155912908833,8.088592397001037,3.94474532630282e-07,0.0,0.25,0.02,0.09,0.8,1.3,175.59556558776666,3073630.5075666495,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,False,True,False,True,0.5,0.0,False,True,False,True,0.0,0.025,0.4819849389671295,3.85760580436566e-06,0.9999961423941957,1.0299745197005516,0.4227381338158043,0.0,-7.594827212321613e-07,-0.22713370520423365,True,3154582.6858787695,130.864498695587,17582.706747830962,14.429568879454239,1.7926773326192464,441390.7521313005,-3919700.2145462343,0.0,15562206.01690832,0.39773813381580425,19816657.407061595
6,27,甘肃,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,16581735.619097792,2833102.8050783304,7389943.314888649,1.0253656031382417,5.852853482540438,0.6074900960065498,0.8,0.3531784563269617,147798.86629777297,414589.2987528833,0.0,3404011.843969304,0.3281784563269617,0.09,5038006.852071363,甘肃,133700.0,0.772866243094144,0.6657424018173745,18423950.2203418,16581689.710822353,16581689.710822353,3207506.869095996,0.7062084554791846,8246100.0,7601230.149796851,0.6657424018173745,16581555.198307622,0.006163422815411727,0.07,0.019886661499636943,0.09,0.04,0.02,0.39969217564174503,0.8,15.595700028751619,0.1,0.02,0.02,0.02,0.0,0.05,0.012080214988438042,1.8384437244212695,1.1281483422700094,7.6971836805078215,4.556181404001482e-07,0.0,0.25,0.02,0.09,0.8,1.3,180.42079016858963,2833102.8050783304,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,True,False,True,False,0.0,0.5,False,True,True,False,0.0,0.025,0.4456676601680575,1.0880693934161658e-05,0.9999891193060658,1.0253656031382414,0.39969217564174503,0.0,-2.1397613120908037e-06,-0.22713370028815075,True,3207506.869095996,134.51251473151981,6355.541816739385,5.169650568977811,0.607245326623466,152024.60299593702,-1427852.7767290168,0.0,4102415.380684764,0.374692175641745,5755130.591987586
6,28,青海,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,11734386.170243703,2828173.4371254197,2469630.269584467,0.9830644077807248,4.149104158962272,0.19497977171664452,0.8,0.15990346491397642,49392.60539168934,293405.29968560877,0.0,-1184187.5408719555,0.13490346491397642,0.09,13299.63516709241,青海,32930.0,0.772866243094144,0.29075678185525744,13038007.4590434,11734340.524814187,11734340.524814187,3162499.7898955415,0.714999520475054,2748000.0,2533099.086164106,0.29075678185525744,11734206.71313906,0.12022999455338848,0.07,0.01777996111430564,0.09,0.04,0.02,0.18818533305826476,0.8,14.297708259477329,0.1,0.02,0.02,0.02,0.0,0.05,0.007824835949061446,1.7892084180427068,1.1279450484020876,7.190452646480843,2.6133019107916653e-07,0.0,0.25,0.02,0.09,0.8,1.3,179.4571046415548,2828173.4371254197,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,True,False,True,False,0.0,0.5,False,True,True,False,0.0,0.025,0.210460967770688,1.52932673288549e-05,0.9999847067326711,0.9830644077807248,0.18818533305826476,0.0,-3.006361910439837e-06,-0.2271336994834486,True,3162499.7898955415,133.811675126145,4987.4504557043965,3.7104636535649465,0.20520658801082192,50661.98172328212,-1010442.2302053557,0.0,-1022252.4209194084,0.16318533305826477,191951.07275807168
6,29,宁夏,CAPTURED_FIRM_RETURN,MATCHED_ENTRY_PREFIX,12493283.765879774,2884625.722456782,3155190.010452067,0.9905846156527707,4.330989517502977,0.24609869439648335,0.8,0.19335029164175008,63103.80020904134,312377.7066017626,0.0,-618945.5272264769,0.16835029164175008,0.09,649665.064194799,宁夏,34500.0,0.772866243094144,0.3523216578387426,13881227.2259032,12493238.153425006,12493238.153425006,3223098.7522079865,0.7050433211165588,3510210.0,3235702.1507560075,0.3523216578387426,12493104.50331288,0.1230684752371874,0.07,0.017727315871499987,0.09,0.04,0.02,0.2257865551704783,0.8,15.78605255423374,0.1,0.02,0.02,0.02,0.0,0.05,0.008438044273335981,1.809693512221069,1.127976937071493,7.763929441817345,2.777246069297131e-07,0.0,0.25,0.02,0.09,0.8,1.3,179.26256689453973,2884625.722456782,False,False,False,True,False,True,0.06999999999999999,0.0,False,False,True,False,True,False,0.0,0.5,False,True,True,False,0.0,0.025,0.25255089611181014,1.4348714897849444e-05,0.9999856512851022,0.9905846156527708,0.2257865551704783,0.0,-2.821702221423299e-06,-0.2271337013911537,True,3223098.7522079865,133.65011212563175,5924.479135467034,3.876157422997512,0.25720347387162185,64714.04301512015,-1075791.7661680114,0.0,-365403.98812486185,0.2007865551704783,920130.2547838996
