outer_iteration,province_index_0based,province,global_household_call_number,field,old,new,absolute_error,scaled_eps,matches_128eps
11,24,云南,335,rah,0.0875511111690813,0.0875511111690813,0.0,0.0,True
11,24,云南,335,rb,0.02,0.02,0.0,0.0,True
11,24,云南,335,tau,0.05,0.05,0.0,0.0,True
11,24,云南,335,w,15.205012696925069,15.205012696925069,0.0,0.0,True
11,24,云南,335,Tt,0.1,0.1,0.0,0.0,True
11,24,云南,335,rb_gap,0.07,0.07,0.0,0.0,True
11,24,云南,335,Yt,22508658.356919084,22508658.356919084,0.0,0.0,True
11,24,云南,335,Lt,3179547.768696456,3179547.768696456,0.0,0.0,True
11,24,云南,335,Kt,64587410.19616933,64587410.19616933,0.0,0.0,True
11,24,云南,335,Zt,0.6906265894545961,0.6906265894545961,0.0,0.0,True
11,24,云南,335,GovInv,64488084.98101115,64488084.98101115,0.0,0.0,True
11,25,西藏,336,rah,0.06628257775181406,0.06628257775181406,0.0,0.0,True
11,25,西藏,336,rb,0.02,0.02,0.0,0.0,True
11,25,西藏,336,tau,0.05,0.05,0.0,0.0,True
11,25,西藏,336,w,12.908201289394022,12.908201289394022,0.0,0.0,True
11,25,西藏,336,Tt,0.1,0.1,0.0,0.0,True
11,25,西藏,336,rb_gap,0.07,0.07,0.0,0.0,True
11,25,西藏,336,Yt,1591354.788270393,1591354.788270393,0.0,0.0,True
11,25,西藏,336,Lt,2928130.57413561,2928130.57413561,0.0,0.0,True
11,25,西藏,336,Kt,7307221.138537282,7307221.138537282,0.0,0.0,True
11,25,西藏,336,Zt,0.26805481880841,0.26805481880841,0.0,0.0,True
11,25,西藏,336,GovInv,7206405.848308159,7206405.848308159,0.0,0.0,True
11,26,陕西,337,rah,0.08576523383998451,0.08576523383998451,0.0,0.0,True
11,26,陕西,337,rb,0.02,0.02,0.0,0.0,True
11,26,陕西,337,tau,0.05,0.05,0.0,0.0,True
11,26,陕西,337,w,16.72731273213074,16.72731273213074,0.0,0.0,True
11,26,陕西,337,Tt,0.1,0.1,0.0,0.0,True
11,26,陕西,337,rb_gap,0.07,0.07,0.0,0.0,True
11,26,陕西,337,Yt,25808329.992498763,25808329.992498763,0.0,0.0,True
11,26,陕西,337,Lt,3230797.6705908165,3230797.6705908165,0.0,0.0,True
11,26,陕西,337,Kt,60684706.54794809,60684706.54794809,0.0,0.0,True
11,26,陕西,337,Zt,0.8279358683431886,0.8279358683431886,0.0,0.0,True
11,26,陕西,337,GovInv,60585971.72942661,60585971.72942661,0.0,0.0,True
11,27,甘肃,338,rah,0.08948997674836623,0.08948997674836623,0.0,0.0,True
11,27,甘肃,338,rb,0.02,0.02,0.0,0.0,True
11,27,甘肃,338,tau,0.05,0.05,0.0,0.0,True
11,27,甘肃,338,w,15.699601202302139,15.699601202302139,0.0,0.0,True
11,27,甘肃,338,Tt,0.1,0.1,0.0,0.0,True
11,27,甘肃,338,rb_gap,0.07,0.07,0.0,0.0,True
11,27,甘肃,338,Yt,8886984.019676637,8886984.019676637,0.0,0.0,True
11,27,甘肃,338,Lt,2971381.557251292,2971381.557251292,0.0,0.0,True
11,27,甘肃,338,Kt,22171208.88232386,22171208.88232386,0.0,0.0,True
11,27,甘肃,338,Zt,0.6327241316736799,0.6327241316736799,0.0,0.0,True
11,27,甘肃,338,GovInv,22070049.96894745,22070049.96894745,0.0,0.0,True
11,28,青海,339,rah,0.08000982501437538,0.08000982501437538,0.0,0.0,True
11,28,青海,339,rb,0.02,0.02,0.0,0.0,True
11,28,青海,339,tau,0.05,0.05,0.0,0.0,True
11,28,青海,339,w,14.254364760760124,14.254364760760124,0.0,0.0,True
11,28,青海,339,Tt,0.1,0.1,0.0,0.0,True
11,28,青海,339,rb_gap,0.07,0.07,0.0,0.0,True
11,28,青海,339,Yt,2961157.195579232,2961157.195579232,0.0,0.0,True
11,28,青海,339,Lt,2969351.5827034614,2969351.5827034614,0.0,0.0,True
11,28,青海,339,Kt,15718621.775121974,15718621.775121974,0.0,0.0,True
11,28,青海,339,Zt,0.27506523287433643,0.27506523287433643,0.0,0.0,True
11,28,青海,339,GovInv,15618229.135188095,15618229.135188095,0.0,0.0,True
11,29,宁夏,340,rah,0.07977292142174992,0.07977292142174992,0.0,0.0,True
11,29,宁夏,340,rb,0.02,0.02,0.0,0.0,True
11,29,宁夏,340,tau,0.05,0.05,0.0,0.0,True
11,29,宁夏,340,w,15.727871140545979,15.727871140545979,0.0,0.0,True
11,29,宁夏,340,Tt,0.1,0.1,0.0,0.0,True
11,29,宁夏,340,rb_gap,0.07,0.07,0.0,0.0,True
11,29,宁夏,340,Yt,3782605.7508386574,3782605.7508386574,0.0,0.0,True
11,29,宁夏,340,Lt,3028190.786707757,3028190.786707757,0.0,0.0,True
11,29,宁夏,340,Kt,16728647.432759378,16728647.432759378,0.0,0.0,True
11,29,宁夏,340,Zt,0.3333700260423131,0.3333700260423131,0.0,0.0,True
11,29,宁夏,340,GovInv,16628322.093909448,16628322.093909448,0.0,0.0,True
11,30,新疆,341,rah,0.06491054641571962,0.06491054641571962,0.0,0.0,True
11,30,新疆,341,rb,0.02,0.02,0.0,0.0,True
11,30,新疆,341,tau,0.05,0.05,0.0,0.0,True
11,30,新疆,341,w,12.240490463609662,12.240490463609662,0.0,0.0,True
11,30,新疆,341,Tt,0.1,0.1,0.0,0.0,True
11,30,新疆,341,rb_gap,0.07,0.07,0.0,0.0,True
11,30,新疆,341,Yt,13150304.096530972,13150304.096530972,0.0,0.0,True
11,30,新疆,341,Lt,2917121.0638405257,2917121.0638405257,0.0,0.0,True
11,30,新疆,341,Kt,42446463.48001338,42446463.48001338,0.0,0.0,True
11,30,新疆,341,Zt,0.5691479690684957,0.5691479690684957,0.0,0.0,True
11,30,新疆,341,GovInv,42348399.90337501,42348399.90337501,0.0,0.0,True
12,0,北京,342,rah,0.07993173548689111,0.07993173548689111,0.0,0.0,True
12,0,北京,342,rb,0.02,0.02,0.0,0.0,True
12,0,北京,342,tau,0.05,0.05,0.0,0.0,True
12,0,北京,342,w,16.382192369137073,16.382192369137073,0.0,0.0,True
12,0,北京,342,Tt,0.1,0.1,0.0,0.0,True
12,0,北京,342,rb_gap,0.07,0.07,0.0,0.0,True
12,0,北京,342,Yt,32676979.94681956,32676979.94681956,0.0,0.0,True
12,0,北京,342,Lt,3185394.017526275,3185394.017526275,0.0,0.0,True
12,0,北京,342,Kt,59119598.352607265,59119598.352607265,0.0,0.0,True
12,0,北京,342,Zt,0.9957082897116624,0.9957082897116624,0.0,0.0,True
12,0,北京,342,GovInv,64923163.86060455,64923163.86060455,0.0,0.0,True
12,1,天津,343,rah,0.07348694778018657,0.07348694778018657,0.0,0.0,True
12,1,天津,343,rb,0.02,0.02,0.0,0.0,True
12,1,天津,343,tau,0.05,0.05,0.0,0.0,True
12,1,天津,343,w,16.184284689819098,16.184284689819098,0.0,0.0,True
12,1,天津,343,Tt,0.1,0.1,0.0,0.0,True
12,1,天津,343,rb_gap,0.07,0.07,0.0,0.0,True
12,1,天津,343,Yt,14397648.802842023,14397648.802842023,0.0,0.0,True
12,1,天津,343,Lt,3112458.714070545,3112458.714070545,0.0,0.0,True
12,1,天津,343,Kt,61594216.02317483,61594216.02317483,0.0,0.0,True
12,1,天津,343,Zt,0.42739151055990104,0.42739151055990104,0.0,0.0,True
12,1,天津,343,GovInv,67645991.70140028,67645991.70140028,0.0,0.0,True
12,2,河北,344,rah,0.08665044342793835,0.08665044342793835,0.0,0.0,True
12,2,河北,344,rb,0.02,0.02,0.0,0.0,True
12,2,河北,344,tau,0.05,0.05,0.0,0.0,True
12,2,河北,344,w,16.73591178437651,16.73591178437651,0.0,0.0,True
12,2,河北,344,Tt,0.1,0.1,0.0,0.0,True
12,2,河北,344,rb_gap,0.07,0.07,0.0,0.0,True
12,2,河北,344,Yt,35022503.14465659,35022503.14465659,0.0,0.0,True
12,2,河北,344,Lt,3196466.3191421875,3196466.3191421875,0.0,0.0,True
12,2,河北,344,Kt,108336445.63778149,108336445.63778149,0.0,0.0,True
12,2,河北,344,Zt,0.6676901733670653,0.6676901733670653,0.0,0.0,True
12,2,河北,344,GovInv,119062220.29253377,119062220.29253377,0.0,0.0,True
12,3,山西,345,rah,0.08680743348666484,0.08680743348666484,0.0,0.0,True
12,3,山西,345,rb,0.02,0.02,0.0,0.0,True
12,3,山西,345,tau,0.05,0.05,0.0,0.0,True
12,3,山西,345,w,16.504891126677478,16.504891126677478,0.0,0.0,True
12,3,山西,345,Tt,0.1,0.1,0.0,0.0,True
12,3,山西,345,rb_gap,0.07,0.07,0.0,0.0,True
12,3,山西,345,Yt,17190473.9428976,17190473.9428976,0.0,0.0,True
12,3,山西,345,Lt,3218451.544290756,3218451.544290756,0.0,0.0,True
12,3,山西,345,Kt,45331222.98061033,45331222.98061033,0.0,0.0,True
12,3,山西,345,Zt,0.6419549776183036,0.6419549776183036,0.0,0.0,True
12,3,山西,345,GovInv,49753781.32239793,49753781.32239793,0.0,0.0,True
12,4,内蒙古,346,rah,0.07849388952014204,0.07849388952014204,0.0,0.0,True
12,4,内蒙古,346,rb,0.02,0.02,0.0,0.0,True
12,4,内蒙古,346,tau,0.05,0.05,0.0,0.0,True
12,4,内蒙古,346,w,15.806058187831585,15.806058187831585,0.0,0.0,True
12,4,内蒙古,346,Tt,0.1,0.1,0.0,0.0,True
12,4,内蒙古,346,rb_gap,0.07,0.07,0.0,0.0,True
12,4,内蒙古,346,Yt,17389945.792052485,17389945.792052485,0.0,0.0,True
12,4,内蒙古,346,Lt,3180980.344917524,3180980.344917524,0.0,0.0,True
12,4,内蒙古,346,Kt,68361694.22264148,68361694.22264148,0.0,0.0,True
12,4,内蒙古,346,Zt,0.4739259903073497,0.4739259903073497,0.0,0.0,True
12,4,内蒙古,346,GovInv,75090289.96721743,75090289.96721743,0.0,0.0,True
12,5,辽宁,347,rah,0.08366820932271848,0.08366820932271848,0.0,0.0,True
12,5,辽宁,347,rb,0.02,0.02,0.0,0.0,True
12,5,辽宁,347,tau,0.05,0.05,0.0,0.0,True
12,5,辽宁,347,w,15.249470449031458,15.249470449031458,0.0,0.0,True
12,5,辽宁,347,Tt,0.1,0.1,0.0,0.0,True
12,5,辽宁,347,rb_gap,0.07,0.07,0.0,0.0,True
12,5,辽宁,347,Yt,25338990.10329972,25338990.10329972,0.0,0.0,True
12,5,辽宁,347,Lt,3164494.386668002,3164494.386668002,0.0,0.0,True
12,5,辽宁,347,Kt,80422623.25581816,80422623.25581816,0.0,0.0,True
12,5,辽宁,347,Zt,0.6095696634599314,0.6095696634599314,0.0,0.0,True
12,5,辽宁,347,GovInv,88357103.94483577,88357103.94483577,0.0,0.0,True
12,6,吉林,348,rah,0.08150458506614482,0.08150458506614482,0.0,0.0,True
12,6,吉林,348,rb,0.02,0.02,0.0,0.0,True
12,6,吉林,348,tau,0.05,0.05,0.0,0.0,True
12,6,吉林,348,w,14.413284241170102,14.413284241170102,0.0,0.0,True
12,6,吉林,348,Tt,0.1,0.1,0.0,0.0,True
12,6,吉林,348,rb_gap,0.07,0.07,0.0,0.0,True
12,6,吉林,348,Yt,12125943.884988714,12125943.884988714,0.0,0.0,True
12,6,吉林,348,Lt,2967433.256360219,2967433.256360219,0.0,0.0,True
12,6,吉林,348,Kt,62856864.254423976,62856864.254423976,0.0,0.0,True
12,6,吉林,348,Zt,0.3581952419549604,0.3581952419549604,0.0,0.0,True
12,6,吉林,348,GovInv,69034192.22560129,69034192.22560129,0.0,0.0,True
12,7,黑龙江,349,rah,0.08462662600480349,0.08462662600480349,0.0,0.0,True
12,7,黑龙江,349,rb,0.02,0.02,0.0,0.0,True
12,7,黑龙江,349,tau,0.05,0.05,0.0,0.0,True
12,7,黑龙江,349,w,13.382404648827002,13.382404648827002,0.0,0.0,True
12,7,黑龙江,349,Tt,0.1,0.1,0.0,0.0,True
12,7,黑龙江,349,rb_gap,0.07,0.07,0.0,0.0,True
12,7,黑龙江,349,Yt,13840661.153362267,13840661.153362267,0.0,0.0,True
12,7,黑龙江,349,Lt,2989308.453018535,2989308.453018535,0.0,0.0,True
12,7,黑龙江,349,Kt,53076456.399739385,53076456.399739385,0.0,0.0,True
12,7,黑龙江,349,Zt,0.4652090857036285,0.4652090857036285,0.0,0.0,True
12,7,黑龙江,349,GovInv,58274543.39556375,58274543.39556375,0.0,0.0,True
12,8,上海,350,rah,0.08013283266621211,0.08013283266621211,0.0,0.0,True
12,8,上海,350,rb,0.02,0.02,0.0,0.0,True
12,8,上海,350,tau,0.05,0.05,0.0,0.0,True
12,8,上海,350,w,16.324383606500934,16.324383606500934,0.0,0.0,True
12,8,上海,350,Tt,0.1,0.1,0.0,0.0,True
12,8,上海,350,rb_gap,0.07,0.07,0.0,0.0,True
12,8,上海,350,Yt,38812307.984334946,38812307.984334946,0.0,0.0,True
12,8,上海,350,Lt,3181422.6970383134,3181422.6970383134,0.0,0.0,True
12,8,上海,350,Kt,64810093.526280254,64810093.526280254,0.0,0.0,True
12,8,上海,350,Zt,1.101857271780713,1.101857271780713,0.0,0.0,True
12,8,上海,350,GovInv,71183068.42866078,71183068.42866078,0.0,0.0,True
12,9,江苏,351,rah,0.0833341125806568,0.0833341125806568,0.0,0.0,True
12,9,江苏,351,rb,0.02,0.02,0.0,0.0,True
12,9,江苏,351,tau,0.05,0.05,0.0,0.0,True
12,9,江苏,351,w,17.0005919833965,17.0005919833965,0.0,0.0,True
12,9,江苏,351,Tt,0.1,0.1,0.0,0.0,True
12,9,江苏,351,rb_gap,0.07,0.07,0.0,0.0,True
12,9,江苏,351,Yt,99802986.14166658,99802986.14166658,0.0,0.0,True
12,9,江苏,351,Lt,3118902.571795831,3118902.571795831,0.0,0.0,True
12,9,江苏,351,Kt,179028640.14207128,179028640.14207128,0.0,0.0,True
12,9,江苏,351,Zt,1.2977085527454002,1.2977085527454002,0.0,0.0,True
12,9,江苏,351,GovInv,196829595.88121834,196829595.88121834,0.0,0.0,True
12,10,浙江,352,rah,0.08479528386591365,0.08479528386591365,0.0,0.0,True
12,10,浙江,352,rb,0.02,0.02,0.0,0.0,True
12,10,浙江,352,tau,0.05,0.05,0.0,0.0,True
12,10,浙江,352,w,16.6593033954769,16.6593033954769,0.0,0.0,True
12,10,浙江,352,Tt,0.1,0.1,0.0,0.0,True
12,10,浙江,352,rb_gap,0.07,0.07,0.0,0.0,True
12,10,浙江,352,Yt,62516456.261547856,62516456.261547856,0.0,0.0,True
12,10,浙江,352,Lt,3147901.6161338678,3147901.6161338678,0.0,0.0,True
12,10,浙江,352,Kt,117661028.90389884,117661028.90389884,0.0,0.0,True
12,10,浙江,352,Zt,1.1220437031450519,1.1220437031450519,0.0,0.0,True
12,10,浙江,352,GovInv,129320922.19574732,129320922.19574732,0.0,0.0,True
12,11,安徽,353,rah,0.09,0.09,0.0,0.0,True
12,11,安徽,353,rb,0.02,0.02,0.0,0.0,True
12,11,安徽,353,tau,0.05,0.05,0.0,0.0,True
12,11,安徽,353,w,16.899848411228323,16.899848411228323,0.0,0.0,True
12,11,安徽,353,Tt,0.1,0.1,0.0,0.0,True
12,11,安徽,353,rb_gap,0.07,0.07,0.0,0.0,True
12,11,安徽,353,Yt,36655820.79947742,36655820.79947742,0.0,0.0,True
12,11,安徽,353,Lt,3210122.0058637676,3210122.0058637676,0.0,0.0,True
12,11,安徽,353,Kt,65164026.87213553,65164026.87213553,0.0,0.0,True
12,11,安徽,353,Zt,1.0341526056831976,1.0341526056831976,0.0,0.0,True
12,11,安徽,353,GovInv,71568020.13917337,71568020.13917337,0.0,0.0,True
12,12,福建,354,rah,0.08461754866716745,0.08461754866716745,0.0,0.0,True
12,12,福建,354,rb,0.02,0.02,0.0,0.0,True
12,12,福建,354,tau,0.05,0.05,0.0,0.0,True
12,12,福建,354,w,16.11813417799232,16.11813417799232,0.0,0.0,True
12,12,福建,354,Tt,0.1,0.1,0.0,0.0,True
12,12,福建,354,rb_gap,0.07,0.07,0.0,0.0,True
12,12,福建,354,Yt,38589444.72956579,38589444.72956579,0.0,0.0,True
12,12,福建,354,Lt,3176456.9716925034,3176456.9716925034,0.0,0.0,True
12,12,福建,354,Kt,90613682.82021645,90613682.82021645,0.0,0.0,True
12,12,福建,354,Zt,0.8458139319401737,0.8458139319401737,0.0,0.0,True
12,12,福建,354,GovInv,99567493.22452235,99567493.22452235,0.0,0.0,True
12,13,江西,355,rah,0.08837108677417899,0.08837108677417899,0.0,0.0,True
12,13,江西,355,rb,0.02,0.02,0.0,0.0,True
12,13,江西,355,tau,0.05,0.05,0.0,0.0,True
12,13,江西,355,w,16.581753990393825,16.581753990393825,0.0,0.0,True
12,13,江西,355,Tt,0.1,0.1,0.0,0.0,True
12,13,江西,355,rb_gap,0.07,0.07,0.0,0.0,True
12,13,江西,355,Yt,24482606.508878462,24482606.508878462,0.0,0.0,True
12,13,江西,355,Lt,3241678.1894927905,3241678.1894927905,0.0,0.0,True
12,13,江西,355,Kt,46391065.36955809,46391065.36955809,0.0,0.0,True
12,13,江西,355,Zt,0.8962043332511257,0.8962043332511257,0.0,0.0,True
12,13,江西,355,GovInv,50918971.23808871,50918971.23808871,0.0,0.0,True
12,14,山东,356,rah,0.08428372577944168,0.08428372577944168,0.0,0.0,True
12,14,山东,356,rb,0.02,0.02,0.0,0.0,True
12,14,山东,356,tau,0.05,0.05,0.0,0.0,True
12,14,山东,356,w,17.060652988452553,17.060652988452553,0.0,0.0,True
12,14,山东,356,Tt,0.1,0.1,0.0,0.0,True
12,14,山东,356,rb_gap,0.07,0.07,0.0,0.0,True
12,14,山东,356,Yt,71836055.7808063,71836055.7808063,0.0,0.0,True
12,14,山东,356,Lt,3141628.9949516123,3141628.9949516123,0.0,0.0,True
12,14,山东,356,Kt,188508075.2391116,188508075.2391116,0.0,0.0,True
12,14,山东,356,Zt,0.8960792358475359,0.8960792358475359,0.0,0.0,True
12,14,山东,356,GovInv,207256834.78670895,207256834.78670895,0.0,0.0,True
12,15,河南,357,rah,0.08507757032464885,0.08507757032464885,0.0,0.0,True
12,15,河南,357,rb,0.02,0.02,0.0,0.0,True
12,15,河南,357,tau,0.05,0.05,0.0,0.0,True
12,15,河南,357,w,17.19888546174803,17.19888546174803,0.0,0.0,True
12,15,河南,357,Tt,0.1,0.1,0.0,0.0,True
12,15,河南,357,rb_gap,0.07,0.07,0.0,0.0,True
12,15,河南,357,Yt,53821894.38046144,53821894.38046144,0.0,0.0,True
12,15,河南,357,Lt,3175320.711717188,3175320.711717188,0.0,0.0,True
12,15,河南,357,Kt,154501457.1646052,154501457.1646052,0.0,0.0,True
12,15,河南,357,Zt,0.7810662646214637,0.7810662646214637,0.0,0.0,True
12,15,河南,357,GovInv,169847119.07825935,169847119.07825935,0.0,0.0,True
12,16,湖北,358,rah,0.08668223093115598,0.08668223093115598,0.0,0.0,True
12,16,湖北,358,rb,0.02,0.02,0.0,0.0,True
12,16,湖北,358,tau,0.05,0.05,0.0,0.0,True
12,16,湖北,358,w,17.069843931396115,17.069843931396115,0.0,0.0,True
12,16,湖北,358,Tt,0.1,0.1,0.0,0.0,True
12,16,湖北,358,rb_gap,0.07,0.07,0.0,0.0,True
12,16,湖北,358,Yt,45290674.66840296,45290674.66840296,0.0,0.0,True
12,16,湖北,358,Lt,3193227.6339884554,3193227.6339884554,0.0,0.0,True
12,16,湖北,358,Kt,92074446.80351216,92074446.80351216,0.0,0.0,True
12,16,湖北,358,Zt,0.9793360775939547,0.9793360775939547,0.0,0.0,True
12,16,湖北,358,GovInv,101174139.42677276,101174139.42677276,0.0,0.0,True
12,17,湖南,359,rah,0.08817290185883336,0.08817290185883336,0.0,0.0,True
12,17,湖南,359,rb,0.02,0.02,0.0,0.0,True
12,17,湖南,359,tau,0.05,0.05,0.0,0.0,True
12,17,湖南,359,w,16.780375396904873,16.780375396904873,0.0,0.0,True
12,17,湖南,359,Tt,0.1,0.1,0.0,0.0,True
12,17,湖南,359,rb_gap,0.07,0.07,0.0,0.0,True
12,17,湖南,359,Yt,39258670.77348788,39258670.77348788,0.0,0.0,True
12,17,湖南,359,Lt,3197103.957390679,3197103.957390679,0.0,0.0,True
12,17,湖南,359,Kt,77930707.15180594,77930707.15180594,0.0,0.0,True
12,17,湖南,359,Zt,0.9654367567821311,0.9654367567821311,0.0,0.0,True
12,17,湖南,359,GovInv,85614069.40010369,85614069.40010369,0.0,0.0,True
12,18,广东,360,rah,0.08626702044498351,0.08626702044498351,0.0,0.0,True
12,18,广东,360,rb,0.02,0.02,0.0,0.0,True
12,18,广东,360,tau,0.05,0.05,0.0,0.0,True
12,18,广东,360,w,16.1745833610095,16.1745833610095,0.0,0.0,True
12,18,广东,360,Tt,0.1,0.1,0.0,0.0,True
12,18,广东,360,rb_gap,0.07,0.07,0.0,0.0,True
12,18,广东,360,Yt,104848797.30648899,104848797.30648899,0.0,0.0,True
12,18,广东,360,Lt,3084863.865368543,3084863.865368543,0.0,0.0,True
12,18,广东,360,Kt,188349138.11484528,188349138.11484528,0.0,0.0,True
12,18,广东,360,Zt,1.314162273048621,1.314162273048621,0.0,0.0,True
12,18,广东,360,GovInv,207080039.14596644,207080039.14596644,0.0,0.0,True
12,19,广西,361,rah,0.08698676933295832,0.08698676933295832,0.0,0.0,True
12,19,广西,361,rb,0.02,0.02,0.0,0.0,True
12,19,广西,361,tau,0.05,0.05,0.0,0.0,True
12,19,广西,361,w,15.405299523336716,15.405299523336716,0.0,0.0,True
12,19,广西,361,Tt,0.1,0.1,0.0,0.0,True
12,19,广西,361,rb_gap,0.07,0.07,0.0,0.0,True
12,19,广西,361,Yt,21153789.111608993,21153789.111608993,0.0,0.0,True
12,19,广西,361,Lt,3200531.4974779803,3200531.4974779803,0.0,0.0,True
12,19,广西,361,Kt,63372732.29477295,63372732.29477295,0.0,0.0,True
12,19,广西,361,Zt,0.6102240041858565,0.6102240041858565,0.0,0.0,True
12,19,广西,361,GovInv,69600094.72172163,69600094.72172163,0.0,0.0,True
12,20,海南,362,rah,0.0876841728940392,0.0876841728940392,0.0,0.0,True
12,20,海南,362,rb,0.02,0.02,0.0,0.0,True
12,20,海南,362,tau,0.05,0.05,0.0,0.0,True
12,20,海南,362,w,14.48006978547332,14.48006978547332,0.0,0.0,True
12,20,海南,362,Tt,0.1,0.1,0.0,0.0,True
12,20,海南,362,rb_gap,0.07,0.07,0.0,0.0,True
12,20,海南,362,Yt,5290023.511703384,5290023.511703384,0.0,0.0,True
12,20,海南,362,Lt,2972149.813205841,2972149.813205841,0.0,0.0,True
12,20,海南,362,Kt,12117239.488710089,12117239.488710089,0.0,0.0,True
12,20,海南,362,Zt,0.5576555818722908,0.5576555818722908,0.0,0.0,True
12,20,海南,362,GovInv,13216956.506445615,13216956.506445615,0.0,0.0,True
12,21,重庆,363,rah,0.08588193688914225,0.08588193688914225,0.0,0.0,True
12,21,重庆,363,rb,0.02,0.02,0.0,0.0,True
12,21,重庆,363,tau,0.05,0.05,0.0,0.0,True
12,21,重庆,363,w,16.30394172796667,16.30394172796667,0.0,0.0,True
12,21,重庆,363,Tt,0.1,0.1,0.0,0.0,True
12,21,重庆,363,rb_gap,0.07,0.07,0.0,0.0,True
12,21,重庆,363,Yt,21945453.147942342,21945453.147942342,0.0,0.0,True
12,21,重庆,363,Lt,3228827.8219970055,3228827.8219970055,0.0,0.0,True
12,21,重庆,363,Kt,47178796.79218314,47178796.79218314,0.0,0.0,True
12,21,重庆,363,Zt,0.7936738798380872,0.7936738798380872,0.0,0.0,True
12,21,重庆,363,GovInv,51786479.76549782,51786479.76549782,0.0,0.0,True
12,22,四川,364,rah,0.08910758620231143,0.08910758620231143,0.0,0.0,True
12,22,四川,364,rb,0.02,0.02,0.0,0.0,True
12,22,四川,364,tau,0.05,0.05,0.0,0.0,True
12,22,四川,364,w,16.324568604463433,16.324568604463433,0.0,0.0,True
12,22,四川,364,Tt,0.1,0.1,0.0,0.0,True
12,22,四川,364,rb_gap,0.07,0.07,0.0,0.0,True
12,22,四川,364,Yt,46238289.539321125,46238289.539321125,0.0,0.0,True
12,22,四川,364,Lt,3147402.357216889,3147402.357216889,0.0,0.0,True
12,22,四川,364,Kt,83391923.57453713,83391923.57453713,0.0,0.0,True
12,22,四川,364,Zt,1.0829412584117875,1.0829412584117875,0.0,0.0,True
12,22,四川,364,GovInv,91620403.28269945,91620403.28269945,0.0,0.0,True
12,23,贵州,365,rah,0.08816773540648017,0.08816773540648017,0.0,0.0,True
12,23,贵州,365,rb,0.02,0.02,0.0,0.0,True
12,23,贵州,365,tau,0.05,0.05,0.0,0.0,True
12,23,贵州,365,w,15.892399673714923,15.892399673714923,0.0,0.0,True
12,23,贵州,365,Tt,0.1,0.1,0.0,0.0,True
12,23,贵州,365,rb_gap,0.07,0.07,0.0,0.0,True
12,23,贵州,365,Yt,16537906.875743244,16537906.875743244,0.0,0.0,True
12,23,贵州,365,Lt,3187408.302110395,3187408.302110395,0.0,0.0,True
12,23,贵州,365,Kt,39396410.42341759,39396410.42341759,0.0,0.0,True
12,23,贵州,365,Zt,0.6898853213458604,0.6898853213458604,0.0,0.0,True
12,23,贵州,365,GovInv,43224760.334102914,43224760.334102914,0.0,0.0,True
12,24,云南,366,rah,0.0875511111690813,0.0875511111690813,0.0,0.0,True
12,24,云南,366,rb,0.02,0.02,0.0,0.0,True
12,24,云南,366,tau,0.05,0.05,0.0,0.0,True
12,24,云南,366,w,15.202504471986337,15.202504471986337,0.0,0.0,True
12,24,云南,366,Tt,0.1,0.1,0.0,0.0,True
12,24,云南,366,rb_gap,0.07,0.07,0.0,0.0,True
12,24,云南,366,Yt,22503903.626041885,22503903.626041885,0.0,0.0,True
12,24,云南,366,Lt,3176452.7745494777,3176452.7745494777,0.0,0.0,True
12,24,云南,366,Kt,64588240.78009452,64588240.78009452,0.0,0.0,True
12,24,云南,366,Zt,0.6408096356169706,0.6408096356169706,0.0,0.0,True
12,24,云南,366,GovInv,70936893.47911227,70936893.47911227,0.0,0.0,True
12,25,西藏,367,rah,0.06628257775181406,0.06628257775181406,0.0,0.0,True
12,25,西藏,367,rb,0.02,0.02,0.0,0.0,True
12,25,西藏,367,tau,0.05,0.05,0.0,0.0,True
12,25,西藏,367,w,12.90584035049969,12.90584035049969,0.0,0.0,True
12,25,西藏,367,Tt,0.1,0.1,0.0,0.0,True
12,25,西藏,367,rb_gap,0.07,0.07,0.0,0.0,True
12,25,西藏,367,Yt,1591143.3385070811,1591143.3385070811,0.0,0.0,True
12,25,西藏,367,Lt,2925286.3290512324,2925286.3290512324,0.0,0.0,True
12,25,西藏,367,Kt,7308051.792193465,7308051.792193465,0.0,0.0,True
12,25,西藏,367,Zt,0.24893159046720797,0.24893159046720797,0.0,0.0,True
12,25,西藏,367,GovInv,7927046.433138976,7927046.433138976,0.0,0.0,True
12,26,陕西,368,rah,0.08576523383998451,0.08576523383998451,0.0,0.0,True
12,26,陕西,368,rb,0.02,0.02,0.0,0.0,True
12,26,陕西,368,tau,0.05,0.05,0.0,0.0,True
12,26,陕西,368,w,16.724835569355406,16.724835569355406,0.0,0.0,True
12,26,陕西,368,Tt,0.1,0.1,0.0,0.0,True
12,26,陕西,368,rb_gap,0.07,0.07,0.0,0.0,True
12,26,陕西,368,Yt,25803093.64638228,25803093.64638228,0.0,0.0,True
12,26,陕西,368,Lt,3227762.3443962173,3227762.3443962173,0.0,0.0,True
12,26,陕西,368,Kt,60685537.10126116,60685537.10126116,0.0,0.0,True
12,26,陕西,368,Zt,0.7682156829418633,0.7682156829418633,0.0,0.0,True
12,26,陕西,368,GovInv,66644568.902369276,66644568.902369276,0.0,0.0,True
12,27,甘肃,369,rah,0.08948997674836623,0.08948997674836623,0.0,0.0,True
12,27,甘肃,369,rb,0.02,0.02,0.0,0.0,True
