step,province,nk_gap,yt_gap,tKN,max_tie
14,上海,0.12012209000046581,0.0006922902180452883,22.091466465325045,False
14,江苏,0.12027189224435109,0.0006775034613757391,62.25138263124925,False
14,浙江,0.1202229825959038,0.0006814183131256257,40.53525552119629,False
14,安徽,0.12012671110775752,0.0006973790903375132,22.013533704831154,False
14,福建,0.12017519122225351,0.0006842987438910875,30.935764791181185,False
14,江西,0.1200558624702932,0.0006990081030959772,15.517939210671175,False
14,山东,0.12022619583100735,0.0006751433618203961,65.0721743374807,False
14,河南,0.12019218484733463,0.0006788431015474217,52.76706813926188,False
14,湖北,0.12016505806151279,0.0006791958523870711,31.26927704059996,False
14,湖南,0.12013385782202524,0.0006860929225394052,26.43323615772563,False
14,广东,0.1202240379916717,0.0006749092002873436,66.21328562450276,False
14,广西,0.12006447101774897,0.0006951393845313625,21.471077097268882,False
14,海南,0.11938752015574239,0.0007958589195653509,4.4181397464229,False
14,重庆,0.11998251773911695,0.0007066113825089371,15.843482643219378,False
14,四川,0.12007230131885605,0.0006955929534462335,28.730609832531897,False
14,贵州,0.12116268152957499,0.0006401776212172638,13.406541531433753,True
14,云南,0.12003516205959408,0.0006971602428766932,22.048376811139452,False
14,西藏,0.11869862205961845,0.0008816288519732929,2.7059511112451586,False
14,陕西,0.12004827044453492,0.000696789626285943,20.387075715463453,False
14,甘肃,0.11975648214588563,0.0007423787053839614,8.096542892746406,False
14,青海,0.11953841008072685,0.0007701708493583759,5.7432632490242534,False
14,宁夏,0.11960651155489632,0.0007624029996355919,5.993732188343646,False
14,新疆,0.12072626297081523,0.0006387153011271351,15.823270656200418,False
15,北京,0.04226947710566664,0.0005631592674104624,21.575272440011766,False
15,天津,0.04237558036820133,0.0005806842650306621,23.009651552656138,False
15,河北,0.042290187481367036,0.0005525159460788576,39.403902104049756,False
15,山西,0.04248891369153718,0.0005954044831573135,16.386222432827136,False
15,内蒙古,0.042405355181308835,0.0005771089447081934,24.990036747218774,False
15,辽宁,0.04228728310244967,0.0005620302688282841,29.545786822502343,False
15,吉林,0.042348069314179115,0.0005765944011739688,24.62424753148441,False
15,黑龙江,0.042396527083989,0.0005840618953714127,20.64631702236048,False
15,上海,0.042244234335839126,0.0005725866866304052,23.68367033911907,False
15,江苏,0.04228549106667567,0.0005672134347960434,66.74363758158174,False
15,浙江,0.04226939995057455,0.000569303483590522,43.45921711262346,False
15,安徽,0.042235730648465974,0.0005747250670795623,23.600181747123834,False
15,福建,0.04225669906363372,0.0005704439245250992,33.1663916608133,False
15,江西,0.04221973214448105,0.0005812087884478068,16.6357509560904,False
15,山东,0.04230458288232941,0.0005593719471617131,69.76620232250914,False
15,河南,0.042290312100423444,0.0005608242919321604,56.57238166384953,False
15,湖北,0.04226002178655763,0.0005688150585432261,33.523761735275095,False
15,湖南,0.04225660191191105,0.0005687441382935532,28.338552138334567,False
15,广东,0.042286399902157434,0.0005631767146416777,70.98954276438693,False
15,广西,0.04225227438313883,0.0005667459416296428,23.01782520558782,False
15,海南,0.04205603662500934,0.0006106600781206062,4.734622195239071,False
15,重庆,0.04223885969369112,0.0005677130529679886,16.984047205593054,False
15,四川,0.04227488781455513,0.0005594382802398545,30.80046009706365,False
15,贵州,0.04250939823869704,0.0006012937729584777,14.38116504462543,True
15,云南,0.04225808082869742,0.000563028113865327,23.636325101345122,False
15,西藏,0.041902868304459995,0.0006345616138965227,2.898666712204455,False
15,陕西,0.04225941476710582,0.0005645103014895181,21.855535622901353,False
15,甘肃,0.04219026133488324,0.0005799474793128923,8.678310989373555,False
15,青海,0.04213423385350734,0.0005901810528006202,6.155187583502311,False
15,宁夏,0.04214332749087779,0.0005903411717540497,6.423865827288893,False
15,新疆,0.04244564373627635,0.000580763948731633,16.96944125677972,False
16,北京,0.11856318696473078,0.0005470441244532775,22.122457730682726,False
16,天津,0.11947373098733594,0.0006626552827732057,23.59467995582447,False
16,河北,0.118647820431391,0.0005307108335534938,40.40374114853637,False
16,山西,0.11990823802495432,0.0006682209391458693,16.80396210723437,False
16,内蒙古,0.1195691838405124,0.0006646238119121239,25.625863577774638,False
16,辽宁,0.11860693197987637,0.0005430192313796711,30.295433453611015,False
16,吉林,0.11933837564814787,0.0006592581813035236,25.249921136248098,False
16,黑龙江,0.11953612099050237,0.0006606078733063514,21.171516305654357,False
16,上海,0.11855851555888486,0.0005464649944740829,24.283969450962175,False
16,江苏,0.1186675401393773,0.0005431539173238464,68.43701007600978,False
16,浙江,0.11862872289631898,0.0005436349387308859,44.56141413042687,False
16,安徽,0.11856465404370242,0.0005520066096385001,24.198244298839654,False
16,福建,0.11858631491412663,0.0005432529684004095,34.007292999675855,False
16,江西,0.1184780937436094,0.0005496705567611393,17.05716512572346,False
16,山东,0.11867918572537528,0.0005419369849317679,71.53706037563191,False
16,河南,0.11866660418402031,0.0005463972099549741,58.00785986994661,False
16,湖北,0.11860004977550065,0.0005471467176624278,34.37379067605515,False
16,湖南,0.11855631295193825,0.00054597157664249,29.05704668821629,False
16,广东,0.11864492794430248,0.0005410354582882082,72.79067808091062,False
16,广西,0.11855478239556194,0.0005534860853549928,23.601358485361594,False
16,海南,0.11785738188372785,0.0005759045724734735,4.854093861908205,False
16,重庆,0.11852812001725743,0.0005638392603422027,17.4144792777619,False
16,四川,0.11864053942590225,0.000570345113578008,31.581711694207677,False
16,贵州,0.12000731417578381,0.000677149555132206,14.747965847836475,True
16,云南,0.11858562383662896,0.0005619216750215594,24.235620543320728,False
16,西藏,0.11735307084683466,0.0006122877656468129,2.97154418190447,False
16,陕西,0.11857469371121265,0.0005569229570849821,22.409696909808623,False
16,甘肃,0.11829839674300469,0.0005730511247720171,8.897995114525791,False
16,青海,0.11811586061451429,0.0005821459619620439,6.310794051335606,False
16,宁夏,0.11813988565105094,0.0005740632982361715,6.586299676079029,False
16,新疆,0.11969693227362299,0.0006812263839353072,17.401608571573085,False
17,北京,0.044215007281842356,2.5547891646549026e-05,23.696203185908097,False
17,天津,0.04471361892609682,6.34197794393554e-05,25.28604662328915,False
17,河北,0.044267134038212363,1.287070945921176e-05,43.280030643265135,False
17,山西,0.04479773287476485,6.215604435944044e-05,18.012922200104313,False
17,内蒙古,0.044733732923347924,5.6883934388074486e-05,27.464301733696335,False
17,辽宁,0.04424114203839946,1.7653706164688643e-05,32.451382502571,False
17,吉林,0.04468136759806085,6.591204342354384e-05,27.05789188043431,False
17,黑龙江,0.044709666849593654,6.380451946341736e-05,22.689972866453413,False
17,上海,0.04423921682070242,2.776611814381269e-05,26.011412272952203,False
17,江苏,0.0442950555524293,9.103994985215635e-06,73.3097610601381,False
17,浙江,0.044284978254743645,1.652489385972622e-05,47.73317231967478,False
17,安徽,0.044233634505132846,2.5894918110891396e-05,25.9196781770938,False
17,福建,0.04428851934262701,2.6319200803870402e-05,36.42697273389778,False
17,江西,0.044227751793930015,4.532361851827815e-05,18.269705370982877,False
17,山东,0.0442899561499186,6.468967671091619e-06,76.63103642037211,False
17,河南,0.04429203677090188,1.0548340624527697e-05,62.13801731799605,False
17,湖北,0.044318695943782016,1.0793606938785949e-05,36.81983064714682,False
17,湖南,0.0442937168673756,3.175252676279605e-05,31.12398448059264,False
17,广东,0.04432816436448794,1.7386600195457014e-05,77.97242493446656,False
17,广西,0.04425727496016485,3.277860021511092e-05,25.28019083704461,False
17,海南,0.04385873155178022,0.00015214007858155298,5.19734833829763,False
17,重庆,0.04420577866716546,3.600705883088917e-05,18.652942571685465,False
17,四川,0.044246925437345874,1.2685353647956532e-05,33.82983448104415,False
17,贵州,0.04483860609090007,7.11584239583285e-05,15.8098841104095,True
17,云南,0.044241188984110114,2.6261134903227124e-05,25.960018252039234,False
17,西藏,0.043488280909925514,0.000234828729650971,3.1807760828465907,False
17,陕西,0.04423014363730693,2.6968011806793868e-05,24.004030678153626,False
17,甘肃,0.04404364880086886,7.296879610518836e-05,9.529566248291086,False
17,青海,0.043925865481265536,0.00010368282360906367,6.758036973656283,False
17,宁夏,0.04395609735189243,9.961869227970155e-05,7.053162490436346,False
17,新疆,0.044709703798287315,6.244679342604087e-05,18.651360069159296,False
18,北京,0.11879352229277695,0.00019685271944824834,24.324839863758264,False
18,天津,0.1193111926131003,0.00034553830041139655,25.964425015005908,False
18,河北,0.11885363096101109,0.00015901687051544933,44.42956039386315,False
18,山西,0.11970781528326291,0.00036803801214824183,18.49708504631283,False
18,内蒙古,0.11937893523156329,0.00033876569495028264,28.201450176905183,False
18,辽宁,0.1188392645164249,0.00017518952647699315,33.312794236154204,False
18,吉林,0.11919823143419661,0.0003421265461516221,27.78328204855727,False
18,黑龙江,0.11938529252601526,0.000349793138714416,23.298649543064684,False
18,上海,0.11881628757450913,0.00019301762768630937,26.70184697736569,False
18,江苏,0.11890016134732018,0.00014970291917482115,75.25811702335457,False
18,浙江,0.11887175690229745,0.00016474590009818435,49.00148981859881,False
18,安徽,0.11880949787368755,0.00019417539068911083,26.60759111967954,False
18,福建,0.1188408806662562,0.0001815729025897994,37.39495074580893,False
18,江西,0.11874801832499449,0.00022871583303074594,18.754522167680513,False
18,山东,0.11889214534009951,0.00014814165850030037,78.66742756604077,False
18,河南,0.11887206510077708,0.00015883753737466755,63.78934892674782,False
18,湖北,0.11881500650434251,0.00015523384694349218,37.79891477463829,False
18,湖南,0.11881556772008395,0.00019440769055822926,31.951142654413417,False
18,广东,0.1188805195558793,0.00015932758822945203,80.0462496155022,False
18,广西,0.11877999823720375,0.0002067666083840347,25.951490251196923,False
18,海南,0.1182464598198798,0.00048642536505871803,5.334117801627922,False
18,重庆,0.11872988246659766,0.0002285682655147614,19.147683282174633,False
18,四川,0.11879875749656632,0.00018833888131530863,34.72795417934846,False
18,贵州,0.11978897055080262,0.0003929576955745695,16.23522000999116,True
18,云南,0.11877214428564042,0.00020534206785449705,26.64911949615088,False
18,西藏,0.11779581364875913,0.0007111187817823161,3.2637719731280335,False
18,陕西,0.11877662096783359,0.00020493033550650352,24.64105171301506,False
18,甘肃,0.1185380886192886,0.00032386063480283056,9.781396369729693,False
18,青海,0.1183943139790462,0.00039955958049620044,6.93614854746963,False
18,宁夏,0.11843383400210494,0.00038200655285969276,7.239180188677349,False
18,新疆,0.11946553432403739,0.0003753035726157261,19.151698139635684,False
19,北京,0.04585547822143732,0.0003080021926367138,26.05861990773242,False
19,天津,0.04618877392235654,0.00034185449789381206,27.82313292343817,False
19,河北,0.04586247340851979,0.00031981322841556636,47.59792913875045,False
19,山西,0.046278054309651484,0.0003250548666733355,19.82563243031452,False
19,内蒙古,0.04620105892269821,0.000341088298246639,30.221445633368138,False
19,辽宁,0.04586508991862015,0.0003113531649697743,35.68811501576114,False
19,吉林,0.04615966898920809,0.0003444362281926905,29.770312898732563,False
19,黑龙江,0.04619517069090806,0.0003348807762231232,24.967559197760615,False
19,上海,0.04587547363652411,0.0003121863366730704,28.60541557490562,False
19,江苏,0.04589261627181518,0.0003199428754008249,80.62703837741799,False
19,浙江,0.04588773544805047,0.0003179611682980754,52.49642572993894,False
19,安徽,0.04587868432329034,0.0003134859593509898,28.504331844014047,False
19,福建,0.04588422766716316,0.00031686169090783256,40.061380073270854,False
19,江西,0.04586885369104632,0.00030945276485117024,20.090759572907057,False
19,山东,0.045879697753080206,0.0003180419978929816,84.27919110506885,False
19,河南,0.04587787795131004,0.0003179363394352208,68.33901190976175,False
19,湖北,0.04587418901358831,0.0003168277641477646,40.49356175752173,False
19,湖南,0.045880032215823485,0.0003201468921920636,34.228918546687126,False
19,广东,0.045888531227672,0.00032083585249320645,85.7558134611765,False
19,广西,0.045864812032821334,0.0003122519511842281,27.80100103097091,False
19,海南,0.045762121747743745,0.00025977116300113234,5.712562129410744,False
19,重庆,0.045849566912196105,0.0003070202413955059,20.511724593534773,False
19,四川,0.04585535103877758,0.0003127754801319771,37.20333686349103,False
19,贵州,0.04630688166053876,0.0003216587141603444,17.40210018498874,True
19,云南,0.04585497315873521,0.0003110245794221145,28.54822333568015,False
19,西藏,0.04564719284682739,0.0002113038035234105,3.494447178211213,False
19,陕西,0.04585637306471768,0.0003099380018951603,26.397120228754407,False
19,甘肃,0.045804158515355464,0.00028642782238552655,10.477077187546936,False
19,青海,0.04577169849276075,0.00027068335186375414,7.428868876830284,False
19,宁夏,0.04578464192067755,0.00027456491155775087,7.753598507543632,False
19,新疆,0.04620654732873297,0.0003262923527969086,20.52447885051423,False
20,北京,0.12103180985449935,2.7528642440155515e-05,26.775578194328265,False
20,天津,0.12119834379922323,6.434995919635256e-05,28.594202761285583,False
20,河北,0.12108667874259305,8.248608721062034e-06,48.90770439440638,False
20,山西,0.12155021686520784,5.0436191681768605e-05,20.376127446914488,False
20,内蒙古,0.1212623846956904,6.564031080857902e-05,31.059203307629957,False
20,辽宁,0.121067250777259,1.8085539160495046e-05,36.6702181782955,False
20,吉林,0.12109120166992926,6.653763117658862e-05,30.594825572198953,False
20,黑龙江,0.12125908919695116,5.801198818855546e-05,25.659587593086158,False
20,上海,0.12102285441151994,1.5499527973306115e-05,29.39278776774666,False
20,江苏,0.12109965057107086,2.197924747981972e-06,82.84714981745064,False
20,浙江,0.12107039509220918,2.610897187116379e-06,53.94179098745714,False
20,安徽,0.12102404124082189,1.4594155725577984e-05,29.288976589524747,False
20,福建,0.12103495158272626,6.415162847384082e-06,41.16429136363648,False
20,江西,0.12096359335424123,2.665026714454566e-05,20.643683639742058,False
20,山东,0.12111349272556038,4.4405376410372455e-06,86.59921339393364,False
20,河南,0.12109496156553168,6.565260462165767e-06,70.22016121838726,False
20,湖北,0.12104710713080569,2.282166462586055e-06,41.60812734106051,False
20,湖南,0.12102012945353868,3.878336615859013e-06,35.171172878068006,False
20,广东,0.12105903442527,4.5895058371492325e-06,88.11693845555706,False
20,广西,0.12097516352170512,1.582836390190412e-05,28.566053642936758,False
20,海南,0.12046955854128871,0.00012874866034884302,5.869413507605331,False
20,重庆,0.12095011599851624,2.9572798143973067e-05,21.075996807076258,False
20,四川,0.12101442058044154,1.4736749548327488e-05,38.22692010650459,False
20,贵州,0.12158758987451845,5.10189450535492e-05,17.88560238133541,True
20,云南,0.12097708622821202,1.8128456876764787e-05,29.333670144552464,False
20,西藏,0.12006861319777173,0.00023206445762558037,3.5901542007533283,False
20,陕西,0.12100716809331225,2.4604390376548047e-05,27.12340594458079,False
20,甘肃,0.12078517056640092,7.406996492342888e-05,10.765013410112545,False
20,青海,0.1206443973514475,0.00010560258774983122,7.632888044653802,False
20,宁夏,0.12068748514820693,9.93859893205773e-05,7.966595946302384,False
20,新疆,0.12132754478785812,4.700282599934269e-05,21.09349803255655,False
21,北京,0.04342531096121327,0.0003540788742324441,28.719996207584398,False
21,天津,0.04344313082097462,0.0003635026405841568,30.673544771441772,False
21,河北,0.043449642071820005,0.00036184064981181763,52.460947288432294,False
21,山西,0.043503890509719145,0.0003706982313811391,21.86216107294183,True
21,内蒙古,0.04345886694031287,0.00036661353362843485,33.31899114352885,False
21,辽宁,0.04344813554137472,0.00035652180618162,39.3339556784446,False
21,吉林,0.043431244421770376,0.00035833886365099765,32.81768408825062,False
21,黑龙江,0.04346683365459647,0.0003601774793549062,27.526462525510368,False
21,上海,0.04340081622128711,0.00036030549041932147,31.527107212605486,False
21,江苏,0.04344596100811793,0.00036667765632536486,88.8668063536721,False
21,浙江,0.04342227668981691,0.00036654739422448124,57.86024335555682,False
21,安徽,0.04339184387060291,0.0003624371962780426,31.41577877592801,False
21,福建,0.0433872494397356,0.00036881653345965937,44.15368217091747,False
21,江西,0.04333680717987787,0.0003632896576768463,22.141964131620874,False
21,山东,0.043463006257950854,0.0003643087130140721,92.8922133147889,False
21,河南,0.043432790241521246,0.0003682549225472176,75.32214585270688,False
21,湖北,0.043377162800890545,0.0003826482536357645,44.63005340971984,False
21,湖南,0.04336369919030236,0.00037092724654819165,37.72502481490996,False
21,广东,0.04340517033060731,0.0003727823356713955,94.51734934712147,False
21,广西,0.0433535952345514,0.0003666139069555818,30.639523449311202,False
21,海南,0.043106809124141554,0.00031141020851577217,6.2936649000998255,False
21,重庆,0.04334372421967925,0.0003611451801619481,22.6054833622364,False
21,四川,0.04338786161663766,0.0003661215833243858,41.00252525886268,False
21,贵州,0.04347455044057358,0.000376395468338675,19.19040275353572,False
21,云南,0.04336077120085369,0.00036551029407672075,31.462891310032933,False
21,西藏,0.04293574102858688,0.0002605387967722361,3.8487931023836923,False
21,陕西,0.043380660679043226,0.00036240064168868713,29.092681870020208,False
21,甘肃,0.04328197473219775,0.00033682502148524307,11.545165798646567,False
21,青海,0.043223166871734664,0.00031936610199800874,8.185407151572797,False
21,宁夏,0.043242350756481196,0.0003225192991005432,8.543477004273065,False
21,新疆,0.04345228576181892,0.00036353030880187376,22.629031428923113,False
22,北京,0.11855263489248502,4.529361812022348e-05,29.468301067255926,False
22,天津,0.11908915385058427,0.00015704500081048511,31.473077662391034,False
22,河北,0.11860801848393887,5.726727619748129e-05,53.82859291789089,False
22,山西,0.11941646193020272,0.0001574703063046412,22.432814509915694,False
22,内蒙古,0.11916431179775566,0.00016327682079253503,34.1877945051441,False
22,辽宁,0.11858365598544807,4.88667037207291e-05,40.359347901061895,False
22,吉林,0.017357270826947824,0.07109255794363889,33.67287180364657,False
22,黑龙江,0.1191464949111718,0.00014963651663035815,28.244355426127875,False
22,上海,0.11851438548547844,5.038960805248127e-05,32.34808852427935,False
22,江苏,0.11859262075251342,6.166885632508112e-05,91.18334863592668,False
22,浙江,0.1185655550290774,6.146173238563701e-05,59.3676974533519,False
22,安徽,0.11850131064752567,5.037099127325195e-05,32.23369191655909,False
22,福建,0.11854540723319285,6.76932852544665e-05,45.30310626413691,False
22,江西,0.11846453705115678,5.555547314728404e-05,22.717701349714368,False
22,山东,0.11862794820429046,6.131222230676414e-05,95.31463822395824,False
22,河南,0.11861177426940328,6.728665410993262e-05,77.28501642952402,False
22,湖北,0.11856021455828425,8.139433100595728e-05,45.79160846525936,False
22,湖南,0.11854340897577353,7.681078807997288e-05,38.70656279172222,False
22,广东,0.11860066859991392,8.087375854270995e-05,96.97887433568707,False
22,广西,0.11851984324472009,7.01786524273107e-05,31.436523547991793,False
22,海南,0.11799722582965755,2.3919681438000495e-05,6.456444787023774,False
22,重庆,0.11849341798735935,6.0152854952866264e-05,23.19336686425959,False
22,四川,0.1185721977057046,7.123371412709467e-05,42.06993239398122,False
22,贵州,0.11947876361194498,0.00017073199126305116,19.69097923302583,True
22,云南,0.11853382946694246,7.027205961995797e-05,32.28144444887993,False
22,西藏,0.11762973416596023,0.00010542002424762664,3.947943572733627,False
22,陕西,0.11853857810286006,5.982115955194267e-05,29.84991772628823,False
22,甘肃,0.1183238010840062,1.9022370858601256e-05,11.844984343272198,False
22,青海,0.016910867348425285,0.0707470105004816,8.397686683108109,False
22,宁夏,0.11821836522331175,5.302180105193344e-06,8.765141021852289,False
22,新疆,0.11925335914667956,0.0001597974270638458,23.21900131302076,False
23,北京,0.04072302703926778,0.0007751767368333606,31.564427909652856,False
23,天津,0.0411219822601383,0.0007286898162122135,33.72193897512376,False
23,河北,0.040736952541215565,0.0007799092833571386,57.65929456415266,False
23,山西,0.04119714883809067,0.0007376673804364575,24.04012291386208,False
23,内蒙古,0.041151592429147676,0.0007188526518495664,36.63217350759725,False
23,辽宁,0.04074084547684231,0.0007731978231462211,43.23092331743982,False
23,吉林,0.01971940594833077,0.0028741382608055144,34.023553296896765,False
23,黑龙江,0.041141465325519544,0.0007290403163986436,30.263484996156958,False
23,上海,0.04071413890167963,0.0007740692214701639,34.64831682413024,False
23,江苏,0.04072468840279764,0.0007767335825688004,97.67155200616148,False
23,浙江,0.04072521332897927,0.0007748518822032757,63.59107585296491,False
23,安徽,0.040708296745259664,0.0007743465421263807,34.52553276003157,False
23,福建,0.040733527067941644,0.0007717568305309896,48.525391372743336,False
23,江西,0.040702869951543486,0.0007743466312053471,24.332446533670577,False
23,山东,0.0407345332870932,0.0007772364369151852,102.09882620376368,False
23,河南,0.04074524861611595,0.0007737838946035858,82.78516418341152,False
23,湖北,0.040733576452489206,0.0007728571528407002,49.04904622002542,False
23,湖南,0.04073911980853473,0.0007705611280541813,41.459607533561574,False
23,广东,0.04075791405240792,0.000770060777832926,103.87992993745479,False
23,广西,0.040762964743426,0.0007638548721524696,33.67203465383196,False
23,海南,0.0405848290366253,0.0007696800933665315,6.913550331178469,False
23,重庆,0.040749151287162944,0.0007653996891969772,24.84232365288812,False
23,四川,0.04077203044571953,0.0007654754506905004,45.062926998752076,False
23,贵州,0.04124871080231385,0.0007314609651776216,21.102571544868077,True
23,云南,0.040775114567079385,0.0007622335960491,34.57731038762999,False
23,西藏,0.0404600973988567,0.0007743832599431677,4.226580904511348,False
23,陕西,0.04074683037650417,0.000768869059517785,31.97293780854517,False
23,甘肃,0.04069039759824178,0.0007677165757489224,12.685910486038102,False
23,青海,0.002442284209993595,0.0009692017803535347,8.482893982427116,False
23,宁夏,0.04063934123067425,0.0007723124750478316,9.386861407385389,False
23,新疆,0.041199200458272855,0.0007249975279508547,24.880367654586095,False
