province_index,province_name,source_province_name,year,gdp_raw_100m_yuan,population_raw_10k_persons,investment_raw_100m_yuan,depreciation_raw_100m_yuan,gdp_model_units_x1000,population_model_units_x100,investment_capital_units_x1e7,depreciation_capital_units_x1e7,track_a_capital_100m_yuan,track_a_capital_model_units_x1e7,track_b_capital_100m_yuan,track_b_capital_model_units_x1e7,data_quality_flag
1,北京,北京市,2000,3277.8,1364.0,1400.4,496.4,3277800.0,136400.0,14004000000.0,4964000000.0,14004.0,140040000000.0,14004.0,140040000000.0,OK
1,北京,北京市,2001,3861.5,1385.0,1602.1,607.6,3861500.0,138500.0,16021000000.0,6076000000.0,14060.016,140600160000.0,14908.0,149080000000.0,OK
1,北京,北京市,2002,4525.7,1423.0,1951.9,748.2,4525700.0,142300.0,19519000000.0,7482000000.0,14312.354464,143123544640.0,15902.499999999998,159024999999.99997,OK
1,北京,北京市,2003,5267.2,1456.0,2437.9,875.8,5267200.0,145600.0,24379000000.0,8758000000.0,14890.268435456,148902684354.56,17106.199999999997,171061999999.99997,OK
1,北京,北京市,2004,6252.5,1493.0,2844.3,1047.9,6252500.0,149300.0,28443000000.0,10479000000.0,15898.702665652225,158987026656.52225,18668.3,186683000000.0,OK
1,北京,北京市,2005,7149.8,1538.0,3204.7,1206.6,7149800.0,153800.0,32047000000.0,12066000000.0,17216.727209749613,172167272097.49612,20464.699999999997,204646999999.99997,OK
1,北京,北京市,2006,8387.0,1601.0,3551.2,1405.7,8387000.0,160100.0,35512000000.0,14057000000.0,18768.62139761365,187686213976.1365,22462.8,224628000000.0,OK
1,北京,北京市,2007,10425.5,1676.0,4022.6,1730.6,10425500.0,167600.0,40226000000.0,17306000000.0,20518.033743442742,205180337434.42743,24608.3,246083000000.0,OK
1,北京,北京市,2008,11813.1,1771.0,3989.5,1935.7,11813100.0,177100.0,39895000000.0,19357000000.0,22570.902504072237,225709025040.72238,26900.3,269003000000.0,OK
1,北京,北京市,2009,12900.9,1860.0,4435.0,2036.4,12900900.0,186000.0,44350000000.0,20364000000.0,24393.595863681305,243935958636.81305,28954.1,289541000000.0,OK
1,北京,北京市,2010,14964.0,1962.0,5342.4,2325.7,14964000.0,196200.0,53424000000.0,23257000000.0,26486.8106607679,264868106607.67902,31352.699999999997,313527000000.0,OK
1,北京,北京市,2011,17188.8,2024.0,5953.9,2596.5,17188800.0,202400.0,59539000000.0,25965000000.0,29286.47683733418,292864768373.3418,34369.4,343694000000.0,OK
1,北京,北京市,2012,19024.7,2078.0,7032.8,2794.4,19024700.0,207800.0,70328000000.0,27944000000.0,32428.8750609501,324288750609.501,37726.8,377268000000.0,OK
1,北京,北京市,2013,21134.6,2125.0,7595.4,2972.1,21134600.0,212500.0,75954000000.0,29721000000.0,36348.503055098896,363485030550.98895,41965.200000000004,419652000000.00006,OK
1,北京,北京市,2014,22926.0,2171.0,7957.2,3099.8,22926000.0,217100.0,79572000000.0,30998000000.0,40454.446761809406,404544467618.09406,46588.50000000001,465885000000.00006,OK
1,北京,北京市,2015,24779.1,2188.0,8155.4,3454.9,24779100.0,218800.0,81554000000.0,34549000000.0,44528.0198726757,445280198726.757,51445.9,514459000000.0,OK
1,北京,北京市,2016,27041.2,2195.0,9716.1,3526.5,27041200.0,219500.0,97161000000.0,35265000000.0,48408.729964898834,484087299648.98834,56146.4,561464000000.0,OK
1,北京,北京市,2017,29883.0,2194.0,10375.3,3911.5,29883000.0,219400.0,103753000000.0,39115000000.0,53477.591888268544,534775918882.6854,62336.0,623360000000.0,OK
1,北京,北京市,2018,33106.0,2192.0,,,33106000.0,219200.0,,,58719.04306699477,587190430669.9476,68799.8,687998000000.0,MISSING_INV;MISSING_DEP
2,天津,天津市,2000,1591.7,1001.0,695.1,250.1,1591700.0,100100.0,6951000000.0,2501000000.0,6951.0,69510000000.0,6951.0,69510000000.0,OK
2,天津,天津市,2001,1756.9,1004.0,805.3,286.2,1756900.0,100400.0,8053000000.0,2862000000.0,6978.804000000001,69788040000.00002,7396.0,73960000000.0,OK
2,天津,天津市,2002,1926.9,1007.0,926.7,326.6,1926900.0,100700.0,9267000000.0,3266000000.0,7114.1388160000015,71141388160.00002,7915.099999999999,79151000000.0,OK
2,天津,天津市,2003,2257.8,1011.0,1180.5,393.9,2257800.0,101100.0,11805000000.0,3939000000.0,7357.8814896640015,73578814896.64001,8515.199999999999,85151999999.99998,OK
2,天津,天津市,2004,2621.1,1024.0,1446.5,467.6,2621100.0,102400.0,14465000000.0,4676000000.0,7832.0248666562575,78320248666.56258,9301.8,93018000000.0,OK
2,天津,天津市,2005,3158.6,1043.0,1739.4,502.1,3158600.0,104300.0,17394000000.0,5021000000.0,8526.650479457257,85266504794.57257,10280.699999999999,102806999999.99998,OK
2,天津,天津市,2006,3538.2,1075.0,2087.2,550.5,3538200.0,107500.0,20872000000.0,5505000000.0,9447.49203342936,94474920334.2936,11517.999999999998,115179999999.99998,OK
2,天津,天津市,2007,4158.4,1115.0,2615.1,680.8,4158399.9999999995,111500.0,26151000000.0,6808000000.0,10627.732798220142,106277327982.20142,13054.699999999997,130546999999.99997,OK
2,天津,天津市,2008,5182.4,1176.0,3594.0,701.4,5182400.0,117600.0,35940000000.0,7014000000.0,12222.570449591009,122225704495.91008,14988.999999999998,149889999999.99997,OK
2,天津,天津市,2009,5709.6,1228.0,5077.9,887.4,5709600.0,122800.0,50779000000.0,8874000000.0,14643.203686430272,146432036864.3027,17881.6,178816000000.0,OK
2,天津,天津市,2010,6830.8,1299.0,6468.5,1049.2,6830800.0,129900.0,64685000000.0,10492000000.0,18315.356132532965,183153561325.32965,22072.1,220721000000.0,OK
2,天津,天津市,2011,8112.5,1341.0,8069.9,1283.7,8112500.0,134100.0,80699000000.0,12837000000.0,23025.5819438098,230255819438.098,27491.399999999998,274914000000.0,OK
2,天津,天津市,2012,9043.0,1378.0,9314.8,1352.2,9043000.0,137800.0,93148000000.0,13522000000.0,28885.026077204056,288850260772.0406,34277.6,342776000000.0,OK
2,天津,天津市,2013,9945.4,1410.0,10438.8,1437.7,9945400.0,141000.0,104388000000.0,14377000000.0,35426.86357379246,354268635737.9246,42240.2,422402000000.0,OK
2,天津,天津市,2014,10640.6,1429.0,11338.0,1544.5,10640600.0,142900.0,113380000000.0,15445000000.0,42464.68467070839,424646846707.0839,51241.3,512413000000.0,OK
2,天津,天津市,2015,10879.5,1439.0,10495.8,1584.7,10879500.0,143900.0,104958000000.0,15847000000.0,49726.07494232039,497260749423.2039,61034.8,610348000000.0,OK
2,天津,天津市,2016,11477.2,1443.0,10113.9,1715.3,11477200.0,144300.0,101139000000.0,17153000000.0,55448.17174785763,554481717478.5763,69945.90000000001,699459000000.0001,OK
2,天津,天津市,2017,12450.6,1410.0,10137.5,2218.4,12450600.0,141000.0,101375000000.0,22184000000.0,60239.0472600633,602390472600.633,78344.5,783445000000.0,OK
2,天津,天津市,2018,13362.9,1383.0,,,13362900.0,138300.0,,,64593.598723097224,645935987230.9723,86263.6,862636000000.0,MISSING_INV;MISSING_DEP
3,河北,河北省,2000,4628.2,6674.0,1846.3,573.6,4628200.0,667400.0,18463000000.0,5736000000.0,18463.0,184630000000.0,18463.0,184630000000.0,OK
3,河北,河北省,2001,5062.9,6699.0,1947.6,625.6,5062900.0,669900.0,19476000000.0,6256000000.0,18536.852,185368520000.0,19735.7,197357000000.0,OK
3,河北,河北省,2002,5518.9,6735.0,2058.1,688.2,5518900.0,673500.0,20581000000.0,6882000000.0,18704.914208,187049142079.99997,21057.7,210577000000.0,OK
3,河北,河北省,2003,6333.6,6769.0,2512.5,804.6,6333600.0,676900.0,25125000000.0,8046000000.0,18967.342444031998,189673424440.31998,22427.6,224276000000.0,OK
3,河北,河北省,2004,7588.6,6809.0,3279.7,940.2,7588600.0,680900.0,32797000000.0,9402000000.0,19658.977569404928,196589775694.0493,24135.5,241355000000.0,OK
3,河北,河北省,2005,8773.4,6851.0,4330.0,1124.7,8773400.0,685100.0,43300000000.0,11247000000.0,21051.415722742055,210514157227.42053,26475.0,264750000000.0,OK
3,河北,河北省,2006,10043.0,6898.0,5073.2,1341.5,10043000.0,689800.0,50732000000.0,13415000000.0,23360.47981335882,233604798133.5882,29680.3,296803000000.0,OK
3,河北,河北省,2007,12152.9,6943.0,6165.6,1641.3,12152900.0,694300.0,61656000000.0,16413000000.0,26191.073751276374,261910737512.76373,33412.0,334120000000.0,OK
3,河北,河北省,2008,14200.1,6989.0,8306.1,1945.4,14200100.0,698900.0,83061000000.0,19454000000.0,29842.330671153846,298423306711.53845,37936.299999999996,379362999999.99994,OK
3,河北,河北省,2009,15306.9,7034.0,9390.2,2128.0,15306900.0,703400.0,93902000000.0,21280000000.0,35283.56692672308,352835669267.2308,44296.99999999999,442969999999.99994,OK
3,河北,河北省,2010,18003.6,7194.0,10791.6,2541.2,18003600.0,719400.0,107916000000.0,25412000000.0,41286.544501757664,412865445017.57666,51559.2,515592000000.0,OK
3,河北,河北省,2011,21384.7,7232.0,13688.8,3179.3,21384700.0,723200.0,136888000000.0,31793000000.0,48114.63622958893,481146362295.8893,59809.6,598096000000.0,OK
3,河北,河北省,2012,23077.5,7262.0,15087.9,3466.1,23077500.0,726200.0,150879000000.0,34661000000.0,57184.431151548386,571844311515.4839,70319.09999999999,703190999999.9999,OK
3,河北,河北省,2013,24259.6,7288.0,16167.1,3674.5,24259600.0,728800.0,161671000000.0,36745000000.0,66782.62576099974,667826257609.9974,81940.89999999998,819408999999.9998,OK
3,河北,河北省,2014,25208.9,7323.0,17064.7,3944.1,25208900.0,732300.0,170647000000.0,39441000000.0,76538.59368794376,765385936879.4376,94433.49999999999,944334999999.9999,OK
3,河北,河北省,2015,26398.4,7345.0,17298.8,4343.3,26398400.0,734500.0,172988000000.0,43433000000.0,86255.58869390117,862555886939.0117,107554.09999999998,1075540999999.9998,OK
3,河北,河北省,2016,28474.1,7375.0,18595.7,4705.1,28474100.0,737500.0,185957000000.0,47051000000.0,95273.85217928667,952738521792.8667,120509.59999999998,1205095999999.9998,OK
3,河北,河北省,2017,30640.8,7409.0,19035.4,5306.2,30640800.0,740900.0,190354000000.0,53062000000.0,104723.26237007514,1047232623700.7515,134400.19999999998,1344001999999.9998,OK
3,河北,河北省,2018,32494.6,7426.0,,,32494600.0,742600.0,,,113705.22918254792,1137052291825.4792,148129.39999999997,1481293999999.9998,MISSING_INV;MISSING_DEP
4,山西,山西省,2000,1845.7,3247.0,657.6,251.6,1845700.0,324700.0,6576000000.0,2516000000.0,6576.0,65760000000.0,6576.0,65760000000.0,OK
4,山西,山西省,2001,2029.5,3272.0,743.0,284.1,2029500.0,327200.0,7430000000.0,2841000000.0,6602.304,66023040000.0,6982.0,69820000000.0,OK
4,山西,山西省,2002,2324.8,3294.0,876.7,333.5,2324800.0,329400.0,8767000000.0,3335000000.0,6711.482816000001,67114828160.00001,7440.9,74409000000.0,OK
4,山西,山西省,2003,2854.3,3314.0,1113.2,425.7,2854300.0,331400.0,11132000000.0,4257000000.0,6943.880465664,69438804656.64,7984.1,79841000000.0,OK
4,山西,山西省,2004,3496.0,3335.0,1479.5,525.5,3496000.0,333500.0,14795000000.0,5255000000.0,7390.467940960257,73904679409.60257,8671.6,86716000000.0,OK
4,山西,山西省,2005,4079.4,3355.0,1897.4,618.0,4079400.0,335500.0,18974000000.0,6180000000.0,8160.483018628072,81604830186.28073,9625.6,96256000000.0,OK
4,山西,山西省,2006,4713.6,3375.0,2345.6,704.4,4713600.0,337500.0,23456000000.0,7044000000.0,9274.476648839778,92744766488.39778,10905.0,109050000000.0,OK
4,山西,山西省,2007,5935.6,3393.0,2909.6,860.6,5935600.0,339300.0,29096000000.0,8606000000.0,10729.72689055116,107297268905.5116,12546.2,125462000000.0,OK
4,山西,山西省,2008,7223.0,3411.0,3587.6,1012.5,7223000.0,341100.0,35876000000.0,10125000000.0,12609.27310905825,126092731090.58249,14595.2,145952000000.0,OK
4,山西,山西省,2009,7147.6,3427.0,4856.8,1115.1,7147600.0,342700.0,48568000000.0,11151000000.0,14986.382890588658,149863828905.8866,17170.3,171703000000.0,OK
4,山西,山西省,2010,8903.9,3574.0,5852.4,1255.0,8903900.0,357400.0,58524000000.0,12550000000.0,18404.49013309215,184044901330.92148,20912.0,209120000000.0,OK
4,山西,山西省,2011,10894.4,3562.0,7256.1,1550.2,10894400.0,356200.0,72561000000.0,15502000000.0,22490.059080315303,224900590803.153,25509.4,255094000000.0,OK
4,山西,山西省,2012,11683.1,3548.0,7663.4,1701.2,11683100.0,354800.0,76634000000.0,17012000000.0,27587.113408605037,275871134086.05035,31215.3,312153000000.0,OK
4,山西,山西省,2013,11987.2,3535.0,8693.5,1758.4,11987200.0,353500.0,86935000000.0,17584000000.0,32602.150521378957,326021505213.78955,37177.5,371775000000.0,OK
4,山西,山西省,2014,12094.7,3528.0,8818.5,2018.4,12094700.0,352800.0,88185000000.0,20184000000.0,38165.84407132657,381658440713.26575,44112.6,441126000000.0,OK
4,山西,山西省,2015,11836.4,3519.0,8821.6,1986.6,11836400.0,351900.0,88216000000.0,19866000000.0,43320.423040479225,433204230404.79224,50912.7,509127000000.0,OK
4,山西,山西省,2016,11946.4,3514.0,8369.4,1959.9,11946400.0,351400.0,83694000000.0,19599000000.0,47983.26242859322,479832624285.9322,57747.7,577477000000.0,OK
4,山西,山西省,2017,14484.3,3510.0,6700.1,2301.8,14484300.0,351000.0,67001000000.0,23018000000.0,51746.26923544827,517462692354.4827,64157.19999999999,641571999999.9999,OK
4,山西,山西省,2018,15958.1,3502.0,,,15958100.0,350200.0,,,53478.72738884524,534787273888.4524,68555.49999999999,685554999999.9999,MISSING_INV;MISSING_DEP
5,内蒙古,内蒙古自治区,2000,1539.1,2372.0,439.4,199.2,1539100.0,237200.0,4394000000.0,1992000000.0,4393.999999999999,43939999999.99999,4393.999999999999,43939999999.99999,OK
5,内蒙古,内蒙古自治区,2001,1713.8,2381.0,510.0,225.8,1713800.0,238100.0,5100000000.0,2258000000.0,4411.575999999999,44115759999.99999,4634.199999999999,46341999999.99999,OK
5,内蒙古,内蒙古自治区,2002,1940.9,2384.0,729.4,255.8,1940900.0,238400.0,7294000000.0,2558000000.0,4498.064703999999,44980647039.99999,4918.399999999999,49183999999.999985,OK
5,内蒙古,内蒙古自治区,2003,2388.4,2386.0,1228.3,318.2,2388400.0,238600.0,12283000000.0,3182000000.0,4795.650492416,47956504924.159996,5391.999999999998,53919999999.999985,OK
5,内蒙古,内蒙古自治区,2004,2942.4,2393.0,1817.7,393.8,2942400.0,239300.0,18177000000.0,3938000000.0,5563.568045144064,55635680451.440636,6302.0999999999985,63020999999.999985,OK
5,内蒙古,内蒙古自治区,2005,3523.7,2403.0,2685.2,494.0,3523700.0,240300.0,26852000000.0,4940000000.0,6847.165512810234,68471655128.10234,7725.999999999998,77259999999.99998,OK
5,内蒙古,内蒙古自治区,2006,4161.8,2415.0,3353.9,615.3,4161800.0,241500.0,33539000000.0,6153000000.0,8875.03762358045,88750376235.8045,9917.199999999997,99171999999.99997,OK
5,内蒙古,内蒙古自治区,2007,5166.9,2429.0,4356.4,816.3,5166900.0,242900.0,43564000000.0,8163000000.0,11376.934011716728,113769340117.16728,12655.799999999997,126557999999.99997,OK
5,内蒙古,内蒙古自治区,2008,6242.4,2444.0,5522.7,878.3,6242400.0,244400.0,55227000000.0,8783000000.0,14641.148346591923,146411483465.91922,16195.899999999998,161958999999.99997,OK
5,内蒙古,内蒙古自治区,2009,7104.2,2458.0,7425.2,928.2,7104200.0,245800.0,74252000000.0,9282000000.0,18758.2981053191,187582981053.191,20840.3,208403000000.0,OK
5,内蒙古,内蒙古自治区,2010,8199.9,2472.0,8938.7,1094.5,8199900.0,247200.0,89387000000.0,10945000000.0,24382.701487208466,243827014872.08466,27337.3,273373000000.0,OK
5,内蒙古,内蒙古自治区,2011,9458.1,2470.0,10837.1,1284.1,9458100.0,247000.0,108371000000.0,12841000000.0,30980.662144436454,309806621444.36456,35181.5,351815000000.0,OK
5,内蒙古,内蒙古自治区,2012,10470.1,2464.0,12954.3,1300.6,10470100.0,246400.0,129543000000.0,13006000000.0,38843.61857857055,388436185785.7055,44734.5,447345000000.0,OK
5,内蒙古,内蒙古自治区,2013,11392.4,2455.0,15287.1,1396.4,11392400.0,245500.0,152871000000.0,13964000000.0,48068.93119502778,480689311950.2778,56388.200000000004,563882000000.0,OK
5,内蒙古,内蒙古自治区,2014,12158.2,2449.0,13453.9,1591.9,12158200.0,244900.0,134539000000.0,15919000000.0,58741.41380030511,587414138003.0511,70278.90000000001,702789000000.0001,OK
5,内蒙古,内蒙古自治区,2015,12949.0,2440.0,13844.4,1671.4,12949000.0,244000.0,138444000000.0,16714000000.0,66556.13807547581,665561380754.7582,82140.90000000001,821409000000.0001,OK
5,内蒙古,内蒙古自治区,2016,13789.3,2436.0,12489.5,2141.2,13789300.0,243600.0,124895000000.0,21412000000.0,74011.14882023014,740111488202.3014,94313.90000000001,943139000000.0001,OK
5,内蒙古,内蒙古自治区,2017,14898.1,2433.0,10391.9,2280.8,14898100.0,243300.0,103919000000.0,22808000000.0,79395.57853348805,793955785334.8805,104662.20000000001,1046622000000.0001,OK
5,内蒙古,内蒙古自治区,2018,16140.8,2422.0,,,16140800.0,242200.0,,,82165.50299427319,821655029942.7319,112773.3,1127733000000.0,MISSING_INV;MISSING_DEP
6,辽宁,辽宁省,2000,4669.1,4184.0,1293.9,671.1,4669100.0,418400.0,12939000000.0,6711000000.0,12939.0,129390000000.0,12939.0,129390000000.0,OK
6,辽宁,辽宁省,2001,5033.1,4194.0,1444.2,724.9,5033100.0,419400.0,14442000000.0,7249000000.0,12990.756,129907560000.0,13561.8,135618000000.0,OK
6,辽宁,辽宁省,2002,5458.2,4203.0,1627.6,789.4,5458200.0,420300.0,16276000000.0,7894000000.0,13187.843424,131878434240.0,14281.1,142811000000.0,OK
6,辽宁,辽宁省,2003,5906.3,4210.0,2102.1,882.8,5906300.0,421000.0,21021000000.0,8828000000.0,13549.410455296002,135494104552.96002,15119.300000000001,151193000000.0,OK
6,辽宁,辽宁省,2004,6469.8,4217.0,2925.1,956.5,6469800.0,421700.0,29251000000.0,9565000000.0,14350.767051587587,143507670515.8759,16338.600000000002,163386000000.00003,OK
6,辽宁,辽宁省,2005,7260.8,4221.0,4279.8,1080.8,7260800.0,422100.0,42798000000.0,10808000000.0,15898.19341463518,158981934146.3518,18307.2,183072000000.0,OK
6,辽宁,辽宁省,2006,8390.3,4271.0,5272.1,1245.6,8390300.0,427100.0,52721000000.0,12456000000.0,18651.766846830204,186517668468.30203,21506.2,215062000000.0,OK
6,辽宁,辽宁省,2007,10292.2,4298.0,6297.2,1507.0,10292200.0,429800.0,62972000000.0,15070000000.0,22133.297229534503,221332972295.34503,25532.700000000004,255327000000.00003,OK
6,辽宁,辽宁省,2008,12137.7,4315.0,8098.6,1756.6,12137700.0,431500.0,80986000000.0,17566000000.0,26305.700695499192,263057006954.9919,30322.900000000005,303229000000.00006,OK
6,辽宁,辽宁省,2009,12815.7,4341.0,8906.4,1863.7,12815700.0,434100.0,89064000000.0,18637000000.0,31878.95342873127,318789534287.3127,36664.90000000001,366649000000.00006,OK
6,辽宁,辽宁省,2010,13896.3,4375.0,11079.6,1981.9,13896300.0,437500.0,110796000000.0,19819000000.0,37724.973899573066,377249738995.73065,43707.60000000001,437076000000.0001,OK
6,辽宁,辽宁省,2011,16354.9,4379.0,13474.6,2357.3,16354900.0,437900.0,134746000000.0,23573000000.0,45182.97640521405,451829764052.1405,52805.30000000001,528053000000.0001,OK
6,辽宁,辽宁省,2012,17848.6,4375.0,15049.6,2601.9,17848600.0,437500.0,150496000000.0,26019000000.0,54320.0106703135,543200106703.135,63922.600000000006,639226000000.0,OK
6,辽宁,辽宁省,2013,19208.8,4365.0,16479.8,2677.2,19208800.0,436500.0,164798000000.0,26772000000.0,64154.889645963405,641548896459.634,76370.30000000002,763703000000.0001,OK
6,辽宁,辽宁省,2014,20025.7,4358.0,16927.4,2870.7,20025700.0,435800.0,169274000000.0,28707000000.0,74475.82023995092,744758202399.5092,90172.90000000002,901729000000.0002,OK
6,辽宁,辽宁省,2015,20210.3,4338.0,12098.9,2862.6,20210300.0,433800.0,120989000000.0,28626000000.0,84253.54149691563,842535414969.1562,104229.60000000002,1042296000000.0002,OK
6,辽宁,辽宁省,2016,20392.5,4327.0,9171.7,2946.0,20392500.0,432700.0,91717000000.0,29460000000.0,88264.10151321172,882641015132.1172,113465.90000000001,1134659000000.0,OK
6,辽宁,辽宁省,2017,21693.0,4312.0,9639.0,3144.9,21693000.0,431200.0,96390000000.0,31449000000.0,88962.44776794339,889624477679.434,119691.6,1196916000000.0,OK
6,辽宁,辽宁省,2018,23510.5,4291.0,,,23510500.0,429100.0,,,90061.05278222082,900610527822.2083,126185.70000000001,1261857000000.0,MISSING_INV;MISSING_DEP
7,吉林,吉林省,2000,1751.4,2682.0,627.7,323.7,1751400.0,268200.0,6277000000.0,3237000000.0,6277.0,62770000000.0,6277.0,62770000000.0,OK
7,吉林,吉林省,2001,1900.9,2691.0,699.7,327.9,1900900.0,269100.0,6997000000.0,3279000000.0,6302.108,63021080000.0,6581.0,65810000000.0,OK
7,吉林,吉林省,2002,2043.1,2699.0,824.2,340.2,2043100.0,269900.0,8242000000.0,3402000000.0,6396.8056320000005,63968056320.00001,6952.8,69528000000.0,OK
7,吉林,吉林省,2003,2141.0,2704.0,998.1,349.7,2141000.0,270400.0,9981000000.0,3497000000.0,6606.912291328001,66069122913.28001,7436.8,74368000000.0,OK
7,吉林,吉林省,2004,2455.2,2709.0,1291.9,385.9,2455200.0,270900.0,12919000000.0,3859000000.0,6970.748711360513,69707487113.60513,8085.2,80852000000.0,OK
7,吉林,吉林省,2005,2776.5,2716.0,1802.4,455.0,2776500.0,271600.0,18024000000.0,4550000000.0,7593.456835069905,75934568350.69905,8991.2,89912000000.0,OK
7,吉林,吉林省,2006,3226.5,2723.0,2804.3,561.0,3226500.0,272300.0,28043000000.0,5610000000.0,8666.884978903194,86668849789.03194,10338.6,103386000000.0,OK
7,吉林,吉林省,2007,4080.3,2730.0,4003.2,690.4,4080300.0,273000.0,40032000000.0,6904000000.0,10639.164020928489,106391640209.28488,12581.900000000001,125819000000.00002,OK
7,吉林,吉林省,2008,4834.7,2734.0,5608.3,792.4,4834700.0,273400.0,56083000000.0,7924000000.0,13621.004274919353,136210042749.19353,15894.700000000003,158947000000.00003,OK
7,吉林,吉林省,2009,5434.8,2740.0,6280.5,902.5,5434800.0,274000.0,62805000000.0,9025000000.0,17921.687864527095,179216878645.27097,20710.600000000002,207106000000.00003,OK
7,吉林,吉林省,2010,6410.5,2747.0,7618.1,1075.5,6410500.0,274700.0,76181000000.0,10755000000.0,22481.705829532497,224817058295.32498,26088.600000000002,260886000000.00003,OK
7,吉林,吉林省,2011,7734.6,2725.0,8355.5,1345.5,7734600.0,272500.0,83555000000.0,13455000000.0,27941.56206989738,279415620698.9738,32631.200000000004,326312000000.00006,OK
7,吉林,吉林省,2012,8678.0,2698.0,9235.0,1468.2,8678000.0,269800.0,92350000000.0,14682000000.0,33614.67211118723,336146721111.8723,39641.200000000004,396412000000.00006,OK
7,吉林,吉林省,2013,9427.9,2668.0,9751.5,1599.8,9427900.0,266800.0,97515000000.0,15998000000.0,39622.66358851326,396226635885.13257,47408.00000000001,474080000000.00006,OK
7,吉林,吉林省,2014,9966.5,2642.0,10372.7,1600.4,9966500.0,264200.0,103727000000.0,16004000000.0,45570.38788401598,455703878840.1598,55559.700000000004,555597000000.0,OK
7,吉林,吉林省,2015,10018.0,2613.0,11001.2,1771.5,10018000.0,261300.0,110012000000.0,17715000000.0,51568.33064715045,515683306471.50446,64332.00000000001,643320000000.0001,OK
7,吉林,吉林省,2016,10427.0,2567.0,10185.7,1817.6,10427000.0,256700.0,101857000000.0,18176000000.0,57618.970905024005,576189709050.2401,73561.70000000001,735617000000.0001,OK
7,吉林,吉林省,2017,10922.0,2526.0,10013.9,1961.1,10922000.0,252600.0,100139000000.0,19611000000.0,62273.249698141706,622732496981.4171,81929.8,819298000000.0,OK
7,吉林,吉林省,2018,11253.8,2484.0,,,11253800.0,248400.0,,,66308.9177271201,663089177271.201,89982.59999999999,899825999999.9999,MISSING_INV;MISSING_DEP
8,黑龙江,黑龙江省,2000,2855.5,3807.0,922.4,394.4,2855500.0,380700.0,9224000000.0,3944000000.0,9224.0,92240000000.0,9224.0,92240000000.0,OK
8,黑龙江,黑龙江省,2001,3043.4,3811.0,1046.8,424.6,3043400.0,381100.0,10468000000.0,4246000000.0,9260.896,92608960000.0,9752.0,97520000000.0,OK
8,黑龙江,黑龙江省,2002,3242.7,3813.0,1152.9,453.6,3242700.0,381300.0,11529000000.0,4536000000.0,9418.649984,94186499840.0,10374.199999999999,103741999999.99998,OK
8,黑龙江,黑龙江省,2003,3609.7,3815.0,1261.3,510.2,3609700.0,381500.0,12613000000.0,5102000000.0,9667.359585536,96673595855.36,11073.499999999998,110734999999.99998,OK
8,黑龙江,黑龙江省,2004,4134.7,3817.0,1516.9,572.7,4134700.0,381700.0,15169000000.0,5727000000.0,10000.593065324543,100005930653.24544,11824.599999999997,118245999999.99997,OK
8,黑龙江,黑龙江省,2005,4756.4,3820.0,1788.7,653.0,4756400.0,382000.0,17887000000.0,6530000000.0,10557.436131053388,105574361310.53387,12768.799999999996,127687999999.99995,OK
8,黑龙江,黑龙江省,2006,5329.8,3823.0,2232.0,719.6,5329800.0,382300.0,22320000000.0,7196000000.0,11332.622262472263,113326222624.72263,13904.499999999996,139044999999.99997,OK
8,黑龙江,黑龙江省,2007,6126.3,3824.0,2877.8,858.1,6126300.0,382400.0,28778000000.0,8581000000.0,12476.690525274926,124766905252.74925,15416.899999999996,154168999999.99997,OK
8,黑龙江,黑龙江省,2008,7134.2,3825.0,3655.3,866.6,7134200.0,382500.0,36553000000.0,8666000000.0,14156.728234848535,141567282348.48535,17436.6,174366000000.0,OK
8,黑龙江,黑龙江省,2009,7218.9,3826.0,4483.5,1027.8,7218900.0,382600.0,44835000000.0,10278000000.0,16452.982324303077,164529823243.03076,20225.3,202253000000.0,OK
8,黑龙江,黑龙江省,2010,8308.3,3833.0,5410.5,1184.1,8308299.999999999,383300.0,54105000000.0,11841000000.0,19356.99602116998,193569960211.6998,23681.0,236810000000.0,OK
8,黑龙江,黑龙江省,2011,9935.0,3782.0,6599.3,1283.9,9935000.0,378200.0,65993000000.0,12839000000.0,22909.22440313766,229092244031.37662,27907.4,279074000000.0,OK
8,黑龙江,黑龙江省,2012,11015.8,3724.0,7824.1,1417.6,11015800.0,372400.0,78241000000.0,14176000000.0,27309.238860436446,273092388604.36447,33222.8,332228000000.0,OK
8,黑龙江,黑龙江省,2013,11849.1,3666.0,9153.5,1448.8,11849100.0,366600.0,91535000000.0,14488000000.0,32511.651929834545,325116519298.34546,39629.3,396293000000.0,OK
8,黑龙江,黑龙江省,2014,12170.8,3608.0,9288.0,1651.9,12170800.0,360800.0,92880000000.0,16519000000.0,38544.03334457043,385440333445.7043,47334.0,473340000000.0,OK
8,黑龙江,黑龙江省,2015,11690.0,3529.0,9664.1,1719.3,11690000.0,352900.0,96641000000.0,17193000000.0,44131.80614349167,441318061434.9167,54970.1,549701000000.0,OK
8,黑龙江,黑龙江省,2016,11895.0,3463.0,9151.4,1799.9,11895000.0,346300.0,91514000000.0,17999000000.0,49559.252753716464,495592527537.1646,62914.899999999994,629149000000.0,OK
8,黑龙江,黑龙江省,2017,12313.0,3399.0,9651.4,1829.3,12313000.0,339900.0,96514000000.0,18293000000.0,53952.964489359685,539529644893.59686,70266.4,702664000000.0,OK
