turn,province_index,province_name,hjb_converged,hjb_nonconverged_but_continued,hjb_iterations,hjb_convergence_statistic,hjb_acceptance_classification,downstream_kfe_attempted,downstream_kfe_returned,reconverged_after_prior_nonconvergence
10,24,云南,True,False,14,2.8924747041969567e-09,HJB_CONVERGED,True,True,False
10,25,西藏,True,False,16,2.7025093274346546e-09,HJB_CONVERGED,True,True,False
10,26,陕西,True,False,22,7.708806926132183e-10,HJB_CONVERGED,True,True,False
10,27,甘肃,True,False,14,2.216234751273305e-09,HJB_CONVERGED,True,True,True
10,28,青海,True,False,15,2.8219986347721715e-09,HJB_CONVERGED,True,True,False
10,29,宁夏,True,False,32,3.1091484942180614e-10,HJB_CONVERGED,True,True,True
10,30,新疆,True,False,16,2.6593265367580443e-09,HJB_CONVERGED,True,True,True
11,0,北京,True,False,25,9.413834689553369e-08,HJB_CONVERGED,True,True,True
11,1,天津,True,False,22,9.792516575402033e-09,HJB_CONVERGED,True,True,False
11,2,河北,True,False,13,1.4772413514663185e-08,HJB_CONVERGED,True,True,True
11,3,山西,True,False,13,3.50093993795042e-08,HJB_CONVERGED,True,True,True
11,4,内蒙古,True,False,24,5.141306758105202e-08,HJB_CONVERGED,True,True,False
11,5,辽宁,True,False,15,7.754298092521594e-09,HJB_CONVERGED,True,True,True
11,6,吉林,True,False,15,5.195327146267914e-08,HJB_CONVERGED,True,True,False
11,7,黑龙江,True,False,20,5.516298529073538e-11,HJB_CONVERGED,True,True,True
11,8,上海,True,False,26,5.4085180778429276e-11,HJB_CONVERGED,True,True,False
11,9,江苏,True,False,16,1.0541167938526996e-10,HJB_CONVERGED,True,True,False
11,10,浙江,True,False,15,2.672417021010176e-08,HJB_CONVERGED,True,True,False
11,11,安徽,True,False,13,7.11936709585359e-08,HJB_CONVERGED,True,True,True
11,12,福建,True,False,15,6.548139808160158e-11,HJB_CONVERGED,True,True,False
11,13,江西,True,False,14,5.299880534437307e-10,HJB_CONVERGED,True,True,True
11,14,山东,True,False,37,1.223452450460627e-10,HJB_CONVERGED,True,True,True
11,15,河南,True,False,13,8.085845326633034e-09,HJB_CONVERGED,True,True,True
11,16,湖北,True,False,13,4.549088661320866e-09,HJB_CONVERGED,True,True,True
11,17,湖南,True,False,13,2.587038316903545e-08,HJB_CONVERGED,True,True,True
11,18,广东,True,False,13,8.640917315005936e-09,HJB_CONVERGED,True,True,True
11,19,广西,True,False,13,1.899339263644606e-08,HJB_CONVERGED,True,True,True
11,20,海南,True,False,13,1.24894494746286e-08,HJB_CONVERGED,True,True,False
11,21,重庆,True,False,13,7.662722456558413e-09,HJB_CONVERGED,True,True,True
11,22,四川,True,False,14,1.4740937359647432e-09,HJB_CONVERGED,True,True,True
11,23,贵州,True,False,14,2.4147785993022808e-09,HJB_CONVERGED,True,True,True
11,24,云南,True,False,14,2.77221445799114e-09,HJB_CONVERGED,True,True,False
11,25,西藏,True,False,16,2.7023521198543676e-09,HJB_CONVERGED,True,True,False
11,26,陕西,True,False,22,9.977675796690733e-09,HJB_CONVERGED,True,True,False
11,27,甘肃,True,False,14,2.197237503054339e-09,HJB_CONVERGED,True,True,True
11,28,青海,True,False,13,4.420764199153382e-09,HJB_CONVERGED,True,True,False
11,29,宁夏,True,False,25,2.2966490931253247e-09,HJB_CONVERGED,True,True,True
11,30,新疆,True,False,16,2.659049425091098e-09,HJB_CONVERGED,True,True,True
12,0,北京,True,False,25,8.426677400308336e-08,HJB_CONVERGED,True,True,True
12,1,天津,True,False,22,9.786254917543147e-09,HJB_CONVERGED,True,True,False
12,2,河北,True,False,13,1.5094296479389868e-08,HJB_CONVERGED,True,True,True
12,3,山西,True,False,13,3.560207106900748e-08,HJB_CONVERGED,True,True,True
12,4,内蒙古,True,False,24,5.1833510816834405e-08,HJB_CONVERGED,True,True,False
12,5,辽宁,True,False,15,7.826868930749242e-09,HJB_CONVERGED,True,True,True
12,6,吉林,True,False,15,5.1990876492880034e-08,HJB_CONVERGED,True,True,False
12,7,黑龙江,True,False,20,6.19060753770384e-08,HJB_CONVERGED,True,True,True
12,8,上海,True,False,26,4.800471131716222e-11,HJB_CONVERGED,True,True,False
12,9,江苏,True,False,16,1.0941292316601903e-10,HJB_CONVERGED,True,True,False
12,10,浙江,True,False,25,1.2135211724384476e-08,HJB_CONVERGED,True,True,False
12,11,安徽,True,False,13,7.354552744587295e-08,HJB_CONVERGED,True,True,True
12,12,福建,True,False,15,6.336708935350543e-11,HJB_CONVERGED,True,True,False
12,13,江西,True,False,14,5.263331992466647e-10,HJB_CONVERGED,True,True,True
12,14,山东,True,False,34,8.380035843025269e-08,HJB_CONVERGED,True,True,True
12,15,河南,True,False,13,7.919092048780385e-09,HJB_CONVERGED,True,True,True
12,16,湖北,True,False,13,4.460896541047532e-09,HJB_CONVERGED,True,True,True
12,17,湖南,True,False,13,2.6387414919781804e-08,HJB_CONVERGED,True,True,True
12,18,广东,True,False,13,8.682271790405593e-09,HJB_CONVERGED,True,True,True
12,19,广西,True,False,13,1.8999781303818963e-08,HJB_CONVERGED,True,True,True
12,20,海南,True,False,13,1.2456650821945914e-08,HJB_CONVERGED,True,True,False
12,21,重庆,True,False,13,7.701289828077051e-09,HJB_CONVERGED,True,True,True
12,22,四川,True,False,14,1.48467727001389e-09,HJB_CONVERGED,True,True,True
12,23,贵州,True,False,14,2.4058057768172603e-09,HJB_CONVERGED,True,True,True
12,24,云南,True,False,14,2.7203435060130232e-09,HJB_CONVERGED,True,True,False
12,25,西藏,True,False,16,2.7027220461661727e-09,HJB_CONVERGED,True,True,False
12,26,陕西,True,False,24,3.5564884370842265e-11,HJB_CONVERGED,True,True,False
12,27,甘肃,True,False,14,2.1842754271972353e-09,HJB_CONVERGED,True,True,True
12,28,青海,True,False,13,4.348390536534907e-09,HJB_CONVERGED,True,True,False
12,29,宁夏,True,False,25,2.669785725828433e-09,HJB_CONVERGED,True,True,True
12,30,新疆,True,False,16,2.6592794633018e-09,HJB_CONVERGED,True,True,True
13,0,北京,True,False,26,5.7208460191304766e-11,HJB_CONVERGED,True,True,True
13,1,天津,True,False,22,3.3071323457534163e-10,HJB_CONVERGED,True,True,False
13,2,河北,True,False,13,1.5455651425355654e-08,HJB_CONVERGED,True,True,True
13,3,山西,True,False,13,3.616514332449583e-08,HJB_CONVERGED,True,True,True
13,4,内蒙古,True,False,24,4.998934599598215e-11,HJB_CONVERGED,True,True,False
13,5,辽宁,True,False,15,8.160113917909939e-09,HJB_CONVERGED,True,True,True
13,6,吉林,True,False,12,5.312562478820837e-08,HJB_CONVERGED,True,True,False
13,7,黑龙江,True,False,21,3.5177505353090055e-10,HJB_CONVERGED,True,True,True
13,8,上海,True,False,25,8.81420949561118e-08,HJB_CONVERGED,True,True,False
13,9,江苏,True,False,16,1.188369402882472e-10,HJB_CONVERGED,True,True,False
13,10,浙江,True,False,15,2.511200136723346e-10,HJB_CONVERGED,True,True,False
13,11,安徽,True,False,13,7.689023240331494e-08,HJB_CONVERGED,True,True,True
13,12,福建,True,False,15,2.0697843439165808e-10,HJB_CONVERGED,True,True,False
13,13,江西,True,False,14,5.19114085051342e-10,HJB_CONVERGED,True,True,True
13,14,山东,True,False,35,5.39248867781339e-10,HJB_CONVERGED,True,True,True
13,15,河南,True,False,13,7.585500672036005e-09,HJB_CONVERGED,True,True,True
13,16,湖北,True,False,13,4.273960740874827e-09,HJB_CONVERGED,True,True,True
13,17,湖南,True,False,13,2.709210189522082e-08,HJB_CONVERGED,True,True,True
13,18,广东,True,False,13,8.748224811228056e-09,HJB_CONVERGED,True,True,True
13,19,广西,True,False,13,1.8991385353217538e-08,HJB_CONVERGED,True,True,True
13,20,海南,True,False,13,1.2374434810169532e-08,HJB_CONVERGED,True,True,False
13,21,重庆,True,False,13,7.761013609552947e-09,HJB_CONVERGED,True,True,True
13,22,四川,True,False,14,1.4994432362414045e-09,HJB_CONVERGED,True,True,True
13,23,贵州,True,False,14,2.389199504904127e-09,HJB_CONVERGED,True,True,True
13,24,云南,True,False,14,2.6013959875115233e-09,HJB_CONVERGED,True,True,False
13,25,西藏,True,False,16,2.701852963582496e-09,HJB_CONVERGED,True,True,False
13,26,陕西,True,False,47,2.7246822575932583e-09,HJB_CONVERGED,True,True,False
13,27,甘肃,True,False,14,2.1634414260063295e-09,HJB_CONVERGED,True,True,True
13,28,青海,True,False,12,3.0952813201423623e-08,HJB_CONVERGED,True,True,False
13,29,宁夏,True,False,23,3.9261749407160096e-10,HJB_CONVERGED,True,True,True
13,30,新疆,True,False,16,2.6584632273340958e-09,HJB_CONVERGED,True,True,True
14,0,北京,True,False,26,5.3287152468328713e-11,HJB_CONVERGED,True,True,True
14,1,天津,True,False,22,3.306519502643823e-10,HJB_CONVERGED,True,True,False
14,2,河北,True,False,13,1.561625317947346e-08,HJB_CONVERGED,True,True,True
14,3,山西,True,False,13,3.644245305522986e-08,HJB_CONVERGED,True,True,True
14,4,内蒙古,True,False,24,3.827826944302615e-11,HJB_CONVERGED,True,True,False
14,5,辽宁,True,False,15,8.201529233531346e-09,HJB_CONVERGED,True,True,True
14,6,吉林,True,False,12,5.3079346695739105e-08,HJB_CONVERGED,True,True,False
14,7,黑龙江,True,False,21,3.5051028746124757e-10,HJB_CONVERGED,True,True,True
14,8,上海,True,False,25,8.374130278099301e-08,HJB_CONVERGED,True,True,False
14,9,江苏,True,False,16,9.794498545545594e-11,HJB_CONVERGED,True,True,False
14,10,浙江,True,False,15,9.345568763308165e-10,HJB_CONVERGED,True,True,False
14,11,安徽,True,False,13,7.723931583214494e-08,HJB_CONVERGED,True,True,True
14,12,福建,True,False,15,2.0229373731694977e-10,HJB_CONVERGED,True,True,False
14,13,江西,True,False,14,5.173590444940146e-10,HJB_CONVERGED,True,True,True
14,14,山东,False,True,100,0.007099899438037349,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
14,15,河南,True,False,13,7.514319388945978e-09,HJB_CONVERGED,True,True,True
14,16,湖北,True,False,13,4.236262007850655e-09,HJB_CONVERGED,True,True,True
14,17,湖南,True,False,13,2.7352732079322095e-08,HJB_CONVERGED,True,True,True
14,18,广东,True,False,13,8.767842007983973e-09,HJB_CONVERGED,True,True,True
14,19,广西,True,False,13,1.8994088968327105e-08,HJB_CONVERGED,True,True,True
14,20,海南,True,False,13,1.2358524870137444e-08,HJB_CONVERGED,True,True,False
14,21,重庆,True,False,13,7.780099231524673e-09,HJB_CONVERGED,True,True,True
14,22,四川,True,False,14,1.5041563550255432e-09,HJB_CONVERGED,True,True,True
14,23,贵州,True,False,14,2.3847199770443694e-09,HJB_CONVERGED,True,True,True
14,24,云南,True,False,14,2.576476365589997e-09,HJB_CONVERGED,True,True,False
14,25,西藏,True,False,16,2.702043477853522e-09,HJB_CONVERGED,True,True,False
14,26,陕西,False,True,100,0.3598196312513091,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
14,27,甘肃,True,False,14,2.157208189856874e-09,HJB_CONVERGED,True,True,True
14,28,青海,True,False,12,3.088144939766835e-08,HJB_CONVERGED,True,True,False
14,29,宁夏,True,False,23,4.049081070434113e-10,HJB_CONVERGED,True,True,True
14,30,新疆,True,False,16,2.6585738055473485e-09,HJB_CONVERGED,True,True,True
15,0,北京,True,False,25,2.746911365036908e-08,HJB_CONVERGED,True,True,True
15,1,天津,True,False,13,1.8391236977777226e-08,HJB_CONVERGED,True,True,False
15,2,河北,True,False,13,1.597120347085479e-08,HJB_CONVERGED,True,True,True
15,3,山西,True,False,13,3.6990000840120274e-08,HJB_CONVERGED,True,True,True
15,4,内蒙古,True,False,13,5.071519604271657e-08,HJB_CONVERGED,True,True,False
15,5,辽宁,True,False,15,5.514926293415101e-09,HJB_CONVERGED,True,True,True
15,6,吉林,True,False,12,1.8760139219864413e-08,HJB_CONVERGED,True,True,False
15,7,黑龙江,True,False,26,8.546076735171937e-09,HJB_CONVERGED,True,True,True
15,8,上海,True,False,25,5.483975229481075e-08,HJB_CONVERGED,True,True,False
15,9,江苏,True,False,15,9.48058520577888e-10,HJB_CONVERGED,True,True,False
15,10,浙江,True,False,15,2.2008750377722208e-10,HJB_CONVERGED,True,True,False
15,11,安徽,True,False,13,7.823208081347843e-08,HJB_CONVERGED,True,True,True
15,12,福建,True,False,15,1.684248296385249e-10,HJB_CONVERGED,True,True,False
15,13,江西,True,False,14,5.103157896257926e-10,HJB_CONVERGED,True,True,True
15,14,山东,True,False,90,3.5223108874049558e-09,HJB_CONVERGED,True,True,True
15,15,河南,True,False,13,6.539957908557881e-09,HJB_CONVERGED,True,True,True
15,16,湖北,True,False,13,4.066845527006535e-09,HJB_CONVERGED,True,True,True
15,17,湖南,True,False,13,2.806790844189777e-08,HJB_CONVERGED,True,True,True
15,18,广东,True,False,13,8.831595454950047e-09,HJB_CONVERGED,True,True,True
15,19,广西,True,False,13,1.898343748862885e-08,HJB_CONVERGED,True,True,True
15,20,海南,True,False,13,1.2273455585187776e-08,HJB_CONVERGED,True,True,False
15,21,重庆,True,False,13,7.838439675111886e-09,HJB_CONVERGED,True,True,True
15,22,四川,True,False,14,1.5174688172692186e-09,HJB_CONVERGED,True,True,True
15,23,贵州,True,False,14,2.367587015328354e-09,HJB_CONVERGED,True,True,True
15,24,云南,True,False,14,2.461868486847152e-09,HJB_CONVERGED,True,True,False
15,25,西藏,True,False,16,2.7011974879087575e-09,HJB_CONVERGED,True,True,False
15,26,陕西,True,False,52,6.539968566698917e-11,HJB_CONVERGED,True,True,True
15,27,甘肃,True,False,14,2.1355561763414244e-09,HJB_CONVERGED,True,True,True
15,28,青海,True,False,12,3.1614036277716195e-08,HJB_CONVERGED,True,True,False
15,29,宁夏,True,False,13,2.2071907856968664e-08,HJB_CONVERGED,True,True,True
15,30,新疆,True,False,16,2.6577353651191515e-09,HJB_CONVERGED,True,True,True
16,0,北京,True,False,27,9.762368691212941e-11,HJB_CONVERGED,True,True,True
16,1,天津,True,False,13,1.696687679242359e-08,HJB_CONVERGED,True,True,False
16,2,河北,True,False,13,1.6543349801168006e-08,HJB_CONVERGED,True,True,True
16,3,山西,True,False,13,7.636197008054069e-08,HJB_CONVERGED,True,True,True
16,4,内蒙古,True,False,13,4.5258250036539494e-08,HJB_CONVERGED,True,True,False
16,5,辽宁,True,False,15,5.5059543591085e-09,HJB_CONVERGED,True,True,True
16,6,吉林,True,False,12,1.8694978454192324e-08,HJB_CONVERGED,True,True,False
16,7,黑龙江,True,False,26,7.772900545433004e-09,HJB_CONVERGED,True,True,True
16,8,上海,True,False,25,4.6730394664962205e-08,HJB_CONVERGED,True,True,False
16,9,江苏,True,False,15,9.580092275029983e-10,HJB_CONVERGED,True,True,False
16,10,浙江,True,False,15,4.6852123070095786e-08,HJB_CONVERGED,True,True,False
16,11,安徽,True,False,13,7.935687973414929e-08,HJB_CONVERGED,True,True,True
16,12,福建,True,False,14,6.428614973685853e-09,HJB_CONVERGED,True,True,False
16,13,江西,True,False,14,5.049973772486283e-10,HJB_CONVERGED,True,True,True
16,14,山东,False,True,100,0.001943524116240436,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
16,15,河南,True,False,13,6.290373111283998e-09,HJB_CONVERGED,True,True,True
16,16,湖北,True,False,13,3.96444121975037e-09,HJB_CONVERGED,True,True,True
16,17,湖南,True,False,13,2.8887709557778862e-08,HJB_CONVERGED,True,True,True
16,18,广东,True,False,13,8.886912539196601e-09,HJB_CONVERGED,True,True,True
16,19,广西,True,False,13,1.8989522398982217e-08,HJB_CONVERGED,True,True,True
16,20,海南,True,False,13,1.2229065760038793e-08,HJB_CONVERGED,True,True,False
16,21,重庆,True,False,13,7.895762710319332e-09,HJB_CONVERGED,True,True,True
16,22,四川,True,False,14,1.5305547940158704e-09,HJB_CONVERGED,True,True,True
16,23,贵州,True,False,14,2.3541657512282654e-09,HJB_CONVERGED,True,True,True
16,24,云南,True,False,14,2.39238984178769e-09,HJB_CONVERGED,True,True,False
16,25,西藏,True,False,16,2.701755263956329e-09,HJB_CONVERGED,True,True,False
16,26,陕西,True,False,20,8.698040177002042e-08,HJB_CONVERGED,True,True,True
16,27,甘肃,True,False,14,2.115108532763088e-09,HJB_CONVERGED,True,True,True
16,28,青海,True,False,12,3.140962423486826e-08,HJB_CONVERGED,True,True,False
16,29,宁夏,True,False,13,2.0364500308289735e-08,HJB_CONVERGED,True,True,True
16,30,新疆,True,False,16,2.658121722731721e-09,HJB_CONVERGED,True,True,True
17,0,北京,True,False,26,8.609646329205134e-11,HJB_CONVERGED,True,True,True
17,1,天津,True,False,12,1.6614555509164575e-08,HJB_CONVERGED,True,True,False
17,2,河北,True,False,13,1.6663694424323694e-08,HJB_CONVERGED,True,True,True
17,3,山西,True,False,13,7.653206113289457e-08,HJB_CONVERGED,True,True,True
17,4,内蒙古,True,False,12,4.24974260226918e-08,HJB_CONVERGED,True,True,False
17,5,辽宁,True,False,46,4.098918848782773e-08,HJB_CONVERGED,True,True,True
17,6,吉林,True,False,12,1.8602507090292875e-08,HJB_CONVERGED,True,True,False
17,7,黑龙江,True,False,15,3.548933591446257e-09,HJB_CONVERGED,True,True,True
17,8,上海,True,False,25,3.267146286844991e-08,HJB_CONVERGED,True,True,False
17,9,江苏,True,False,16,2.7382052181224026e-10,HJB_CONVERGED,True,True,False
17,10,浙江,True,False,16,1.227506984946558e-10,HJB_CONVERGED,True,True,False
17,11,安徽,True,False,13,7.981810590251825e-08,HJB_CONVERGED,True,True,True
17,12,福建,True,False,14,5.184112694678333e-09,HJB_CONVERGED,True,True,False
17,13,江西,True,False,14,5.011728809733995e-10,HJB_CONVERGED,True,True,True
17,14,山东,False,True,100,0.16567463632738022,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
17,15,河南,True,False,13,6.109861061531774e-09,HJB_CONVERGED,True,True,True
17,16,湖北,True,False,13,3.87123222367336e-09,HJB_CONVERGED,True,True,True
17,17,湖南,True,False,13,2.9216969288370365e-08,HJB_CONVERGED,True,True,True
17,18,广东,True,False,13,8.919954552766285e-09,HJB_CONVERGED,True,True,True
17,19,广西,True,False,13,1.8976592741637432e-08,HJB_CONVERGED,True,True,True
17,20,海南,True,False,13,1.2176363028970627e-08,HJB_CONVERGED,True,True,False
17,21,重庆,True,False,13,7.921314271186475e-09,HJB_CONVERGED,True,True,True
17,22,四川,True,False,14,1.535931382079525e-09,HJB_CONVERGED,True,True,True
17,23,贵州,True,False,14,2.344754612693123e-09,HJB_CONVERGED,True,True,True
17,24,云南,True,False,14,2.3285253725191524e-09,HJB_CONVERGED,True,True,False
17,25,西藏,True,False,27,2.8258013706761176e-09,HJB_CONVERGED,True,True,False
17,26,陕西,True,False,16,1.9747528057223462e-09,HJB_CONVERGED,True,True,True
17,27,甘肃,True,False,14,2.10485451290765e-09,HJB_CONVERGED,True,True,True
17,28,青海,True,False,12,3.184919306065126e-08,HJB_CONVERGED,True,True,False
17,29,宁夏,True,False,12,4.1602665312723275e-08,HJB_CONVERGED,True,True,True
17,30,新疆,True,False,28,4.447109347438527e-11,HJB_CONVERGED,True,True,True
18,0,北京,True,False,26,8.322231792590173e-11,HJB_CONVERGED,True,True,True
18,1,天津,True,False,12,1.6521604528918488e-08,HJB_CONVERGED,True,True,False
18,2,河北,True,False,13,1.6758818777162787e-08,HJB_CONVERGED,True,True,True
18,3,山西,True,False,13,7.680802971421485e-08,HJB_CONVERGED,True,True,True
18,4,内蒙古,True,False,12,4.152242150112784e-08,HJB_CONVERGED,True,True,False
18,5,辽宁,True,False,41,1.1279643885586665e-10,HJB_CONVERGED,True,True,True
18,6,吉林,True,False,12,1.8584236372021223e-08,HJB_CONVERGED,True,True,False
18,7,黑龙江,True,False,15,3.5350868898831322e-09,HJB_CONVERGED,True,True,True
18,8,上海,True,False,25,3.1673983880153855e-08,HJB_CONVERGED,True,True,False
18,9,江苏,True,False,16,2.7518298750806025e-10,HJB_CONVERGED,True,True,False
18,10,浙江,True,False,16,1.2719425512841553e-10,HJB_CONVERGED,True,True,False
18,11,安徽,True,False,13,8.002412199559217e-08,HJB_CONVERGED,True,True,True
18,12,福建,True,False,14,5.0566884013392155e-09,HJB_CONVERGED,True,True,False
18,13,江西,True,False,14,5.001923319980506e-10,HJB_CONVERGED,True,True,True
18,14,山东,False,True,100,0.03776767727515207,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
18,15,河南,True,False,13,6.0697087356231805e-09,HJB_CONVERGED,True,True,True
18,16,湖北,True,False,13,3.8537466551247235e-09,HJB_CONVERGED,True,True,True
18,17,湖南,True,False,13,2.9377934751551038e-08,HJB_CONVERGED,True,True,True
18,18,广东,True,False,13,8.930924000338791e-09,HJB_CONVERGED,True,True,True
18,19,广西,True,False,13,1.8977542204368092e-08,HJB_CONVERGED,True,True,True
18,20,海南,True,False,13,1.2166939455937609e-08,HJB_CONVERGED,True,True,False
18,21,重庆,True,False,13,7.931947987316335e-09,HJB_CONVERGED,True,True,True
18,22,四川,True,False,14,1.53822687920524e-09,HJB_CONVERGED,True,True,True
18,23,贵州,True,False,14,2.3420243522309647e-09,HJB_CONVERGED,True,True,True
18,24,云南,True,False,14,2.31511521064931e-09,HJB_CONVERGED,True,True,False
18,25,西藏,True,False,27,2.806918697473293e-09,HJB_CONVERGED,True,True,False
18,26,陕西,True,False,16,2.1206614242430533e-09,HJB_CONVERGED,True,True,True
18,27,甘肃,True,False,14,2.10133022093828e-09,HJB_CONVERGED,True,True,True
18,28,青海,True,False,12,3.188087971395248e-08,HJB_CONVERGED,True,True,False
18,29,宁夏,True,False,12,4.138370313100381e-08,HJB_CONVERGED,True,True,True
18,30,新疆,True,False,27,9.308223658521797e-08,HJB_CONVERGED,True,True,True
19,0,北京,True,False,26,6.015410392024023e-11,HJB_CONVERGED,True,True,True
19,1,天津,True,False,12,9.461611494288036e-09,HJB_CONVERGED,True,True,False
19,2,河北,True,False,13,5.290706539540224e-09,HJB_CONVERGED,True,True,True
19,3,山西,True,False,13,7.731374340735897e-08,HJB_CONVERGED,True,True,True
19,4,内蒙古,True,False,12,4.0340394136251234e-08,HJB_CONVERGED,True,True,False
19,5,辽宁,True,False,24,3.8476839492318504e-09,HJB_CONVERGED,True,True,True
19,6,吉林,True,False,12,1.8634918053095362e-08,HJB_CONVERGED,True,True,False
19,7,黑龙江,True,False,12,6.101883442966027e-08,HJB_CONVERGED,True,True,True
19,8,上海,True,False,27,8.464118295137268e-11,HJB_CONVERGED,True,True,False
19,9,江苏,True,False,16,2.8877833457841007e-10,HJB_CONVERGED,True,True,False
19,10,浙江,True,False,16,4.848574874927181e-10,HJB_CONVERGED,True,True,False
19,11,安徽,True,False,13,8.064324630296937e-08,HJB_CONVERGED,True,True,True
19,12,福建,True,False,15,1.4385442614894828e-08,HJB_CONVERGED,True,True,False
19,13,江西,True,False,14,4.959859190023508e-10,HJB_CONVERGED,True,True,True
19,14,山东,False,True,100,0.35314257548986827,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
19,15,河南,True,False,13,5.888304510648368e-09,HJB_CONVERGED,True,True,True
19,16,湖北,True,False,13,3.764114797633056e-09,HJB_CONVERGED,True,True,True
19,17,湖南,True,False,13,2.98469378101629e-08,HJB_CONVERGED,True,True,True
19,18,广东,True,False,13,8.969571752004413e-09,HJB_CONVERGED,True,True,True
19,19,广西,True,False,13,1.896839840753728e-08,HJB_CONVERGED,True,True,True
19,20,海南,True,False,13,1.2113115843703781e-08,HJB_CONVERGED,True,True,False
19,21,重庆,True,False,13,7.965823556332907e-09,HJB_CONVERGED,True,True,True
19,22,四川,True,False,14,1.5450201118483164e-09,HJB_CONVERGED,True,True,True
19,23,贵州,True,False,14,2.3309687513517474e-09,HJB_CONVERGED,True,True,True
19,24,云南,True,False,14,2.2492545603824965e-09,HJB_CONVERGED,True,True,False
19,25,西藏,True,False,15,3.3144291755604627e-09,HJB_CONVERGED,True,True,False
19,26,陕西,True,False,13,1.1490194573582357e-08,HJB_CONVERGED,True,True,True
19,27,甘肃,True,False,14,2.088134998246005e-09,HJB_CONVERGED,True,True,True
19,28,青海,True,False,12,3.212215293757481e-08,HJB_CONVERGED,True,True,False
19,29,宁夏,True,False,12,4.040893752943475e-08,HJB_CONVERGED,True,True,True
19,30,新疆,True,False,15,8.660474692945286e-08,HJB_CONVERGED,True,True,True
20,0,北京,True,False,26,4.6781245544025296e-11,HJB_CONVERGED,True,True,True
20,1,天津,True,False,12,9.357508989893404e-09,HJB_CONVERGED,True,True,False
20,2,河北,True,False,13,5.300151428855315e-09,HJB_CONVERGED,True,True,True
20,3,山西,True,False,13,7.743780683355794e-08,HJB_CONVERGED,True,True,True
20,4,内蒙古,True,False,12,4.5528457892629604e-08,HJB_CONVERGED,True,True,False
20,5,辽宁,True,False,24,3.814172533367355e-09,HJB_CONVERGED,True,True,True
20,6,吉林,True,False,12,1.863089860165701e-08,HJB_CONVERGED,True,True,False
20,7,黑龙江,True,False,12,6.104087635350197e-08,HJB_CONVERGED,True,True,True
20,8,上海,True,False,27,8.642331295050099e-11,HJB_CONVERGED,True,True,False
20,9,江苏,True,False,16,2.893152384331188e-10,HJB_CONVERGED,True,True,False
20,10,浙江,True,False,16,4.904037176345355e-10,HJB_CONVERGED,True,True,False
20,11,安徽,True,False,13,8.07391384860523e-08,HJB_CONVERGED,True,True,True
20,12,福建,True,False,15,1.4369044176731904e-08,HJB_CONVERGED,True,True,False
20,13,江西,True,False,14,4.955431620601303e-10,HJB_CONVERGED,True,True,True
20,14,山东,False,True,100,0.16004225127433447,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
20,15,河南,True,False,13,5.870924635331676e-09,HJB_CONVERGED,True,True,True
20,16,湖北,True,False,13,3.756615463146318e-09,HJB_CONVERGED,True,True,True
20,17,湖南,True,False,13,2.992349967811947e-08,HJB_CONVERGED,True,True,True
20,18,广东,True,False,13,8.974716525500526e-09,HJB_CONVERGED,True,True,True
20,19,广西,True,False,13,1.896880741369955e-08,HJB_CONVERGED,True,True,True
20,20,海南,True,False,13,1.2108754443573844e-08,HJB_CONVERGED,True,True,False
20,21,重庆,True,False,13,7.97070454083837e-09,HJB_CONVERGED,True,True,True
20,22,四川,True,False,14,1.5460441815662307e-09,HJB_CONVERGED,True,True,True
20,23,贵州,True,False,14,2.3296835571784413e-09,HJB_CONVERGED,True,True,True
20,24,云南,True,False,14,2.243219388020634e-09,HJB_CONVERGED,True,True,False
20,25,西藏,True,False,15,3.3146640987524734e-09,HJB_CONVERGED,True,True,False
20,26,陕西,True,False,13,1.0147791495995762e-08,HJB_CONVERGED,True,True,True
20,27,甘肃,True,False,14,2.086524286681879e-09,HJB_CONVERGED,True,True,True
20,28,青海,True,False,12,3.210364818428957e-08,HJB_CONVERGED,True,True,False
20,29,宁夏,True,False,12,4.034645506578727e-08,HJB_CONVERGED,True,True,True
20,30,新疆,True,False,15,8.661219830230493e-08,HJB_CONVERGED,True,True,True
21,0,北京,True,False,25,3.0347413471076834e-10,HJB_CONVERGED,True,True,True
21,1,天津,True,False,12,9.725046101749513e-09,HJB_CONVERGED,True,True,False
21,2,河北,True,False,24,2.849231073298597e-09,HJB_CONVERGED,True,True,True
21,3,山西,True,False,99,6.8939238762055766e-09,HJB_CONVERGED,True,True,True
21,4,内蒙古,True,False,12,4.501784056643032e-08,HJB_CONVERGED,True,True,False
21,5,辽宁,False,True,100,0.05874575415848571,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
21,6,吉林,True,False,12,1.8768008924752166e-08,HJB_CONVERGED,True,True,False
21,7,黑龙江,True,False,12,3.754808508560359e-08,HJB_CONVERGED,True,True,True
21,8,上海,True,False,26,9.639933296057279e-11,HJB_CONVERGED,True,True,False
