turn,province_index,province_name,Ktarget_2018_MU,Kt_supply_private_MU,GovInv_before_MU,GovInv_after_MU,firm_K_total_MU,firm_K_total_over_Ktarget,private_K_over_Ktarget,GovInv_before_over_Ktarget,GovInv_after_over_Ktarget,Ltarget_proxy_NU,firm_Lt_supply,firm_Lt_over_population_proxy,net_destination_labor_gain_loss_NU,top_origin_index,top_origin_province,top_origin_contribution,top_origin_share_of_destination_supply,A,B,L,C,firm_ra0,firm_ra_used,household_rah,firm_wage_raw,firm_wage_used,household_composite_wage,Y,Zt,nk_gap,yt_gap,GDP_level_gap,govinv_action,kfe_diagnostic_status,hjb_converged,hjb_iterations,hjb_statistic,hjb_acceptance_classification,downstream_kfe_attempted,downstream_kfe_returned,continuation_status
7,18,广东,191259406.86816654,202006.37349424604,231423882.31048155,231423882.31048155,231625888.6839758,1.2110561905257478,0.0010561905257475115,1.2100000000000002,1.2100000000000002,1234800.0,5709480.202408376,4.623809687729492,4474680.202408376,18,广东,537048.1307159942,0.09406252612794003,7.319418993570155,4.667193628662855,0.6825703882700869,8.908242022505235,0.3249912382834335,0.09,0.08628681949622141,5.0382726274895875,1.3,14.800957521904905,106978386.94246915,1.2181585898566896,0.10852882133919595,0.014694461221303579,0.07037043242165852,NONE,DIAGNOSTIC_ONLY,True,13,8.256917816140685e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,19,广西,67306708.83876626,211947.46065596605,81441117.69490719,81441117.69490719,81653065.15556316,1.2131489797126125,0.0031489797126121235,1.2100000000000002,1.2100000000000002,494700.0,5599484.684295542,11.318950241147244,5104784.684295542,18,广东,523163.2692064105,0.09343060990481636,7.329119999320932,4.660521296611825,0.687653733539444,8.50381713264947,0.16521054586967535,0.09,0.08756488648564288,0.9842218167283662,0.9842218167283662,14.048658113370953,21166465.801952977,0.522984187050293,0.11058671195247793,0.014219978862606508,0.07839216835065455,NONE,DIAGNOSTIC_ONLY,True,13,1.8954964264850105e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,20,海南,14673330.466888333,214530.46919845566,17754729.864934884,17754729.864934884,17969260.33413334,1.2246204346506449,0.014620434650644762,1.2100000000000002,1.2100000000000002,98200.0,5504195.342352345,56.05086906672449,5405995.342352345,18,广东,512034.7363190185,0.09302626532513082,7.340406518782926,4.654912504225793,0.6950052044252444,8.109039868656645,0.18979411526913045,0.09,0.08665800033291936,0.24882425102275205,0.8,13.239710019818377,5252464.219615583,0.398482975879137,0.09751204433402227,0.017448071849997637,0.06959582536411979,NONE,DIAGNOSTIC_ONLY,True,13,1.283394146511796e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,21,重庆,50663834.63130832,211709.9511780862,61303239.90388308,61303239.90388308,61514949.855061166,1.2141787194498552,0.004178719449855016,1.2100000000000002,1.2100000000000002,316300.0,5747803.090602627,18.17199838951194,5431503.090602627,18,广东,523710.4488547197,0.09111489043717595,7.318454051903881,4.668022801279499,0.682224600941292,8.953428704128012,0.25775195226910114,0.09,0.0859279170124764,1.073787562918222,1.073787562918222,14.87675009210004,23261204.98652314,0.7035229910213607,0.10276291399435533,0.006799830120277184,0.07746632450729729,NONE,DIAGNOSTIC_ONLY,True,13,7.682580349666068e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,22,四川,94830047.41899477,213199.6394128507,114744357.3769837,114744357.3769837,114957557.01639655,1.2122482287546572,0.0022482287546567873,1.2100000000000004,1.2100000000000004,832100.0,5836307.335298857,7.0139494475409885,5004207.335298857,18,广东,530046.11176318,0.09081874570884609,7.319327178208425,4.665548772983527,0.6803637317429702,8.888339169964683,0.2743239179353749,0.09,0.08906204030438919,2.092062997936823,1.3,14.866246032313361,45919909.580067694,0.8719158465274813,0.10719332068176013,0.014970654286558638,0.07034176835324368,NONE,DIAGNOSTIC_ONLY,True,14,1.3603536075379452e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,23,贵州,39447014.665611394,215262.66258204592,47730887.7453898,47730887.7453898,47946150.407971844,1.2154570076951785,0.00545700769517813,1.2100000000000002,1.2100000000000002,382200.0,5443029.543251248,14.241312253404626,5060829.543251248,18,广东,500236.5579773086,0.09190406813013652,7.324265109957902,4.6620344747867986,0.6829210632743079,8.67811774611732,0.23005551700508584,0.09,0.08979017926137503,0.7972265222050376,0.8,14.47482596652234,16422843.079653323,0.6055821676252021,0.14803062055342253,0.008699210295179283,0.06966906440698506,NONE,DIAGNOSTIC_ONLY,True,14,2.4507036400223114e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,24,云南,68611984.86091176,211197.211832564,83020501.68170324,83020501.68170324,83231698.89353581,1.2130781387866962,0.0030781387866958944,1.2100000000000002,1.2100000000000002,470300.0,5629751.129027474,11.970553112965073,5159451.129027474,18,广东,518879.8703439689,0.09216746148308055,7.331937355432919,4.659429972951619,0.689815801420078,8.408187026419727,0.17366951409989673,0.09,0.0868977675987508,1.0422328482666128,1.0422328482666128,13.835661534764435,22507552.553456955,0.5475416212383951,0.10639519080563731,0.009956214390652418,0.0779169446020207,NONE,DIAGNOSTIC_ONLY,True,14,3.2642293312790116e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,25,西藏,6325734.326183821,214880.37832762275,7654138.534682425,7654138.534682425,7869018.913010048,1.2439692385496146,0.033969238549614436,1.2100000000000002,1.2100000000000002,35400.0,5428872.754027277,153.3579874019005,5393472.754027277,18,广东,480368.19802243635,0.08848396707513302,8.162349011358522,1.949226675684545,0.6608311061756453,7.686945077193922,0.12731718022973187,0.09,0.084669706555134,0.07834184268732051,0.8,11.750408452290555,1654158.8378455949,0.23167477142446477,0.09045536322073544,0.017021086803856722,0.06830201359183352,NONE,DIAGNOSTIC_ONLY,True,16,2.700363044283449e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,26,陕西,73897910.2910824,208613.8181145304,89416471.45220971,89416471.45220971,89625085.27032425,1.212823000234957,0.0028230002349566414,1.2100000000000002,1.2100000000000002,393100.0,5846495.69374378,14.872794947198628,5453395.69374378,18,广东,524845.7102033073,0.08977099064058738,7.313848166914241,4.672140888873813,0.6806706637362793,9.179301916645313,0.18689020296588854,0.09,0.08403762092568115,1.1526004617045766,1.1526004617045766,15.250119799256703,25802140.16876106,0.5884705095000275,0.09700399552517625,0.0033297217085488384,0.0776981011849962,NONE,DIAGNOSTIC_ONLY,True,21,4.770721595548366e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,27,甘肃,25177704.67938732,215499.17307980778,30465022.662058663,30465022.662058663,30680521.83513847,1.21855912704609,0.008559127046089882,1.2100000000000002,1.2100000000000002,251500.0,5509520.878443131,21.906643651861355,5258020.878443131,18,广东,488422.93627568847,0.08865070975349602,7.326603434690609,4.660441445895282,0.6842386878277809,8.581296173054755,0.1826859405635149,0.09,0.09,0.4103835756397092,0.8,14.290183638784006,8670206.956981732,0.4430807676000297,0.11598233246903611,0.008542235188414016,0.06985438938089761,NONE,DIAGNOSTIC_ONLY,True,14,2.297065648804164e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,28,青海,17578407.529567722,213158.87555333175,21269873.110776946,21269873.110776946,21483031.98633028,1.222126176685504,0.01212617668550398,1.2100000000000002,1.2100000000000002,58700.0,5506417.838752116,93.80609606051306,5447717.838752116,18,广东,483086.4128123195,0.08773152110116625,7.3385967604433295,4.662505830225802,0.706734575504279,8.232569372831325,0.07399253957356268,0.07399253957356268,0.07198103232001518,0.13558545869802363,0.8,12.973976945193025,2939591.0377652324,0.19545065696033515,0.0987316910950169,0.01747932412236486,0.06972017385925477,NONE,DIAGNOSTIC_ONLY,True,25,1.12303766286459e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,29,宁夏,18640640.44456374,213196.06552678047,22555174.937922128,22555174.937922128,22768371.003448907,1.2214371641983448,0.011437164198344691,1.2100000000000002,1.2100000000000002,71000.0,5610966.009855984,79.02769027966174,5539966.009855984,18,广东,491342.1246968699,0.0875681876942044,7.327884232650396,4.670324611335602,0.6914659425364365,8.821340613320546,0.09430911776730555,0.09,0.07895475358960681,0.17077384585703345,0.8,14.331826740628538,3755147.902636028,0.23801869629110745,0.09873536708081931,0.01758415469387331,0.06978175107857898,NONE,DIAGNOSTIC_ONLY,True,25,5.827266269520237e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
7,30,新疆,49250553.031937115,210147.02938976337,59593169.16864392,59593169.16864392,59803316.19803368,1.2142668968458792,0.004266896845878888,1.2100000000000002,1.2100000000000002,252000.0,5139946.0261816,20.39661121500635,4887946.0261816,18,广东,451403.97694485664,0.08782270760150353,8.175308044503105,1.954167197430515,0.6677134922684217,7.346125012497222,0.14239347335325725,0.09,0.08353064536958907,0.6910972962517864,0.8,11.090389458632954,13703221.693609463,0.43574077683370127,0.14743538660971622,0.008062738852168128,0.0697785761713634,NONE,DIAGNOSTIC_ONLY,True,16,2.659289233264417e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,0,北京,58719043.066994764,215268.11455050827,71050042.11106367,78155046.32217005,71265310.22561418,1.2136660698694444,0.003666069869444241,1.2100000000000002,1.3310000000000004,219200.0,5875112.756781937,26.80252170064752,5655912.756781937,18,广东,521144.20355624735,0.0887036938916048,7.319529669679012,4.6747831254370285,0.6868723767818614,9.144668139153358,0.3521338099638293,0.09,0.07859099398504396,1.6232724090109996,1.3,14.95106743521858,35415692.80078005,0.9554052170905317,0.04087471387400399,0.0005247118215182534,0.06976659218208336,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,26,8.56617119460168e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,1,天津,64593598.72309723,212498.55894230938,78158254.45494765,85974079.90044242,78370753.01388995,1.2132897773640583,0.0032897773640582846,1.2100000000000002,1.3310000000000002,138300.0,5462708.639182673,39.49897786827674,5324408.639182673,18,广东,482840.6390956249,0.08838850302802663,7.306681755410965,4.677069751130238,0.6966409585136867,9.305208705593099,0.10686245391556298,0.09,0.0648996410426864,0.6704673324641571,0.8,14.762429646235216,14286609.282756539,0.36621317102345036,0.05672078061301189,0.0007017879261653759,0.06912491171501234,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,22,4.12554630457862e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,2,河北,113705229.18254791,214757.68646926183,137583327.31088302,151341660.04197133,137798084.99735227,1.211888723043023,0.0018887230430227565,1.2100000000000004,1.3310000000000004,742600.0,5909750.687589085,7.958188375422953,5167150.687589085,18,广东,525951.4711183703,0.08899723506490848,7.314017868971414,4.670361687649237,0.6790968848153731,9.134505213212229,0.15919793305732238,0.09,0.08640745075814814,1.5240272744641719,1.3,15.255358788414496,34761980.89861493,0.5755240592260582,0.0426789689992062,0.0005732941122842394,0.06977715985471211,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.2965046369828315e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,3,山西,53478727.38884524,218930.93411607185,64709260.14050276,71180186.15455304,64928191.07461883,1.2140937947629948,0.0040937947629946245,1.2100000000000002,1.3310000000000004,350200.0,5474348.533918474,15.632063203650697,5124148.533918474,18,广东,486243.0843833274,0.08882209113479304,7.316441809008554,4.668873623014603,0.6806037858544888,9.030471456813823,0.16735817310452641,0.09,0.08643518860680327,0.8095533376224284,0.8095533376224284,15.049427007857739,17074267.62070296,0.5025998239331836,0.054268384893464194,0.00016216547625869104,0.06994364120433882,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,3.195007991507737e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,4,内蒙古,82165502.99427319,211038.119998045,99420258.62307058,109362284.48537765,99631296.74306862,1.2125684516288153,0.0025684516288150033,1.2100000000000004,1.3310000000000006,242200.0,5420527.422089857,22.38037746527604,5178327.422089857,18,广东,478348.5414429154,0.08824760105327362,7.32736033384383,4.674328191357342,0.6947844281179995,8.95347878248732,0.10044661237087549,0.09,0.07370345812611656,0.8160430557657975,0.8160430557657975,14.381855577835498,17278221.62737163,0.37174516284736714,0.052364346770771064,0.000548603361751443,0.07046872691388484,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,25,1.0972778241580272e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,5,辽宁,90061052.78222083,213191.93388454322,108973873.8664872,119871261.25313593,109187065.80037175,1.2123671934459848,0.002367193445984566,1.21,1.3310000000000002,429100.0,5699105.367119204,13.281531967185282,5270005.367119204,18,广东,503801.8825067432,0.08840016986059095,7.331877247898025,4.663838316927635,0.6922635715768601,8.525938304025892,0.1438176732509753,0.09,0.0825476908346757,1.1476682935367402,1.1476682935367402,13.900954918868598,25321426.31367772,0.5025462519139362,0.04121735929579806,0.001092950353298594,0.07702627820240826,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,7.658929490617084e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,6,吉林,66308917.7271201,214306.2413185973,80233790.44981535,88257169.49479689,80448096.69113395,1.2132319369500277,0.003231936950027264,1.2100000000000004,1.3310000000000004,248400.0,5350496.294659791,21.53984015563523,5102096.294659791,18,广东,469019.83977297856,0.08765912804034584,7.346980982936405,4.662131894379076,0.7019856078372085,8.206902374877195,0.08319927253795059,0.08319927253795059,0.07865487262266735,0.5736593331858023,0.8,13.122880711857853,12032594.291529624,0.3041857310049378,0.05523690814376003,0.0006959382936718717,0.06920278408445357,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,25,5.0817188235185995e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,7,黑龙江,58424879.89838116,216067.4293449021,70694104.67704122,77763515.14474535,70910172.10638613,1.2136982092170447,0.0036982092170443456,1.2100000000000002,1.3310000000000004,332700.0,5241621.094155703,15.7547973975224,4908921.094155703,18,广东,457544.55986788915,0.08729065906309819,9.548625050163604,-1.997854364821776,0.7322528921786459,8.635769085321192,0.11516584186851667,0.09,0.0848797647218627,0.6728512604322884,0.8,12.168560736975806,13733109.27288744,0.3831243366419138,0.05784637290617689,0.0007495614104616743,0.06901562860603594,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,False,100,0.6293675726381389,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,8,上海,66125294.30800852,214355.98874370556,80011606.11269031,88012766.72395936,80225962.10143402,1.2132416640407717,0.00324166404077153,1.21,1.3310000000000002,247500.0,5875185.042294706,23.738121383008913,5627685.042294706,18,广东,533205.843274731,0.09075558291972938,7.3194505023698255,4.674759937319008,0.6868092951929379,9.145257164203894,0.3384388451780164,0.09,0.07863923747519741,1.7609973112409278,1.3,14.954355173808166,38524836.93254101,0.9522831966074338,0.04104256146777052,0.0005225403453915645,0.0697837079107686,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,28,6.936851093541918e-11,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,9,江苏,203535217.25929242,198898.9999728121,246277612.88374388,270905374.1721183,246476511.8837167,1.2109772215474606,0.0009772215474603883,1.2100000000000002,1.3310000000000004,844600.0,5759894.08265672,6.819670947971489,4915294.08265672,18,广东,518687.1544600751,0.09005150911053446,7.310589715713885,4.677191064654584,0.6808387965435775,9.417555611852107,0.2775027866012504,0.09,0.08042754818232495,4.593295503303564,1.3,15.571078103928796,99709880.82087713,1.0819969638759692,0.042855659813667346,0.0005907158020831416,0.06976127290990375,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,1.2096581514242644e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,10,浙江,124249656.20818298,210355.70641780755,150342084.0119014,165376292.41309157,150552439.7183192,1.2116930083578288,0.0016930083578287898,1.21,1.3310000000000002,627300.0,5813325.211795724,9.26721698038534,5186025.211795724,18,广东,528774.1250259345,0.09095897885654282,7.313731363038178,4.672768125577616,0.6810438517545045,9.199514232807525,0.2835611009977154,0.09,0.08335197667456593,2.8355565867892385,1.3,15.262244251535583,62049741.126445346,0.9664834083119189,0.042439407917780114,0.0005673460474890923,0.06977147872939482,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,5.1189268601703475e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,11,安徽,70182433.35888097,220739.31442002027,84920744.36424598,93412818.8006706,85141483.678666,1.2131452217293646,0.0031452217293643846,1.2100000000000002,1.3310000000000004,607600.0,5929589.552080705,9.75903481250939,5321989.552080705,18,广东,537258.5664638123,0.09060636689014792,7.312543855442952,4.669999367403802,0.6760313290654898,9.190034831128838,0.29569822000211227,0.09,0.08895760923725755,1.633981350787738,1.3,15.464342061617733,36382934.244971335,0.8586425017266467,0.042193293550904176,0.0005349621489778578,0.06974335418854949,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,5.718110607233484e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,12,福建,87795538.11850408,213285.8628881091,106232601.12338994,116855861.23572895,106445886.98627806,1.2124293474071568,0.002429347407156632,1.2100000000000002,1.3310000000000002,410400.0,5853021.381337108,14.261748005207378,5442621.381337108,18,广东,542995.2754179421,0.09277179084794257,7.319847631196918,4.670415645070309,0.6853676386880216,8.983080904786584,0.26501733426002655,0.09,0.0822722863651837,1.8715726731192606,1.3,14.789261166707394,41388056.00846745,0.8311549830556846,0.041762799244659865,0.0005346096957988822,0.06979605995862914,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,17,2.2318688674971554e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,13,江西,51050047.92908307,221433.34003439202,61770557.99419053,67947613.79360959,61991991.334224924,1.214337573597228,0.004337573597227556,1.2100000000000002,1.3310000000000004,451300.0,5802931.214558084,12.858256624325469,5351631.214558084,18,广东,532540.3560477742,0.09177092341052837,7.315709653583396,4.667856082340945,0.6779641553315636,9.047011725056251,0.2689994786361739,0.09,0.08911946228742403,1.114470787608546,1.114470787608546,15.184717593462116,24412500.665318698,0.7323123716242852,0.0428232946698508,0.0006840304853900081,0.07465941783807795,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,1.844737695932963e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,14,山东,210016973.07581103,195256.25167538007,254120537.42173138,279532591.16390455,254315793.67340675,1.2109297165310773,0.0009297165310772159,1.2100000000000002,1.3310000000000004,1007700.0,5806869.895633117,5.762498655982055,4799169.895633117,18,广东,517307.8921107739,0.089085497248664,9.194937285021672,-1.233099929362972,0.6365614961706028,9.780069831385763,0.18059243612365103,0.09,0.082647900974598,3.1950108205308654,1.3,15.572744721794319,71297294.09991412,0.7543980292627841,0.04310789260624137,0.0006170530642383154,0.06974449840753749,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,False,100,0.08109463792040295,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,15,河南,168320556.01470312,208746.4074864794,203667872.7777908,224034660.05556992,203876619.18527728,1.2112401718033077,0.0012401718033075236,1.2100000000000002,1.3310000000000004,986400.0,5870259.364456237,5.951195624955634,4883859.364456237,18,广东,526855.116720288,0.08974988735767565,7.308771803441973,4.6742937679882255,0.6766638327554718,9.379150788353048,0.16660888070435778,0.09,0.08521732719245134,2.361346566588824,1.3,15.695893952350342,53420172.727592774,0.6635279542513745,0.04306788718929355,0.0005836548282323051,0.06977490598132352,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,9.670293454888679e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,16,湖北,101805153.6623069,214123.45901228685,123184235.93139137,135502659.52453053,123398359.39040366,1.2121032673819496,0.0021032673819495005,1.2100000000000002,1.3310000000000004,591700.0,5900307.582701041,9.971789053069193,5308607.582701041,18,广东,537936.8469265618,0.09117098378120572,7.30978614987012,4.67374295597029,0.6773764576846825,9.335438347467386,0.24568528919381152,0.09,0.08512123542318902,2.0087845165504423,1.3,15.604804947379515,44954422.45061982,0.807779688666971,0.042277089359234576,0.0005500644550795464,0.06978302914234957,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,5.391703084001165e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,17,湖南,93791807.14892803,217149.02038903057,113488086.65020293,124836895.31522323,113705235.67059197,1.212315223759835,0.002315223759834682,1.2100000000000002,1.3310000000000002,663500.0,5908236.741007381,8.904652209506226,5244736.741007381,18,广东,544825.4000138524,0.09221455129453009,7.313321243785951,4.6703211394659565,0.6780392045714295,9.157605100969956,0.22807180608034602,0.09,0.08720535153731024,1.728225077323625,1.3,15.332360344709972,38864797.47878543,0.741562643349993,0.04238789047171054,0.0005413967917152762,0.06978030313449968,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,2.265039977800143e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,18,广东,191259406.86816654,209110.73357049894,231423882.31048155,254566270.54152972,231632993.04405203,1.2110933356795082,0.001093335679507974,1.2100000000000002,1.3310000000000002,1234800.0,5696518.760851407,4.613312893465668,4461718.760851407,18,广东,537137.8922467151,0.09429230637106406,7.3195093981087975,4.667139808288777,0.682626357852607,8.904520830815981,0.32331534635237474,0.09,0.08628707416575497,5.0257104170769376,1.3,14.793585535198488,106917147.93137714,1.2181585898566896,0.04315756767933476,0.0005724428348778954,0.06975770653695368,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,8.326408451608813e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,19,广西,67306708.83876626,219052.03758021686,81441117.69490719,89585229.4643979,81660169.73248741,1.2132545349692403,0.0032545349692399564,1.2100000000000002,1.3310000000000002,494700.0,5586220.503524749,11.292137666312408,5091520.503524749,18,广东,523167.9877402798,0.09365330054733348,7.3290164216880935,4.660582027494719,0.6875902571306013,8.507795726858282,0.16438008822510963,0.09,0.08756505359170472,0.9823369562110759,0.9823369562110759,14.056517032081508,21154680.9171851,0.522984187050293,0.04404603072578017,0.0005567714930845291,0.07779175033295127,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.8937286405673603e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,20,海南,14673330.466888333,221634.980062488,17754729.864934884,19530202.851428375,17976364.844997372,1.2251046131321468,0.01510461313214658,1.2100000000000002,1.3310000000000002,98200.0,5492393.739830559,55.930689814975146,5394193.739830559,18,广东,512132.67262202123,0.09324398374939168,7.340526745798888,4.6548463592375695,0.6950756383673355,8.104875314711562,0.1896111833981163,0.09,0.08665822958199465,0.24924503980108687,0.8,13.23156780344105,5251044.1676350515,0.398482975879137,0.03948760669731288,0.0002703591916397574,0.06930665030139327,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.2770658752714326e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,21,重庆,50663834.63130832,218814.49927919038,61303239.90388308,67433563.89427139,61522054.40316227,1.214318948632127,0.004318948632126857,1.2100000000000002,1.3310000000000004,316300.0,5731101.408400667,18.119195094532618,5414801.408400667,18,广东,523436.7002746775,0.09133265370377538,7.318412776484134,4.668046963642931,0.6821987560018254,8.955130632524968,0.25637667408658504,0.09,0.0859281962537751,1.0718025666598299,1.0718025666598299,14.880138488316941,23245464.762600873,0.7035229910213607,0.04186527195703982,0.0006766727661523531,0.07673723238905694,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,7.692567915995596e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,22,四川,94830047.41899477,220304.13297854963,114744357.3769837,126218793.11468208,114964661.50996225,1.2123231469241516,0.0023231469241511947,1.2100000000000004,1.3310000000000004,832100.0,5823145.444114197,6.998131767953608,4991045.444114197,18,广东,530141.6044379884,0.09104041956805911,7.3194327396504155,4.665481434780992,0.680432642724258,8.883760674967043,0.2732642977873216,0.09,0.08906210471260106,2.0894980171760924,1.3,14.857121085537466,45894858.04186503,0.8719158465274813,0.04270204217496576,0.0005455485089530532,0.0697578449974483,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,1.3861525260949747e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,23,贵州,39447014.665611394,222367.19295087998,47730887.7453898,52503976.51992878,47953254.93834068,1.2156371108139836,0.005637110813983406,1.2100000000000002,1.3310000000000004,382200.0,5427352.504714026,14.200294360842559,5045152.504714026,18,广东,500093.6208780646,0.09214319881446785,7.324152429697936,4.662106089911978,0.6828489517517901,8.682803943292985,0.22847873300368085,0.09,0.08979019367402491,0.7947042830537298,0.8,14.484134158844371,16412236.1858372,0.6055821676252021,0.057584412027034126,0.0006458622154932314,0.06897820557520262,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,2.4671975573653526e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,24,云南,68611984.86091176,218301.77709354574,83020501.68170324,91322551.84987357,83238803.45879678,1.2131816857876374,0.0031816857876372593,1.2100000000000002,1.3310000000000004,470300.0,5613498.776503364,11.935995697434326,5143198.776503364,18,广东,518608.73058483924,0.09238600581077877,7.331871686542538,4.6594672831498345,0.6897760546720101,8.41062885222903,0.17287009873855397,0.09,0.08689798042290797,1.0411332856642022,1.0411332856642022,13.840476674227855,22491933.642562848,0.5475416212383951,0.04310439528734311,0.0006939408830440863,0.0771689339656354,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,3.3318339198729063e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
8,25,西藏,6325734.326183821,221984.88834818397,7654138.534682425,8419552.388150668,7876123.423030608,1.245092350848396,0.03509235084839592,1.2100000000000002,1.3310000000000004,35400.0,5416721.689504967,153.01473699166573,5381321.689504967,18,广东,480451.65338433126,0.08869786578018551,8.162569424005227,1.9493882820528556,0.6608643765670604,7.684938538946752,0.12738928724352422,0.09,0.08467007187757591,0.07862567615556536,0.8,11.746587957056375,1654289.8876235564,0.23167477142446477,0.03757567848117005,7.922442208285752e-05,0.0683866492014702,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,16,2.7007880376572757e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
