turn,variable,ranking_path,rank,province_index,province,i_b,i_a,i_z,b,a,z,boundary_label,focal_value,focal_abs,matched_other_value,control_value,raw_value,raw_minus_control,raw_over_control_abs,control_liquid_label,raw_liquid_label,control_transfer_label,raw_transfer_label,control_consumption,raw_consumption,control_transfer,raw_transfer,control_adjustment_cost,raw_adjustment_cost,control_effective_return,raw_effective_return,control_mu_a,raw_mu_a,control_mu_b,raw_mu_b,control_hjb_statistic,raw_hjb_statistic
3,transfer,C,1,22,四川,9,13,0,1.3157894736842102,6.842105263157895,0.8,interior,-828009.9277773291,828009.9277773291,-88.80762742253597,-828009.9277773291,-88.80762742253597,827921.1201499066,0.00010725430268804504,B,B,B,B,1000.0,1000.0,-828009.9277773291,-88.80762742253597,100203224104.51999,1161.566140280556,0.08970423262177674,0.5601004640088459,-828009.314011527,-84.97536108984387,-100202397093.12012,-2071.2881141415123,0.37435260416099303,5.390036317276525e-08
3,transfer,C,2,17,湖南,4,8,1,-0.5263157894736843,4.2105263157894735,1.3,interior,-491391.10422200477,491391.10422200477,1.2559649863932274,-491391.10422200477,1.2559649863932274,491392.36018699117,2.5559375731510944e-06,B,F,B,B,806.0664654812982,9.486253513092047,-491391.10422200477,1.2559649863932274,57348038249.88419,0.500240409812686,0.0899962565676959,0.5064237769796677,-491390.7252903982,3.3882756263076175,-57347547662.079765,4.835126616795339,0.16962513718325423,1.0820619491267875
3,transfer,C,3,1,天津,11,18,0,2.052631578947368,9.473684210526315,0.8,interior,438550.2580000919,438550.2580000919,12.326787342823371,438550.2580000919,12.326787342823371,-438537.93121274904,2.8108038059393384e-05,B,0,B,B,1000.0,8.984943245213318,438550.2580000919,12.326787342823371,20301156338.62022,17.271812277107998,0.0844676117943156,0.40893480146339656,438551.05821957206,16.200906514581863,-20301595887.382263,-29.598599619931367,0.4674884890777189,0.06854523889254538
3,transfer,C,4,1,天津,11,17,1,2.052631578947368,8.947368421052632,1.3,interior,288278.759353227,288278.759353227,-99.00205767351035,288278.759353227,-99.00205767351035,-288377.7614109005,0.0003434247389423633,B,B,B,B,1000.0,1000.0,288278.759353227,-99.00205767351035,9288194820.761106,1105.351623697894,0.08669249588435207,0.4197061789690569,288279.535022927,-95.24679186168194,-9288484096.953167,-2003.7859394061243,0.4674884890777189,0.06854523889254538
3,transfer,C,5,11,安徽,12,11,1,2.421052631578947,5.789473684210526,1.3,interior,-287829.35061422567,287829.35061422567,-7.679632865727704,-287829.35061422567,-7.679632865727704,287821.67098135996,2.668120137623014e-05,B,F,B,B,1000.0,3.1743303199196204,-287829.35061422567,-7.679632865727704,14309746659.527155,10.95485836016311,0.08993423508437083,0.6710271225188279,-287828.82994233834,-3.794738998513438,-14309459827.510033,18.80831116106364,0.31856908438261544,3.3846627368935884
3,transfer,C,6,23,贵州,19,12,0,5.0,6.315789473684211,0.8,upper_b,-207523.41266017067,207523.41266017067,-8.467329085665481,-207523.41266017067,-8.467329085665481,207514.945331085,4.080180147929203e-05,B,F,B,B,506.4132600617046,8.748425929075621,-207523.41266017067,-8.467329085665481,6818798829.344151,12.198546034018014,0.08985608988663768,0.6002720226371672,-207522.845148024,-4.67613736374653,-6818591810.4293,-3.5920843250305037,0.1960794268127879,0.3789352131513051
3,transfer,C,7,22,四川,7,14,1,0.5789473684210527,7.368421052631579,1.3,interior,159231.36254059448,159231.36254059448,-88.8112717306074,159231.36254059448,-88.8112717306074,-159320.17381232508,0.0005577498698346303,B,B,B,B,1000.0,1000.0,159231.36254059448,-88.8112717306074,3441000991.0944715,1079.3196824712602,0.08942374803149965,0.5583491581387661,159232.02145242208,-84.6971200390586,-3441161219.935558,-1987.989975819049,0.37435260416099303,5.390036317276525e-08
3,transfer,C,8,22,四川,6,14,1,0.21052631578947345,7.368421052631579,1.3,interior,156303.66736182227,156303.66736182227,8.622591068306841,156303.66736182227,8.622591068306841,-156295.04477075397,5.51656350349521e-05,B,B,B,B,881.362731143724,15.972295062248135,156303.66736182227,8.622591068306841,3315629145.969226,10.952490948928208,0.08942374803149965,0.5583491581387661,156304.32627364987,12.736742759855645,-3315786328.360372,-22.850921313828998,0.37435260416099303,5.390036317276525e-08
3,transfer,C,9,23,贵州,15,10,1,3.526315789473684,5.263157894736842,1.3,interior,-86388.46773916342,86388.46773916342,-16.412769051778174,-86388.46773916342,-16.412769051778174,86372.05497011164,0.00018998796345519154,B,F,B,B,811.612601117822,5.005488670772695,-86388.46773916342,-16.412769051778174,1417972436.927665,52.82328461510924,0.0899721092559092,0.6010470750742982,-86387.99420174627,-13.249363393492395,-1417886857.3583078,-21.795677125649124,0.1960794268127879,0.3789352131513051
3,transfer,C,10,1,天津,11,15,0,2.052631578947368,7.894736842105263,0.8,interior,59668.33206766104,59668.33206766104,-87.90423069446673,59668.33206766104,-87.90423069446673,-59756.23629835551,0.0014732141430530946,B,B,B,B,1000.0,1000.0,59668.33206766104,-87.90423069446673,450978548.05318457,987.5632344410102,0.08892778610168164,0.4305279358746813,59669.03412913026,-84.50532593756135,-451039214.88929254,-1898.1650906323143,0.4674884890777189,0.06854523889254538
3,transfer,R,1,11,安徽,3,11,1,-0.8947368421052633,5.789473684210526,1.3,interior,-2736218.759510891,2736218.759510891,77.004882577167,77.004882577167,-2736218.759510891,-2736295.7643934684,35533.055410725574,B,B,B,B,1000.0,701.6985887592447,77.004882577167,-2736218.759510891,1031.930368928101,1293190899968.122,0.08993423508437083,0.6710271225188279,77.52555446449756,-2736214.874617024,-2106.39769038968,-1293188164448.144,0.31856908438261544,3.3846627368935884
3,transfer,R,2,11,安徽,6,12,1,0.21052631578947345,6.315789473684211,1.3,interior,-1267192.161887616,1267192.161887616,0.0,0.0,-1267192.161887616,-1267192.161887616,,F,B,0,B,10.492171048912404,480.2017948145345,0.0,-1267192.161887616,0.0,254247989451.2061,0.08985608988663767,0.6704440570474381,0.5675121466524484,-1267187.9275040978,5.197680191095827,-254246722735.76947,0.31856908438261544,3.3846627368935884
3,transfer,R,3,11,安徽,18,17,1,4.63157894736842,8.947368421052632,1.3,interior,787483.7035814755,787483.7035814755,103.8346927246697,103.8346927246697,787483.7035814755,787379.8688887509,7584.013424776864,B,B,B,B,32.9855924785438,614.3553185934967,103.8346927246697,787483.7035814755,1215.3906742801428,69308791011.43828,0.08669249588435204,0.6468395044743273,104.61036242468758,787489.4910928314,-1342.1614111301774,-69309579106.24872,0.31856908438261544,3.3846627368935884
3,transfer,R,4,7,黑龙江,18,17,0,4.63157894736842,8.947368421052632,0.8,interior,-409105.1382047202,409105.1382047202,-1.72557271878485,-1.72557271878485,-409105.1382047202,-409103.41263200145,237083.6845941865,F,B,F,B,6.097608466097462,1000.0,-1.72557271878485,-409105.1382047202,0.5053479951048159,18705766016.423004,0.08669249588435204,0.3210116490585185,-0.9499030187669633,-409102.26599522866,3.6239732440143957,-18705357910.01392,2.1164342278723325e-08,98.85601306881138
3,transfer,R,5,16,湖北,9,16,0,1.3157894736842102,8.421052631578947,0.8,interior,-299305.8470046213,299305.8470046213,-95.28853892511682,-95.28853892511682,-299305.8470046213,-299210.5584656962,3141.0477102585537,B,B,B,B,1000.0,1000.0,-95.28853892511682,-299305.8470046213,1087.767649887428,10638128749.15921,0.08808336266030328,0.5491511828544571,-94.54678429218795,-299301.22257360775,-1990.9303686643477,-10637830441.765266,0.004286045591321397,9.998847138463749
3,transfer,R,6,13,江西,8,18,1,0.9473684210526314,9.473684210526315,1.3,interior,-187823.23992317164,187823.23992317164,4.433147595615167,4.433147595615167,-187823.23992317164,-187827.67307076725,42367.91937830987,0,B,B,B,13.779573652063275,299.77201887324327,4.433147595615167,-187823.23992317164,2.517776728926307,3723762224.821263,0.08446761179431558,0.6260554536034353,5.233367075771841,-187817.30887150593,-6.950924324541475,-3723574697.2533655,0.0002767845829780846,1.2913903281262011
3,transfer,R,7,4,内蒙古,4,13,0,-0.5263157894736843,6.842105263157895,0.8,interior,-181190.1599172604,181190.1599172604,2.617806570779525,2.617806570779525,-181190.1599172604,-181192.77772383118,69214.49504319411,0,B,B,B,8.785433947229583,645.4368171941471,2.617806570779525,-181190.1599172604,1.2633599924495882,4798230480.292958,0.08970423262177672,0.3541343348226563,3.2315723729285235,-181187.73689286425,-3.8811665632291135,-4798049933.953321,0.002324992374752144,6.9681392464098595
3,transfer,R,8,21,重庆,14,16,1,3.1578947368421053,8.421052631578947,1.3,interior,110456.76653964988,110456.76653964988,-0.6060124338018554,-0.6060124338018554,110456.76653964988,110457.37255208367,182268.1522335981,F,B,F,B,9.698774784004197,225.59973396664827,-0.6060124338018554,110456.76653964988,0.10421230793347627,1448843847.0110264,0.08808336266030327,0.682731073812596,0.13574219912701413,110462.51585395567,6.453909908739304,-1448954524.8207023,1.7051071665719064e-10,36.12556594147111
3,transfer,R,9,16,湖北,8,16,0,0.9473684210526314,8.421052631578947,0.8,interior,-103679.23953048415,103679.23953048415,3.0287699049383017,3.0287699049383017,-103679.23953048415,-103682.26830038909,34231.467818482626,0,B,B,B,9.33948753809356,1000.0,3.0287699049383017,-103679.23953048415,1.3922238380197014,1276499802.1912696,0.08808336266030328,0.5491511828544571,3.7705245378671712,-103674.61509947064,-4.420993742958003,-1276397121.4121697,0.004286045591321397,9.998847138463749
3,transfer,R,10,7,黑龙江,2,15,1,-1.263157894736842,7.894736842105263,1.3,interior,-87252.3042052847,87252.3042052847,-0.4395864547078395,-0.4395864547078395,-87252.3042052847,-87251.86461882999,198487.24470656138,F,B,F,B,7.845479283465031,98.64456160906757,-0.4395864547078395,-87252.3042052847,0.06843523728471423,964317573.1870825,0.08892778610168162,0.3292886537919681,0.26247501451596267,-87249.70455801793,5.963603890113684,-964230414.6645658,2.1164342278723325e-08,98.85601306881138
4,mu_b,C,1,12,福建,19,16,0,5.0,8.421052631578947,0.8,upper_b,-27810441357.01164,27810441357.01164,-2039.008623579754,-27810441357.01164,-2039.008623579754,27810439318.003014,7.331809651649681e-08,B,B,B,B,1000.0,1000.0,-483938.8904748765,-97.47411519210618,27810924297.43302,1138.0152835016838,0.08808336266030328,0.6502941862377648,-483938.1487202436,-91.99795362378816,-27810441357.01164,-2039.008623579754,0.36933397182246264,0.008438390853802602
4,mu_b,C,2,9,江苏,3,11,1,-0.8947368421052633,5.789473684210526,1.3,interior,-13671651409.716719,13671651409.716719,-547556.9440064036,-13671651409.716719,-547556.9440064036,13671103852.772713,4.005053432076565e-05,B,B,B,B,457.2388633698176,1000.0,-281341.65949493664,-1781.4528182905485,13671932297.619883,548340.9519373875,0.08993423508437084,0.5622564261236404,-281341.1388230493,-1778.1976495077274,-13671651409.716719,-547556.9440064036,0.31115616811449054,17.872298494722223
4,mu_b,C,3,15,河南,9,13,1,1.3157894736842102,6.842105263157895,1.3,interior,-2801317649.753917,2801317649.753917,18.671217429235462,-2801317649.753917,18.671217429235462,2801317668.4251347,6.665155388884814e-09,B,F,B,B,1000.0,4.228325804240342,138440.82296101027,-6.268594629518798,2801178211.6231728,6.3700155703011605,0.08970423262177672,0.33858752182204377,138441.43672681242,-3.9519431644206042,-2801317649.753917,18.671217429235462,0.37698359767858647,152.68121199606438
4,mu_b,C,4,3,山西,10,16,1,1.6842105263157894,8.421052631578947,1.3,interior,-1896650373.6197002,1896650373.6197002,-19.86385188556406,-1896650373.6197002,-19.86385188556406,1896650353.7558484,1.0473122596472271e-08,B,B,B,B,274.99261046436953,17.790439342703632,-126383.33827206676,7.374157837893849,1896776486.2278364,7.194827487197226,0.08808336266030328,0.4470777943333867,-126382.59651743383,11.139023474385526,-1896650373.6197002,-19.86385188556406,0.2613197336079618,0.018198656983039463
4,mu_b,C,5,26,陕西,4,16,0,-0.5263157894736843,8.421052631578947,0.8,interior,-710771040.699338,710771040.699338,-1972.6351176063936,-710771040.699338,-1972.6351176063936,710769068.0642203,2.775345370944614e-06,B,B,B,B,221.35333105177853,1000.0,-77369.40531795594,-94.43807463056223,710848191.3519621,1068.5216128294637,0.08808336266030328,0.47393455560511294,-77368.66356332302,-90.4470467938876,-710771040.699338,-1972.6351176063936,0.5889996793859824,9.274568291139929e-08
4,mu_b,C,6,12,福建,17,16,0,4.263157894736842,8.421052631578947,0.8,interior,-632388797.5245458,632388797.5245458,-1987.8229945260396,-632388797.5245458,-1987.8229945260396,632386809.7015513,3.143355799956092e-06,B,B,B,B,701.305099752918,1000.0,-72978.94600441663,-95.14400875772577,632461076.884573,1084.4848111714837,0.08808336266030328,0.6502941862377648,-72978.20424978371,-89.66784718940775,-632388797.5245458,-1987.8229945260396,0.36933397182246264,0.008438390853802602
4,mu_b,C,7,3,山西,7,19,1,0.5789473684210527,10.0,1.3,upper_a,-317947891.90548074,317947891.90548074,-2095.808626201515,-317947891.90548074,-2095.808626201515,317945796.09685457,6.59167328847884e-06,B,B,B,B,653.7197501917517,1000.0,-56391.31080202963,-109.40053147154673,318003632.52819055,1207.7876817728434,0.081,0.4111253277268971,-56390.50080202963,-105.28927819427776,-317947891.90548074,-2095.808626201515,0.2613197336079618,0.018198656983039463
4,mu_b,C,8,26,陕西,2,16,0,-1.263157894736842,8.421052631578947,0.8,interior,-285982700.1750576,285982700.1750576,-18.308365537355648,-285982700.1750576,-18.308365537355648,285982681.86669207,6.40191365636754e-08,B,B,B,B,185.6568212542238,13.643279253512588,-49077.956239252875,6.598639627471942,286031595.1944888,5.830481798569807,0.08808336266030328,0.47393455560511294,-49077.214484619944,10.589667464146578,-285982700.1750576,-18.308365537355648,0.5889996793859824,9.274568291139929e-08
4,mu_b,C,9,12,福建,17,17,0,4.263157894736842,8.947368421052632,0.8,interior,-186844849.57376176,186844849.57376176,-27.259824035753958,-186844849.57376176,-27.259824035753958,186844822.31393772,1.4589550687610712e-07,B,B,B,B,1000.0,12.859060663929366,40882.25049452601,10.003832876179885,186802968.83943927,12.185423123360417,0.08669249588435206,0.6400258160153371,40883.02616422602,15.730379651053955,-186844849.57376176,-27.259824035753958,0.36933397182246264,0.008438390853802602
4,mu_b,C,10,21,重庆,17,18,1,4.263157894736842,9.473684210526315,1.3,interior,-115840277.55976553,115840277.55976553,-2291.349835936565,-115840277.55976553,-2291.349835936565,115837986.2099296,1.9780251603371615e-05,B,B,B,B,397.6072658331356,1000.0,-33131.75166474219,-115.06364107258369,115873015.39243752,1409.024077666853,0.08446761179431557,0.6563451155395739,-33130.95144526203,-108.84563471484036,-115840277.55976553,-2291.349835936565,0.0927244468309687,0.9560262004662733
4,mu_b,R,1,9,江苏,7,11,0,0.5789473684210527,5.789473684210526,0.8,interior,-10822778166.053732,10822778166.053732,13.910728726103244,13.910728726103244,-10822778166.053732,-10822778179.96446,778016621.4976915,F,B,F,B,2.504866112603578,1000.0,-4.11072868436884,-250318.77255679062,3.329833923103818,10823027486.353868,0.08993423508437084,0.5622564261236404,-3.5900567970382715,-250315.5173880078,13.910728726103244,-10822778166.053732,0.31115616811449054,17.872298494722223
4,mu_b,R,2,14,山东,5,17,1,-0.1578947368421053,8.947368421052632,1.3,interior,-2370413453.4457,2370413453.4457,-8.759722723691192,-8.759722723691192,-2370413453.4457,-2370413444.6859775,270603708.38391674,0,B,B,B,14.089751853289085,133.95738669195094,5.207778765867739,-145636.99424404773,3.5519439578234526,2370558962.2663364,0.08669249588435203,0.35363884060774925,5.983448465885626,-145633.8301070528,-8.759722723691192,-2370413453.4457,3.3589662162825107e-09,1.1204929324910131
4,mu_b,R,3,15,河南,2,18,0,-1.263157894736842,9.473684210526315,0.8,interior,-1589773371.935991,1589773371.935991,-1127.5772857835993,-1127.5772857835993,-1589773371.935991,-1589772244.3587053,1409901.912693455,B,B,B,B,1000.0,1000.0,30.133804260725697,122718.06134562362,98.86269723302188,1589649655.2957823,0.08446761179431558,0.3188219609686606,30.93402374088237,122721.08176420121,-1127.5772857835993,-1589773371.935991,0.37698359767858647,152.68121199606438
4,mu_b,R,4,15,河南,4,16,1,-0.5263157894736843,8.421052631578947,1.3,interior,-1403379472.1981068,1403379472.1981068,-61.72638403982614,-61.72638403982614,-1403379472.1981068,-1403379410.4717228,22735488.138955947,B,B,B,B,29.29229898908538,117.66195240674749,-23.196396087829513,-108714.09934514438,66.21578359507029,1403488074.735513,0.08808336266030328,0.33246956810446354,-22.454641454900642,-108711.29960141297,-61.72638403982614,-1403379472.1981068,0.37698359767858647,152.68121199606438
4,mu_b,R,5,8,上海,1,17,1,-1.631578947368421,8.947368421052632,1.3,interior,-424776012.42004323,424776012.42004323,7.231478529691719,7.231478529691719,-424776012.42004323,-424776019.65152174,58739856.680201136,F,B,F,B,9.260733041355614,1000.0,-0.9065975379510806,-61653.1834044984,0.1825212997984037,424836667.9904911,0.08669249588435204,0.9221728224534684,-0.13092783793319385,-61644.93238450803,7.231478529691719,-424776012.42004323,1.9486945390667643e-10,49.18610993233515
4,mu_b,R,6,6,吉林,4,15,0,-0.5263157894736843,7.894736842105263,0.8,interior,-286701930.7073153,286701930.7073153,1.614180471747063,1.614180471747063,-286701930.7073153,-286701932.3214958,177614545.415118,F,B,F,B,7.373778012706381,504.94699494681095,-0.6583611067287177,-47579.09607480044,0.1207384279409263,286749006.46031904,0.08892778610168163,0.291827974730382,0.04370036249508458,-47576.792169736786,1.614180471747063,-286701930.7073153,8.282148300509107e-10,7.731332825064699
4,mu_b,R,7,19,广西,7,18,1,0.5789473684210527,9.473684210526315,1.3,interior,-244875968.7961396,244875968.7961396,6.7792095166396,6.7792095166396,-244875968.7961396,-244875975.57534912,36121610.96291395,F,B,F,B,8.981380873821497,1000.0,-1.0943359430672197,-48169.27292605584,0.23584388302609754,244923140.42880526,0.08446761179431557,0.37581985557108843,-0.29411646291054594,-48165.71252742411,6.7792095166396,-244875968.7961396,4.935867270461358e-10,0.625106797033224
4,mu_b,R,8,6,吉林,14,15,1,3.1578947368421053,7.894736842105263,1.3,interior,-182903545.45614776,182903545.45614776,5.735795209922605,5.735795209922605,-182903545.45614776,-182903551.19194296,31888088.532124516,F,B,F,B,8.74788447714044,76.00300767422861,-0.3214831911422411,-38003.2213081039,0.045239501791243954,182941478.7625423,0.08892778610168163,0.291827974730382,0.3805782780815612,-38000.91740304024,5.735795209922605,-182903545.45614776,8.282148300509107e-10,7.731332825064699
4,mu_b,R,9,5,辽宁,2,18,0,-1.263157894736842,9.473684210526315,0.8,interior,-181334340.87387946,181334340.87387946,2.035229830487852,2.035229830487852,-181334340.87387946,-181334342.9091093,89097721.62213884,F,B,F,B,7.687449713696173,77.80927597477503,-1.2083739489713174,-41451.863763500434,0.27496619717767723,181375718.40797752,0.0844676117943156,0.3536758474276049,-0.40815446881464346,-41448.513150209015,2.035229830487852,-181334340.87387946,1.4877077347819068e-10,1.07621606603199
4,mu_b,R,10,14,山东,1,17,1,-1.631578947368421,8.947368421052632,1.3,interior,-173760479.91043484,173760479.91043484,-3.770858965117867,-3.770858965117867,-173760479.91043484,-173760476.13957587,46079814.047090344,F,B,B,B,12.366324432195109,69.02816312333802,3.9632245663130563,-39433.69148573845,2.151827340734358,173799851.9553581,0.08669249588435203,0.35363884060774925,4.738894266330943,-39430.52734874353,-3.770858965117867,-173760479.91043484,3.3589662162825107e-09,1.1204929324910131
4,mu_a,C,1,12,福建,19,16,0,5.0,8.421052631578947,0.8,upper_b,-483938.1487202436,483938.1487202436,-91.99795362378816,-483938.1487202436,-91.99795362378816,483846.15076661983,0.00019010271016466323,B,B,B,B,1000.0,1000.0,-483938.8904748765,-97.47411519210618,27810924297.43302,1138.0152835016838,0.08808336266030328,0.6502941862377648,-483938.1487202436,-91.99795362378816,-27810441357.01164,-2039.008623579754,0.36933397182246264,0.008438390853802602
4,mu_a,C,2,9,江苏,3,11,1,-0.8947368421052633,5.789473684210526,1.3,interior,-281341.1388230493,281341.1388230493,-1778.1976495077274,-281341.1388230493,-1778.1976495077274,279562.9411735416,0.006320432400844628,B,B,B,B,457.2388633698176,1000.0,-281341.65949493664,-1781.4528182905485,13671932297.619883,548340.9519373875,0.08993423508437084,0.5622564261236404,-281341.1388230493,-1778.1976495077274,-13671651409.716719,-547556.9440064036,0.31115616811449054,17.872298494722223
4,mu_a,C,3,15,河南,9,13,1,1.3157894736842102,6.842105263157895,1.3,interior,138441.43672681242,138441.43672681242,-3.9519431644206042,138441.43672681242,-3.9519431644206042,-138445.38866997685,2.8545956021960427e-05,B,F,B,B,1000.0,4.228325804240342,138440.82296101027,-6.268594629518798,2801178211.6231728,6.3700155703011605,0.08970423262177672,0.33858752182204377,138441.43672681242,-3.9519431644206042,-2801317649.753917,18.671217429235462,0.37698359767858647,152.68121199606438
4,mu_a,C,4,3,山西,10,16,1,1.6842105263157894,8.421052631578947,1.3,interior,-126382.59651743383,126382.59651743383,11.139023474385526,-126382.59651743383,11.139023474385526,126393.73554090822,8.813732097084234e-05,B,B,B,B,274.99261046436953,17.790439342703632,-126383.33827206676,7.374157837893849,1896776486.2278364,7.194827487197226,0.08808336266030328,0.4470777943333867,-126382.59651743383,11.139023474385526,-1896650373.6197002,-19.86385188556406,0.2613197336079618,0.018198656983039463
4,mu_a,C,5,26,陕西,4,16,0,-0.5263157894736843,8.421052631578947,0.8,interior,-77368.66356332302,77368.66356332302,-90.4470467938876,-77368.66356332302,-90.4470467938876,77278.21651652914,0.0011690397976160008,B,B,B,B,221.35333105177853,1000.0,-77369.40531795594,-94.43807463056223,710848191.3519621,1068.5216128294637,0.08808336266030328,0.47393455560511294,-77368.66356332302,-90.4470467938876,-710771040.699338,-1972.6351176063936,0.5889996793859824,9.274568291139929e-08
4,mu_a,C,6,12,福建,17,16,0,4.263157894736842,8.421052631578947,0.8,interior,-72978.20424978371,72978.20424978371,-89.66784718940775,-72978.20424978371,-89.66784718940775,72888.5364025943,0.0012286935272139627,B,B,B,B,701.305099752918,1000.0,-72978.94600441663,-95.14400875772577,632461076.884573,1084.4848111714837,0.08808336266030328,0.6502941862377648,-72978.20424978371,-89.66784718940775,-632388797.5245458,-1987.8229945260396,0.36933397182246264,0.008438390853802602
4,mu_a,C,7,3,山西,7,19,1,0.5789473684210527,10.0,1.3,upper_a,-56390.50080202963,56390.50080202963,-105.28927819427776,-56390.50080202963,-105.28927819427776,56285.21152383535,0.0018671456485892415,B,B,B,B,653.7197501917517,1000.0,-56391.31080202963,-109.40053147154673,318003632.52819055,1207.7876817728434,0.081,0.4111253277268971,-56390.50080202963,-105.28927819427776,-317947891.90548074,-2095.808626201515,0.2613197336079618,0.018198656983039463
4,mu_a,C,8,26,陕西,2,16,0,-1.263157894736842,8.421052631578947,0.8,interior,-49077.214484619944,49077.214484619944,10.589667464146578,-49077.214484619944,10.589667464146578,49087.80415208409,0.00021577564202355493,B,B,B,B,185.6568212542238,13.643279253512588,-49077.956239252875,6.598639627471942,286031595.1944888,5.830481798569807,0.08808336266030328,0.47393455560511294,-49077.214484619944,10.589667464146578,-285982700.1750576,-18.308365537355648,0.5889996793859824,9.274568291139929e-08
4,mu_a,C,9,12,福建,17,17,0,4.263157894736842,8.947368421052632,0.8,interior,40883.02616422602,40883.02616422602,15.730379651053955,40883.02616422602,15.730379651053955,-40867.29578457497,0.000384765540296979,B,B,B,B,1000.0,12.859060663929366,40882.25049452601,10.003832876179885,186802968.83943927,12.185423123360417,0.08669249588435206,0.6400258160153371,40883.02616422602,15.730379651053955,-186844849.57376176,-27.259824035753958,0.36933397182246264,0.008438390853802602
4,mu_a,C,10,21,重庆,17,18,1,4.263157894736842,9.473684210526315,1.3,interior,-33130.95144526203,33130.95144526203,-108.84563471484036,-33130.95144526203,-108.84563471484036,33022.10581054719,0.0032853156932324107,B,B,B,B,397.6072658331356,1000.0,-33131.75166474219,-115.06364107258369,115873015.39243752,1409.024077666853,0.08446761179431557,0.6563451155395739,-33130.95144526203,-108.84563471484036,-115840277.55976553,-2291.349835936565,0.0927244468309687,0.9560262004662733
4,mu_a,R,1,9,江苏,7,11,0,0.5789473684210527,5.789473684210526,0.8,interior,-250315.5173880078,250315.5173880078,-3.5900567970382715,-3.5900567970382715,-250315.5173880078,-250311.92733121078,69724.66775303203,F,B,F,B,2.504866112603578,1000.0,-4.11072868436884,-250318.77255679062,3.329833923103818,10823027486.353868,0.08993423508437084,0.5622564261236404,-3.5900567970382715,-250315.5173880078,13.910728726103244,-10822778166.053732,0.31115616811449054,17.872298494722223
4,mu_a,R,2,14,山东,5,17,1,-0.1578947368421053,8.947368421052632,1.3,interior,-145633.8301070528,145633.8301070528,5.983448465885626,5.983448465885626,-145633.8301070528,-145639.8135555187,24339.44755058522,0,B,B,B,14.089751853289085,133.95738669195094,5.207778765867739,-145636.99424404773,3.5519439578234526,2370558962.2663364,0.08669249588435203,0.35363884060774925,5.983448465885626,-145633.8301070528,-8.759722723691192,-2370413453.4457,3.3589662162825107e-09,1.1204929324910131
4,mu_a,R,3,15,河南,2,18,0,-1.263157894736842,9.473684210526315,0.8,interior,122721.08176420121,122721.08176420121,30.93402374088237,30.93402374088237,122721.08176420121,122690.14774046034,3967.1878056398195,B,B,B,B,1000.0,1000.0,30.133804260725697,122718.06134562362,98.86269723302188,1589649655.2957823,0.08446761179431558,0.3188219609686606,30.93402374088237,122721.08176420121,-1127.5772857835993,-1589773371.935991,0.37698359767858647,152.68121199606438
4,mu_a,R,4,15,河南,4,16,1,-0.5263157894736843,8.421052631578947,1.3,interior,-108711.29960141297,108711.29960141297,-22.454641454900642,-22.454641454900642,-108711.29960141297,-108688.84495995808,4841.373210957557,B,B,B,B,29.29229898908538,117.66195240674749,-23.196396087829513,-108714.09934514438,66.21578359507029,1403488074.735513,0.08808336266030328,0.33246956810446354,-22.454641454900642,-108711.29960141297,-61.72638403982614,-1403379472.1981068,0.37698359767858647,152.68121199606438
4,mu_a,R,5,8,上海,1,17,1,-1.631578947368421,8.947368421052632,1.3,interior,-61644.93238450803,61644.93238450803,-0.13092783793319385,-0.13092783793319385,-61644.93238450803,-61644.801456670095,470831.3629677629,F,B,F,B,9.260733041355614,1000.0,-0.9065975379510806,-61653.1834044984,0.1825212997984037,424836667.9904911,0.08669249588435204,0.9221728224534684,-0.13092783793319385,-61644.93238450803,7.231478529691719,-424776012.42004323,1.9486945390667643e-10,49.18610993233515
4,mu_a,R,6,19,广西,7,18,1,0.5789473684210527,9.473684210526315,1.3,interior,-48165.71252742411,48165.71252742411,-0.29411646291054594,-0.29411646291054594,-48165.71252742411,-48165.4184109612,163764.08192449083,F,B,F,B,8.981380873821497,1000.0,-1.0943359430672197,-48169.27292605584,0.23584388302609754,244923140.42880526,0.08446761179431557,0.37581985557108843,-0.29411646291054594,-48165.71252742411,6.7792095166396,-244875968.7961396,4.935867270461358e-10,0.625106797033224
4,mu_a,R,7,6,吉林,4,15,0,-0.5263157894736843,7.894736842105263,0.8,interior,-47576.792169736786,47576.792169736786,0.04370036249508458,0.04370036249508458,-47576.792169736786,-47576.83587009928,1088704.7487326502,F,B,F,B,7.373778012706381,504.94699494681095,-0.6583611067287177,-47579.09607480044,0.1207384279409263,286749006.46031904,0.08892778610168163,0.291827974730382,0.04370036249508458,-47576.792169736786,1.614180471747063,-286701930.7073153,8.282148300509107e-10,7.731332825064699
4,mu_a,R,8,5,辽宁,2,18,0,-1.263157894736842,9.473684210526315,0.8,interior,-41448.513150209015,41448.513150209015,-0.40815446881464346,-0.40815446881464346,-41448.513150209015,-41448.1049957402,101551.04578563898,F,B,F,B,7.687449713696173,77.80927597477503,-1.2083739489713174,-41451.863763500434,0.27496619717767723,181375718.40797752,0.0844676117943156,0.3536758474276049,-0.40815446881464346,-41448.513150209015,2.035229830487852,-181334340.87387946,1.4877077347819068e-10,1.07621606603199
